"N:GEXP::EGFLAM:133584:"	"N:GEXP::TBL1X:6907:"	"N:GEXP::RHPN2:85415:"	"N:GEXP::SLC4A10:57282:"	"N:GEXP::CNTNAP4:85445:"	"N:GEXP::NDUFA4L2:56901:"	"N:GEXP::CRYBB1:1414:"	"N:GEXP::MC2R:4158:"	"N:GEXP::STAR:6770:"	"N:GEXP::AADAC:13:"	"N:GEXP::MGST1:4257:"	"N:GEXP::FAR2:55711:"	"N:GEXP::SHC3:53358:"	"N:GEXP::SALL4:57167:"	"N:GEXP::TCHP:84260:"	"N:GEXP::USH2A:7399:"	"N:GEXP::OPRM1:4988:"	"N:GEXP::NAV1:89796:"	"N:GEXP::ASTN1:460:"	"N:GEXP::TRIM14:9830:"	"N:GEXP::EML4:27436:"	"N:GEXP::PTN:5764:"	"N:GEXP::ZNF423:23090:"	"N:GEXP::CELF4:56853:"
"11"	-0.0684120217517444	-0.345213750132834	-0.676366933637125	-0.489268360879199	-0.54984021079575	-0.587891791492449	-0.432265178730188	-0.192130345606847	-0.21430430338692	-0.244848244189662	-0.24783019510116	-0.118136035963737	2.74003196593364	-0.360636598257211	0.270761239234154	0.0986639870482975	0.00988522021466617	0.0682009167530251	1.57802861653901	1.6922848484954	0.190303242329954	-0.602516498296922	-0.11967925597836	-0.45691038380018
"12"	0.512316067102723	-0.644603099231291	0.0437792237050356	-0.0273367516049176	0.0815625958349895	-0.592573435745528	-0.535860149100119	-0.185523779361577	-0.216556793816232	-0.243637716949342	-0.248505197372865	2.69264470253559	0.979667552673875	2.98382716089127	-0.111856265219796	1.04300042691033	0.790558367751083	1.20883006530959	2.14868751029303	1.53760343848404	1.99262385425563	-0.352414804293237	-0.341715293603087	0.6646736545844
"13"	-0.749648551165943	-0.538542637687634	-0.516055596477117	-0.478429150685278	-0.537590038004776	-0.57697954965298	-0.302845488100055	-0.0726294869824712	-0.0438375115986739	-0.0201042733565106	-0.0749860947340176	0.0443490728691666	0.318355978661339	0.496610517783334	0.335643015431565	0.234553381703851	-0.281878632399803	0.813605014775417	0.502176721899131	1.4942828537182	0.448843138485366	0.55964689202976	-0.413643001022984	-0.790293330490458
"14"	-0.958353046719151	-0.693555543840526	-0.922893119930299	-0.126385398216038	-0.547723583703643	-0.55837787973151	-0.681209445636742	-0.192130345606847	-0.219282319640136	-0.247258128713555	-0.24983882920406	0.0378794911231556	-0.342687042427741	-0.620117405300594	-0.178962425660713	0.234653226960761	-0.35744721085151	-0.163571494157247	1.67271789676317	-0.617705790696365	0.530158759634277	-0.480386609857743	0.216175185867612	0.997997248782834
"15"	-0.919989003430148	-0.676997260634839	-0.994483712536259	-0.495861077561613	-0.550601774686401	-0.524273500623468	0.388112390834642	-0.192130345606847	-0.219894904933975	-0.247258128713555	-0.250132120473059	-0.0721274490487954	-0.382712617727958	-0.526949711957113	-0.553501903125091	1.20799471395537	-0.141015405825216	2.10310047816005	0.674580944322766	-0.832619945966892	1.63955353510955	0.857771623574648	0.687176994775074	2.78539754067846
"16"	-0.996392501843174	-0.959251353054254	-0.853032082767444	-0.473996356159986	-0.550601774686401	-0.589185660302683	-0.502275978163316	-0.192130345606847	-0.215745543735268	-0.246112737124631	-0.251034533338428	-0.130570139170755	0.137250600905114	0.479157038871951	-1.20332649165153	0.519861203326365	0.604366123893346	2.8221204886841	2.11171097935278	0.386279354885265	2.19838561544799	-0.127497843988057	-0.309905984273712	0.868786874037465
"17"	-0.87167377034635	-0.530368054704344	-0.206858122568983	-0.488845800104436	-0.544854918648488	-0.536569207076731	-0.0391158572750173	-0.179292689012197	-0.192902775782745	-0.225434993939754	-0.232960441166974	-0.390796438396927	0.157112327535778	-0.229236835595795	1.33223740023504	0.0173899479229337	-0.23192816593686	0.171377714205909	0.601958303530692	-0.484146225121684	-0.0247007729112359	0.302757986867524	-0.429340503890302	1.4389862631871
"18"	0.377014053068774	-0.438451522787588	-1.00726559574182	-0.449376217701571	-0.536822520409374	-0.598237998667074	-0.550368526226847	-0.192130345606847	-0.217274429173117	-0.247258128713555	-0.251637736660037	2.17363513346897	3.43278661140092	1.97568097424802	1.70101689323728	-0.554048420239041	1.45278413670308	1.44253301920755	0.7324771999637	0.565411196637342	1.42544131631167	2.32696861654601	0.0260558696153402	0.899115997369979
"19"	0.0916042490543991	-0.630953446715008	-0.286834525452147	-0.486621382708462	-0.521389497058212	-0.54971343849312	-0.340381974017134	-0.192130345606847	-0.213401493066505	-0.246578376285444	-0.24948979274824	-0.399358412752242	-0.253538661545204	0.645508511866163	0.327916207006757	1.040005069203	0.612129188132365	-0.537989581379717	0.150349158895709	0.663849271173051	0.177493802507892	0.0214594891140294	0.123102650538463	-0.100261260306877
"20"	0.355972767637147	0.0599509006377699	-0.435935781036481	-0.496748471897227	-0.501803509484057	-0.601634206656136	-0.115124853439933	-0.192130345606847	-0.218449400560927	-0.247258128713555	-0.251320028077802	1.70729613698141	3.56717497018079	1.32184680272157	1.28072534406964	-0.35475828589772	2.53882469395406	1.40595995482976	0.188243221621074	-0.201142879558183	0.0961781813589802	-0.433542038877958	-0.207818509614603	-0.0302253199304256
"21"	-0.75081592965403	-0.780633863270661	-0.921588065657311	-0.496748471897227	-0.487715342983349	-0.581553151907649	-0.0283229236652719	-0.192130345606847	-0.217318852557711	-0.247258128713555	-0.250948169053441	1.53004402743456	1.36358633616575	-0.316696026624266	0.492707957594047	-0.39658346401764	0.701283129002357	0.161403242102875	1.26547141393863	0.308889700066291	1.11623116769557	0.578678811898677	0.363559853551475	1.51839989727498
"22"	0.421545271492405	-0.391352617343169	-0.039304451256674	-0.492516681963489	-0.549883757893362	-0.581584246921825	-0.632860923572555	-0.192130345606847	-0.219562931229208	-0.247258128713555	-0.251338562555048	1.35182989829723	-0.136203413404842	0.942345517674053	1.68673400493688	-0.34659094388242	2.72428915053939	-0.145982102491682	1.08701148173322	1.19324150195559	-0.257054282594965	0.465768691263546	-0.135668305819754	-0.28193923784274
"23"	0.760882267127213	-0.569016722623014	-0.251076994455969	-0.496028330758742	-0.549868618472708	-0.543800115458161	-0.623273360070376	-0.192130345606847	-0.215568392890945	-0.247258128713555	-0.251026772247574	0.357077591246054	-0.166762498153204	0.344899508784385	1.61016835781832	-0.173938525632322	0.434852338361627	0.902946254149899	1.42250697896154	0.772273107620885	1.16925251987044	0.421907048121936	-0.215674933337053	0.166053370599172
"24"	0.0309005676738478	-0.525757970114931	-0.636770726519298	-0.445182356315034	-0.549781524277485	-0.546746236292869	-0.421032886761108	-0.190821427586163	-0.216635561981586	-0.245960260486134	-0.247878037442043	0.0166910096427251	-0.0326874511173633	-0.0760617801973191	0.674990392706586	0.244637752651838	0.394156900046141	-0.148770664585004	1.64276048397907	0.265569115300452	0.582693677385518	0.419554316305911	-0.0850388720849377	0.286776339010784
"25"	-0.316067097102605	-0.333151487567957	0.13795346977786	-0.469508423218058	-0.0675351817292541	-0.51550365255736	-0.385941525626413	-0.192130345606847	-0.21525673144929	-0.247258128713555	-0.251369004459358	0.410132971661297	-0.603619776681519	0.932691761939185	0.499498183179485	0.311434229525141	1.41499984747723	2.99876517205717	2.07055967879025	1.13131998813775	0.870906073381909	1.53376189000042	-0.0349925322982724	-0.157536414936772
"26"	0.496115131499752	-0.371495984957016	-1.01047325661059	0.521691500587187	-0.452819828905164	-0.582463866899129	0.885446951064241	-0.192130345606847	-0.220309709256719	-0.247258128713555	-0.251637736660037	1.43480408797655	0.674524293396009	-0.212230881784703	0.717136620478271	-0.237609845964318	1.0523798389999	0.340407478016454	3.09759888246186	2.55355681341623	-0.0814514556672059	1.9988465543468	-0.119027111431086	0.128305185786102
"27"	-0.262111432836121	-0.58868324842816	-0.480011240365996	-0.455768932309097	-0.545966050060981	-0.574955738560802	-0.114322546870713	-0.18769222051743	-0.209950734168979	-0.237722753829102	-0.239855408457508	1.38261452519274	1.01737685900928	2.08276733753215	-0.472768462371329	1.10525394459419	0.0112194968807477	0.0655196070479086	1.10660078534548	-0.036793881421116	1.90960571262403	0.198376519065484	0.0542668755015227	0.215790758764822
"28"	0.853646147961095	-0.837447215004524	0.4517879497109	-0.496748471897227	-0.492895066117212	-0.567821277426733	-0.481358699751508	-0.192130345606847	-0.214366325564363	-0.247258128713555	-0.2511034263093	0.0388415107136405	0.191352825276528	-0.105540897875118	0.401344301613426	4.09042743571228	-0.647628732637885	0.130300049523524	1.07214746681431	0.884368180065825	1.28996932933278	0.896843776947921	-0.445436965774776	-0.78192462914039
"29"	0.776627640393369	0.00710127111789741	-0.209391744417642	-0.479956317739977	-0.550601774686401	-0.595379365499371	-0.609376264139243	-0.192130345606847	-0.219196457688237	-0.243313249892487	-0.244514189296394	0.342935903265925	0.489670364416532	0.669994528067848	0.8620728148709	0.209741835361525	-0.081015410109105	1.0179208143053	0.772481585794836	1.39834121966053	0.677061955568302	0.0467513561362986	-0.0949668137810813	0.580689878624503
"30"	-0.024905818585946	-0.847712970378887	-0.706899467122766	-0.48785614906888	-0.548791168018524	-0.375844876172875	-0.290715376874942	-0.186833692619575	-0.210424428549206	-0.24009589861574	-0.215802051400023	0.016258100827007	-0.0539143217755997	0.647170747952962	0.523662020435251	-0.555034891377319	-0.201264062192733	0.857471241551124	-0.331355028291138	1.08285967297597	-0.178414050775978	-0.687055194014879	-0.425228157098082	0.757322894353587
"31"	0.85817329868319	-0.567087140825795	-0.0395912763716167	-0.481243214967033	-0.550601774686401	-0.557545165792541	-0.254191325438069	-0.192130345606847	-0.216273507520758	-0.241013853735943	-0.241954446865292	-0.117101864903966	0.072954555147482	-0.0724751861792655	0.576649194572653	-0.316342823301303	0.413140018068118	-0.15627833175933	1.28340916033768	1.52242899636267	-0.150930505841301	0.686484344754396	-0.267900203140492	0.564308590875434
"32"	0.949399656630323	-0.714524299725569	-0.788721111578728	-0.486703923247304	-0.274502969478729	-0.530139390585955	0.709397966732534	-0.185331427131538	-0.211691231523494	-0.240179067691284	-0.244447564406868	-0.613215367717041	-0.363141823431039	-0.575704375026055	0.0731890892688867	-0.497507049703043	-0.308103233782241	-0.633444206881865	-0.0850894971655193	-0.168003855957649	-0.616618501296397	0.14861203984974	-0.415637796108762	-0.210716247629399
"33"	-0.703238138102951	-0.665191641954321	-0.276795646429156	-0.494376851637446	-0.532492305890634	-0.530998456231853	0.156761560838841	-0.191488236586815	-0.213222016390527	-0.247258128713555	-0.249374085160844	-0.436684772863058	2.58091435878545	0.186859216224164	-0.112792848059167	0.189023944552541	-0.133385769252804	0.0350599287977849	-0.487014295636373	0.524709426882771	0.0202133388699176	-0.0554244255882178	-0.251765379812061	1.41340533920214
"34"	-0.510620687568509	-0.763419712360501	-0.107234199312249	-0.495063241381505	-0.527440162144304	-0.572587247141986	0.911369094264993	-0.192130345606847	-0.21507415366444	-0.247258128713555	-0.250922901209701	-0.266335153877939	-0.175680693153001	0.0825219356989701	0.795575433275574	-0.0400709974292124	0.145253652882572	0.479513825517899	0.551677561706236	0.0614239189547666	-0.478219800535374	-0.187912635978129	0.0318254307865149	0.919651959548159
"35"	-0.797938158868295	-0.69367911311818	-0.431011949896633	-0.47682011143618	-0.496142386794567	-0.556127443959738	0.154029897996021	-0.192130345606847	-0.214054664122709	-0.247258128713555	-0.251637736660037	-0.246830206680858	0.582433020060592	-0.0224802392609434	-0.123048430150277	0.0943706410011346	0.138157726976593	0.0549016206156471	0.28206084664937	-0.3320346803083	-0.0314297824380152	-0.231018043893159	-0.108124789058428	0.603599940476461
"36"	1.11576532750582	-0.352000555074775	-0.560513489293222	-0.495333753795242	-0.548441260284982	-0.593966386973816	0.103293558761536	-0.192130345606847	-0.217476078777531	-0.247258128713555	-0.251487688903519	2.31433049857739	3.56146822055733	1.25836217063731	2.78932615258614	-0.521335120264797	1.78429123928497	1.88827394458612	1.05797160073424	1.69204009942893	2.30280687171897	0.246922619305073	-0.168743542799719	1.19029932235885
"37"	-0.524401448257152	-0.582694891126448	-0.956112248659236	-0.494721884456697	-0.545443995207193	-0.580727289412481	-0.245576081087635	-0.172926789244775	-0.20345778746784	-0.232567616923298	-0.23659397836012	2.59259466512516	0.461584204505001	-0.160190105836475	1.85250916750551	2.11513879561814	1.30304190540512	0.353921278930241	1.09756309726207	-1.10414456031278	0.0104846503974656	-0.474567799919895	-0.253453283346181	-0.226622715443712
"38"	-0.103319485810166	-0.25023650226187	-0.491006203105463	-0.340105242818406	-0.478725248808482	-0.368766807691635	-0.613292284298532	-0.192130345606847	-0.216182024809029	-0.247258128713555	-0.250701869594821	1.53220857151315	1.96324263483465	1.72238176748281	1.20392555124124	6.33000647084923	2.06218467946613	1.01266544728327	1.04136427542361	1.48449289105926	0.428169675481405	0.158737189272277	-0.0644924827014194	-0.171543603012062
"39"	-0.616823657338423	-0.600194201908118	-0.291853964963643	-0.490147567995373	-0.544721555662053	-0.530518855165738	-0.470966919426373	-0.192130345606847	-0.215912615975757	-0.247258128713555	-0.250412689223261	0.0263593065270985	0.907382057443401	-0.0748151031322202	0.437028107793453	2.60148504203048	1.36872470673995	0.0668066357063644	0.0229498705321021	0.859893273418458	-0.285916058396572	-0.475891211566409	-0.286505503459772	0.412841031688397
"40"	1.46728861565042	-0.359614323644095	-0.200452361668598	0.473286654225443	-0.538883863100216	-0.596548854252899	-0.112526908358649	-0.192130345606847	-0.217003275966105	-0.247258128713555	-0.250959615776482	2.34439361078005	2.05925030497048	2.47185844615735	3.25199807523531	0.113441085071091	-0.322646849442529	1.05835496465845	0.00927864693384671	0.816327939586145	2.09323470754157	0.866909465895817	-0.249103095601425	-0.078122780848897
"41"	0.0794464291906583	-0.593730578153889	-0.10039820073945	-0.387688025513943	-0.543992822200461	-0.470932375456957	-0.400497659096548	-0.186154488390552	-0.213487161199099	-0.244643820523398	-0.248470892642513	0.688445239188586	0.740319759642942	1.92824331361708	1.26948634999719	0.286822373696637	0.582471856781735	1.28766057064002	0.601912426941436	1.0444340695396	-0.218707035532716	-0.575378156929754	-0.197077305306565	0.451004683944379
"42"	-0.942855385473638	0.0849499160401556	-0.519210672741486	-0.492640994030086	-0.464181198629654	-0.593022995865744	-0.533013871033124	-0.192130345606847	-0.21760318547743	-0.247258128713555	-0.250330967417278	2.57575932229167	1.3886512756884	1.08408311015221	2.13746449638407	0.918892772570243	4.78447297190861	1.83743631257711	0.696831090111873	0.903458607250771	1.21392341443978	1.52409888432746	-0.293387546505708	0.082247652114808
"43"	0.298714276428757	-0.386438362224145	0.0184908094042621	-0.47854945268521	-0.545112288799606	-0.574865615723103	-0.450794639971698	-0.192130345606847	-0.217412234698625	-0.245629468273048	-0.244918900061495	0.982702981428162	0.413244678282765	1.000523780712	1.85859695596142	-0.266160597177952	1.71096667158985	1.25666463044887	1.59729678402649	0.972967342129292	1.06029120897897	0.63503934281292	-0.155631601255121	-0.242944650700936
"44"	0.852592660057211	-0.784873240027111	-0.75662538121665	-0.493426465837979	-0.550601774686401	-0.606547218896055	-0.342884406411606	-0.0290290449995165	0.0468156535075078	-0.0131331437235377	-0.0038498496564606	1.15317285286209	1.14023982149079	5.08655581069129	1.66168041398371	1.63882699752532	1.8763563292446	1.81287551567824	0.754314456449503	1.12471176334297	0.0601820340109079	0.767422520532472	-0.221958537857255	0.431655771603088
"45"	0.864437280814391	-0.591762975040469	-0.909039466878571	-0.490694607922844	-0.550601774686401	-0.521453867982021	0.558335101270822	-0.191193736817871	-0.215775391908163	-0.246561554061426	-0.248702839398869	0.836019044368973	0.633122384363075	0.0390480688134726	1.19830605420501	-0.0336309783584679	-0.323441350548242	0.809314919247231	1.10834409573721	1.98867596799501	1.47392261386606	-0.364535574452581	-0.290825002049361	0.637668270795175
"46"	-0.545784405441389	-0.54435039373739	-0.0706639971570662	1.58798493526699	-0.44756355813878	-0.599014846987353	-0.470088202707703	-0.192130345606847	-0.204517979063518	-0.247258128713555	-0.248954419234372	0.100747471361345	1.02006238824385	1.43583783898163	3.77578202815342	1.19221916336347	0.773637313667595	0.482945901940448	0.704630110285374	1.32858773571553	1.04480637982699	0.706860682803899	-0.479356154521801	0.612977634187884
"47"	-0.279679055449536	-0.396571042991804	0.0900058713966197	-0.494294979443047	-0.516463231640915	-0.601535124238082	-0.351404138075228	-0.191244584397025	-0.21775482970128	-0.245940612128481	-0.250596935393817	-0.512588118552318	0.655166103496827	1.76329834808093	1.1762963574798	0.567287700358979	2.22072100697236	1.45422352952186	0.510709767500726	1.63770580667177	1.02380862720728	1.13003731167733	-0.250898411178626	0.521278034288208
"48"	-0.0906491583175092	-0.532554280385922	-0.823795042717627	-0.485447101520231	-0.550601774686401	-0.587534462346486	0.723896792590582	-0.192130345606847	-0.216154502467788	-0.244457295703489	-0.24942511699112	0.254814908777506	1.07231831126649	1.93201531089097	1.45352487793355	-0.249012174303528	0.161083026057448	1.07808940408811	0.254947782399139	0.749021946305887	0.706734455409281	0.207115237239292	-0.122801877516482	1.19308888947554
"49"	-0.420561708109464	-0.797638896941713	-0.296060733316135	0.365733324563537	-0.185775758095376	-0.570693613482039	-0.146701347699949	-0.191434855676315	-0.212995635442857	-0.245189129737159	-0.249322131922522	0.99458392337065	1.36269115975423	0.939724299229486	0.108615335168087	-0.198285791530013	-0.395825859683163	0.65143940380997	1.20271223983657	1.01971441382576	0.361041725021486	-0.292777254063816	-0.457282979668783	1.02921665949301
"50"	-0.217352433244082	-0.47943850165264	-0.198444585863999	-0.489106955695956	-0.545415247318536	-0.588940589428239	-0.347908373737912	-0.192130345606847	-0.219750548315975	-0.247258128713555	-0.251367622347288	0.697945182644624	1.24911565254227	-0.262718106313346	1.8382262792051	-0.484961493172205	-0.488115350718447	1.46816633998846	0.569890567640825	-0.162864125561702	4.20160364432979	1.87532813400548	-0.555794400522195	1.38812117767641
"51"	0.253955276836718	-0.623691375320551	-0.622907512630405	-0.493916529401593	-0.550601774686401	-0.597702531982268	-0.0983910307104868	-0.191746998288561	-0.217917056459156	-0.246687922608248	-0.251187239002773	1.01331925489534	1.4837637694127	0.590846517473369	0.96884325855917	2.09541935737826	1.34428318417491	0.90916689266577	1.36997828426355	1.11394280441812	0.729110438895921	-0.492927510698519	-0.126446214692424	0.53890572436601
"52"	0.149432193183808	-0.353702008974785	-0.384833106390873	-0.490070374212083	-0.549921861603772	-0.58268732937389	-0.117111517325621	-0.192130345606847	-0.218292096813386	-0.247258128713555	-0.251212825795453	0.295989347250261	0.735955774636768	0.556067423964971	0.781058399265327	1.58660792816099	-0.0220767708319228	0.427603669626843	1.49879974689409	2.5055859963874	0.331531369988382	1.00748519190331	-0.437473130009245	-0.156468070083572
"53"	0.623188550824987	-0.511433439236073	-0.344868807042202	-0.480501853892449	-0.547845039280575	-0.601778086975971	0.935629316715217	-0.192130345606847	-0.211871095838081	-0.242896193314638	-0.244458904813596	0.928348874565764	0.940727378772629	1.5672184219959	0.933487256372923	0.422861536237556	1.24948889194376	1.35018871296333	1.59408542277857	1.05667152286329	5.50022141059426	2.81831144848195	0.181342994754403	0.905941533932091
"54"	-0.077323959965681	-0.0914499804759941	0.69458540950982	-0.48692664903329	-0.546602075834298	-0.502939158693418	0.253363092280404	-0.192130345606847	-0.218394549697751	-0.247258128713555	-0.250943349380582	0.308856359272997	0.202654427472005	-0.361940814263776	-0.310482070879356	-0.431514327147872	1.19921092120823	0.366791565514801	0.708391990604357	1.03268611434887	-0.651901211489823	-0.665636931875422	-0.184026742072299	-0.189824170500153
"55"	-1.05438843458428	-0.590897990096889	-0.833308075696557	-0.495330746245244	0.383279342059404	-0.564165768641486	-0.494749578442538	-0.189827185509071	-0.214575262774627	-0.242690423870452	-0.244871766496032	-0.434712632702563	-0.19838460489025	-0.522372169502699	0.12678504225188	-0.544519188919477	0.435944019270239	0.110351105317457	1.31290780722922	-0.0232837329517693	2.38509536171513	-0.122393256208645	-0.349809558278072	1.50189990454222
"56"	-1.05027413722993	-0.933574607690579	0.117588886616934	-0.33016194835176	0.16127419716597	-0.563348865726674	-0.484854464088824	-0.192130345606847	-0.2156695665679	-0.247258128713555	-0.251637736660037	0.258951593016591	-0.0241385163873196	0.455374276399296	0.652980695981373	1.19246877650574	1.11739550200169	0.346413611755915	1.19917974246387	0.499035249809683	1.08315362688924	-0.627434449012716	-0.1845638022877	0.953008059964741
"57"	1.59228353181394	-0.439867816816088	-0.0437980447241083	0.327938446251399	1.52690097191041	-0.180963462747118	-0.663486111471925	-0.191729084016902	-0.216270018773277	-0.246661276205404	-0.248966078590039	1.02774954875262	0.918571762587437	-0.128070590066955	0.748746291307035	-0.540868347100535	-0.64453563673015	0.596097171496365	-0.172117386983943	0.369807742711587	0.81439860783775	0.531204044896742	-0.447017457265816	-0.0548566040458725
"58"	-0.568220850529511	-0.950479835406603	0.0768597202950834	-0.476166804742102	0.194206689734638	-0.594850223224229	-0.668848193709545	-0.192130345606847	-0.218664888863683	-0.247258128713555	-0.251240893302104	1.84534594821599	1.14068740969655	0.722035304016076	0.491982105893534	0.810161287794419	4.66566169968799	1.48811528419453	0.975439616662894	0.895626637123614	1.01610674883325	0.870480576687998	0.131634235674562	0.12682137348999
"59"	-0.495843384268084	-0.804834431032818	0.162524821291277	-0.353836379421816	-0.525062082360678	-0.598525232272604	0.0761106480948671	-0.19048386118434	-0.216285524317638	-0.246645799759307	-0.250025414333504	0.91947424384354	0.509588039572916	0.938445656085795	1.6281975774762	2.97370815979382	-0.280168332309644	0.743569205277774	0.180627707804597	0.916675056840349	0.754242884116422	1.01006899559413	-0.398912206543389	1.17925975887579
"60"	-0.196510456334812	-0.466520759473232	-0.818288000510729	-0.443287599816097	-0.234766242908271	-0.563432664154709	0.49061660632118	-0.192130345606847	-0.21910249408941	-0.247258128713555	-0.250998917373549	0.873489707418361	0.606378989068829	1.00410398151433	0.75436578834326	1.70048144366772	0.902516309823195	2.30870330634839	0.654716381174966	2.16318205239073	-0.161145628737375	0.875648184069624	-0.309813916808214	0.93140375293336
"61"	1.02935084674129	-0.629175950182595	-0.262310978124554	-0.477453367796936	-0.550006574317094	-0.582326838023096	-0.376504872169397	-0.0464909360613763	-0.0590523270028372	0.105941286763999	-0.00795720321820467	1.0502367566802	0.933901658634767	1.00742845368793	0.583439420158091	0.973258514958156	-0.407973842238442	1.09031617634344	0.739037552227292	1.92063572751533	0.820560110536969	-0.296180312583424	-0.170055504183058	0.0146451639039789
"62"	-0.246451477508117	-0.570670649877772	0.258276605496285	-0.200521505674462	-0.548373388050814	-0.589088158987044	-0.605611154025118	-0.192130345606847	-0.218297291170747	-0.247258128713555	-0.251637736660037	0.582093973460477	0.0393966294205176	2.26484612119376	1.17325246325184	0.548616637316666	0.947093280258191	1.1399740320822	1.41805694980372	0.784021062811621	2.18606261004955	0.841869677282408	0.228527570821855	0.693578318112648
