"N:GEXP::TNFSF13B:10673:"	"N:GEXP::PRRX2:51450:"	"N:GEXP::ACCN2:41:"	"N:GEXP::TUBB6:84617:"	"N:GEXP::FABP3:2170:"	"N:GEXP::C20orf26:26074:"	"N:GEXP::B3GNT8:374907:"	"N:GEXP::EPS8:2059:"	"N:GEXP::ETNK2:55224:"	"N:GEXP::RERG:85004:"	"N:GEXP::PROSC:11212:"	"N:GEXP::PDK2:5164:"	"N:GEXP::USP2:9099:"	"N:GEXP::PDHA1:5160:"	"N:GEXP::C13orf1:57213:"
"16"	-0.450268757848649	-0.490985796926472	-0.335309923707144	-0.46996273268402	-0.48231050984069	-0.432293168290184	0.111930591244748	-0.424055707466792	-0.104998074136226	0.987985186298456	-0.88812750962859	-0.417602464799377	0.182156107306133	0.40295120173456	1.5458799745025
"17"	-0.345638154589144	-0.489791411932384	-0.344901781043264	0.103579925865729	-0.396415742647274	-0.320775418923128	-0.127452261611748	-0.0253137228930924	-0.10411239409729	-0.650621941647873	0.951563128578013	-0.531209099344541	0.938919417963184	-0.315644000397185	0.285103972157061
"18"	-0.297296501778283	-0.504711328128495	-0.404623974981507	-0.465527336124569	-0.147753543923333	-0.303783597956829	-0.591013921264936	-0.67172476962992	0.0320668962136954	0.288849039116269	1.50245534552171	-0.0141470316365745	-0.313226079178961	-0.572818886428736	3.37355883508845
"19"	-0.461270674046047	-0.504102080224008	-0.374964410072611	-0.493883285163268	0.805230527781802	-0.432293168290184	1.87454519256376	0.625125935108017	0.297196412734081	0.415718048128373	0.445391171187247	0.129349690714056	0.45829133673728	0.694236181608876	0.170431855342349
"20"	-0.404882547670142	-0.467346762314646	-0.166885611405658	-0.354346729034321	1.1199171274084	0.0875994379139785	-0.218192661661144	0.73856076463937	0.264139003713256	2.08769747741878	0.934464205807775	0.798960560209675	0.487227805824733	0.960059671555936	0.557610505655874
"21"	-0.506410597338524	0.402323133335503	-0.156984585568055	-0.710065533102322	-0.6073802259365	-0.432293168290184	1.12834268167223	-0.925518226220658	-0.452869256131906	2.15769791438439	1.64757697211014	0.0678684531954964	-0.840481262267572	-1.19268162626104	-0.692719175489052
"22"	-0.486692770067076	-0.506654587835658	-0.289743830241723	-0.624406299778297	0.904908459338829	-0.432293168290184	0.0528596238069594	0.0795659658635497	0.641630198686756	0.0806927009766482	1.62784744583679	-0.235285079628232	4.25311391256787	2.63858071947777	-0.379377022751874
"23"	-0.440106531168721	-0.500268460657265	-0.304492312830967	-0.000116586800065453	0.291394595106534	2.10172517413494	-0.20810737453762	-0.436005745374324	0.469760396536488	1.40484050162394	1.74052496255349	1.14342559650437	0.0356632473375993	1.73435188290355	0.241371872949463
"24"	-0.246670496776196	-0.504988062705311	-0.402263607064015	-0.514765336091444	0.0438411367336086	-0.432293168290184	0.603119413441435	-0.306252776957874	2.49004443994603	-0.0798199289026524	-0.291550478514155	0.556498486161679	1.22161379214357	1.6183222127731	0.559224937114135
"25"	-0.426985555992198	-0.494455954955394	-0.374053698906516	-0.379297109220476	6.28892986386565	7.63477611904329	0.636664546353644	0.403009132031261	-0.190693602227864	0.555284810822613	0.0251522615648575	0.174792344532122	1.00927537737999	0.825625772293276	-0.730183481976343
"26"	-0.369427153674623	-0.506654587835658	-0.362458735032395	-0.537625471921996	0.512936135244349	-0.289433362602938	4.01433865867767	-0.403708957317413	0.341504351979227	-0.350455726826934	0.976334644898999	-0.680556259613193	1.69965315522389	0.293840414736509	3.2595989674465
"27"	-0.499309931533118	-0.477532681946361	-0.395219145504308	-0.0205092146596121	-0.376306236280808	-0.432293168290184	-0.126663923804249	-0.127386963353269	0.329775075787913	-0.422420517139959	0.427634597541231	1.92239044577609	1.05914393552192	1.23529284256307	1.22137925139205
"28"	-0.382359694589352	-0.446381149251804	-0.392680910276087	-0.571721945703158	0.234327077039534	0.406850527918045	0.339597113238066	1.84898635149028	-0.308297549019544	0.53238544307107	-0.404249916926711	0.53073954870331	0.818377266276153	2.10382024217406	0.929452057115919
"29"	-0.491810247913702	-0.503643255015372	-0.374540734718728	-0.672706238863633	0.284492142921287	0.961726294935177	-0.267749207284287	0.603828613761448	0.0114090077379738	3.36734887627397	2.27716807718865	0.384326720225317	0.701964358256926	1.44313609186056	0.337620477828727
"30"	-0.494129642265894	-0.44545270294727	-0.354447072259408	-0.435815277333209	0.137953626528673	1.388996818225	-0.579161670090119	1.24718425307874	-0.0276327258702557	-0.174933700928494	-0.818548046971236	1.58102377224171	0.779467085560313	0.205555465967001	1.23377238699811
"31"	-0.40761319153404	-0.488353759611992	-0.374047591874387	-0.658839251919141	0.851428042407469	-0.322274697243684	0.0742806649210769	1.18336018698168	-0.199981273987516	1.83927732204777	0.0628575784428185	1.99498933790522	0.216540001693804	1.3107086687063	0.613545807356798
"32"	-0.479558715032826	-0.500376059666977	-0.370248254511724	-0.501938373167789	0.283905162735455	-0.432293168290184	0.67515717860947	0.876054098518654	7.05321162433399	0.347019944873744	-0.222672510124298	0.768888215771249	0.216158840739853	0.71284797723505	-0.671256733749818
"33"	-0.483968737931663	-0.401513441790851	-0.366578691581781	-0.443289175443733	1.55710866581883	-0.0387207101099936	3.65442167346077	3.39841740291016	0.111251479154237	-0.970483783291325	0.574948393715589	0.922469805145675	0.049448568505497	-0.251713520253748	-0.65283322181437
"34"	-0.128446179753561	0.342010109831688	-0.328538751835167	0.163636214912094	-0.514043310886975	-0.203688921508293	-0.728514170605215	-0.653935508653933	0.203410077800272	-0.917534150436821	-0.801909479814043	-0.891554763591168	-0.876877368857977	-0.402060850720943	-0.341247950370005
"35"	0.662382664219228	-0.442901274924346	-0.105509938518745	-0.0587453918962621	-0.416177408903618	-0.240647322013423	-0.136558922491481	-0.509312890795724	-0.246060573310534	-0.857324007143557	-0.860944606763083	-0.443239897835772	-0.862852233923218	-0.800104197328292	-0.866697906755762
"36"	0.0850795916376376	0.0144628903020187	-0.321004200947185	1.3375378376469	-0.608186236691675	-0.336839115214797	-0.727624708085857	-0.488830344761032	-0.460766170857446	-0.734242618674243	-1.1251010418674	-0.569604496688148	-0.659812558265399	-1.05797097167308	-1.34855821376847
"37"	2.71803516718369	-0.186106701880865	-0.0884484175110025	-0.280708949833498	-0.505241869100527	-0.351379735117331	-0.727106036176647	-0.590564095507926	-0.215971389285062	-0.797959295484343	-0.0318441476692695	-0.495912064761258	-0.795559855673796	-1.07139360494995	-0.659101014534677
"38"	0.638911028100982	0.291233453409323	-0.106311486485552	2.15854503527224	-0.327010770674361	-0.432293168290184	-0.710209510396329	-0.746140914781374	-0.323911848733001	-0.933993477987527	-1.33598775603367	-0.48752825964509	-0.863322332433091	-1.06239905687782	-0.226101000773452
"39"	-0.454728368711116	-0.452502417329369	-0.281590942350775	-0.0841546062092573	-0.25094248659191	-0.304402347739915	-0.715895328872762	-0.738264753433227	-0.543008264916184	0.121065046017284	-0.766549784393025	-0.550406798016345	-0.83249911662358	-0.559742197308488	-1.04874879531378
"40"	5.29277447342802	0.554329225984736	-0.182542515023948	1.809831098874	-0.560275609523654	-0.432293168290184	-0.681275881817367	-0.937810017106228	-0.422172064728354	-0.976985684343434	-0.530716180338895	-0.588437682094031	-0.677234790202247	-1.00358855025237	0.585910539453625
"41"	1.17208081305179	4.69444403209656	-0.211711227225552	-0.325460571671273	-0.474712377435198	-0.432293168290184	-0.711277028523932	0.310713195313612	-0.486024808075964	-0.732430204259785	-0.770408002864258	-0.931742351158882	-0.853442322872551	-0.733475352763217	-0.431751078588987
"42"	0.462311760292996	0.639652721645563	-0.155870052204686	-0.19515167964877	-0.609181059406625	-0.432293168290184	-0.172142860078257	-0.971779357817244	-0.418636525762116	-0.97246441581012	0.600596777870947	-0.574646930200046	-0.777589704865643	-1.02303061185443	-1.37372435120607
"43"	1.34758914565991	-0.485704089014983	-0.187237295972387	-0.458440897943376	-0.604080527691849	-0.432293168290184	-0.71321797057412	-0.252387075783768	-0.417372636409256	-0.960844343273827	-0.682984279777451	-0.670465317368299	-0.808177871420218	-0.587279352175466	0.761598668734964
"44"	0.337416209229992	-0.379219934594781	-0.0174618028125698	-0.178144228013908	-0.542789034987581	-0.180723785328351	-0.721980209384163	-1.03254122670049	-0.55301573123721	-0.99540752026879	-1.22747536153024	0.170661194185025	0.402625955754007	-0.851234743676776	0.58287160964984
"45"	0.0374090292679042	0.0808216106725647	-0.313965846419606	0.180969948592709	-0.489147742005289	-0.432293168290184	-0.71051995238811	-0.793805270526192	-0.202015944347234	-0.662429767294167	-0.943699008631863	-0.742815125432383	-0.771435543629975	-0.863688733315108	0.126177440074726
"46"	1.9772901664773	1.9051106402086	-0.0376684453662585	0.279670267432914	-0.514608551065924	-0.213660312243418	-0.274327750367556	-0.89072279387399	-0.458590270437465	-0.960715195180821	-0.144302447427374	-0.647385552414445	-0.870416690688506	-1.06696551974521	-0.385122499412156
"47"	0.018433368518787	1.21183474653259	-0.324240927975052	-0.287948332723637	-0.503852682660725	-0.312160518097077	0.246165491018241	-0.784254293259187	-0.492145575263962	-0.9771929724591	0.697709890527555	0.783225737564115	-0.726738069096644	-0.626232664210915	1.07223427461565
"48"	4.22134387259372	0.202311328661156	-0.369228380146339	1.40982970340899	-0.476918988133789	-0.432293168290184	-0.699290759921841	-0.869828333653849	-0.546246263263937	-0.981677341537269	-0.282431053036694	-0.711248276603684	-0.768857942678881	-1.18306437870699	-0.938635073204743
"49"	0.574182206242496	1.57785131100592	0.10822091838272	0.867691691762942	-0.582706948625189	-0.248738665330708	-0.734251366959447	-0.769045154104145	-0.348332680509283	-0.894093228917125	-0.122161534609501	-0.366388350937572	0.596430419131719	-0.302774877770909	-0.160241693932042
"50"	0.0940384837334751	-0.501494153724413	-0.412869231733392	-0.589534906138472	-0.454657221085938	-0.432293168290184	-0.705162517384594	-0.962248749933035	0.419444195405588	-0.65597236264385	2.50186545974627	0.378069242493685	-0.393460459985664	-0.888389146097799	0.935862299670779
"51"	-0.517755001071393	1.27556646766938	-0.392153415376027	0.830781035337163	-0.441765397004517	-0.432293168290184	-0.732659468269545	-0.922614457539718	-0.434042570979931	-0.807260128736984	-1.18080407104583	-0.925964815894045	-0.910573744174958	-0.708290618161257	-1.42970713618518
"52"	1.93388416897976	-0.500014757306608	-0.380003474957269	0.216759010486213	-0.495615394052882	-0.432293168290184	-0.722972699499742	-0.662241690305571	-0.395522670475723	-0.978553911187082	-0.598673437502662	-1.05645448987242	-0.726166327665717	-0.282364172530309	0.535958130803904
"53"	-0.116115306130877	-0.0219912223527335	-0.34340021451878	-0.0173483573413825	-0.440395776570909	-0.432293168290184	0.949553103743863	-0.674372789393521	-0.48349942310008	-0.137448195613882	-1.16067995424701	-0.899440400577244	0.106908582313623	-0.222031511615724	0.976460502518224
"54"	-0.345839812307907	0.556740307473254	0.920601233426544	0.255301077140756	-0.503384185512403	-0.312493691057201	-0.589923840365601	-0.806773777573572	-0.422200789486374	-0.844506872871248	-0.797262080291876	-0.837023579009489	-0.787209254440984	-0.407042446576275	-0.632083029247898
"55"	0.0334419921774964	-0.463604188063812	-0.344374286143204	-0.862561604236012	-0.371034284611761	-0.289933122043123	-0.708704600705875	-0.912545192643768	-0.554506546178424	-0.702715290087403	-1.15070558263104	0.0120371712987015	1.80336069811142	-1.01763388301115	-0.0784280056207584
"56"	-0.0599486726591865	-0.401167973398467	0.258438641152454	-0.383671327896349	-0.391035090943814	-0.317943448762078	-0.725897704606187	-0.598259195675655	-0.283378821437591	-0.883066803497425	-0.974981268623055	-0.632750344787744	-0.582278067549183	-0.933431075289766	-0.331134012116782
"57"	-0.485125790416365	-0.459037527751978	2.23170469341749	0.412732164216456	-0.588051729317293	-0.241456456345152	-0.717818329441813	-0.0244536822861109	-0.538644974173015	-0.91929447150284	-0.512082738858508	-0.933297607760142	-0.743985602262931	-0.772013531810721	-1.36232836444188
"58"	-0.453683715610642	-0.506654587835658	-0.209329484695612	0.261520828637918	-0.588037598312819	-0.432293168290184	-0.320785312885357	-0.576396058140283	-0.535120206991034	0.948915174968809	0.461394009164521	0.244596634955863	-0.568318047610724	0.17490481369044	0.59730652621782
"59"	-0.494073111987356	3.88079399544903	1.03587146484351	0.308627798993471	-0.603843996416965	-0.0636134898449361	-0.641592587631594	-0.0260606002623133	-0.108349295905173	-0.205126137461571	-1.24689798406156	-0.610587938219789	-0.45263569808657	0.0812231360776551	-1.27063815426829
"60"	-0.15370298256249	-0.0980302549682236	7.21779107436473	6.45955417712923	-0.539778044034331	-0.0377925854353638	-0.597780034378265	4.02986826961502	-0.555616518702896	-0.572362538398405	-1.13025264039433	-0.993624553269954	-0.8791611582404	-0.957439599759217	-1.24889081285995
"61"	-0.36904367342255	0.179639965410916	0.713038478974411	1.93035152952392	-0.607073148339282	0.0979040016092271	-0.624909728581171	0.270789205031627	-0.541382922358245	-0.293717388151546	-0.38178017867095	-0.987124066694376	-0.902821406822785	-0.414860784515895	-1.16266117967754
"62"	-0.0588577374593244	-0.217623495427787	-0.168213890893509	-0.287102038667465	-0.60957574923158	0.578529794655975	-0.491773064925711	-0.425187339844399	-0.519989440704239	0.907240496217185	-1.08263871698798	-0.535887019590519	-0.495103381039287	-0.0833079048109725	-0.45995614583037
"63"	-0.409087606985974	-0.100513309038488	-0.250445078497715	-0.103527602675827	-0.419014479801806	0.00799489851303904	1.59226588935437	3.2331990757795	-0.451248701033637	-0.715445602112313	-0.201803055666264	0.929456309409148	-0.364730453081601	-0.11423531241283	-0.849983792834943
"64"	-0.457333389733817	0.341218411432473	1.1064076859225	0.245410652628876	-0.47586459779998	-0.113708424206364	-0.67812253058737	-0.288735107752514	-0.250488973505213	-0.576964117510564	-1.27688686399705	-0.806811504485793	-0.744763805877248	0.0429617123554471	-1.14390528479481
"65"	-0.404439561861713	-0.481396170134529	-0.231520912690917	1.2386335925281	-0.366360183131988	-0.175321623760634	-0.213843211688735	1.41421319201357	-0.413561818511996	2.55165386195834	-0.386274126322102	0.284146324308217	-0.255035506875762	-0.307202962975649	-0.996374739476664
"66"	-0.322060730815154	-0.449810642772039	-0.272186112873577	-0.667465333503729	-0.608860285605072	-0.223441318429902	0.083115485177534	-0.371796924268888	-0.488926008635938	0.139731829208115	-0.871839689605145	-0.790420557961576	-0.348261123529631	-0.748281762666567	-0.564751740782779
"67"	-0.315227509426927	-0.0178168126114193	-0.295201990206169	0.135902241023111	0.704465595880643	-0.203022575588046	-0.571357125795877	0.573817723107303	-0.494979751388557	-0.571733077104761	0.54053133121652	-0.866962268583744	-0.152296748079529	-1.06904118468493	-0.53887335417242
"68"	-0.497528731879525	0.0152186024103601	-0.0876010668032355	-0.168325177699536	-0.608667995244194	0.2792928803279	-0.583943346653537	-0.841877013926949	-0.0365852754530133	-0.138142773593076	-0.707602344227422	-0.788276004913745	-0.532822433774029	-0.309001872590075	-0.770449301876499
"69"	-0.45491680297291	-0.132253217588825	-0.179672209923764	1.21793507525066	-0.1515580451278	-0.116207221407291	-0.443901931166878	-0.457438862606206	-0.416656911188602	-0.554857002766538	-0.745855703501865	-0.718180103877268	-0.85296428350947	0.309753845941044	-0.97296548333188
"70"	-0.42206312413585	-0.441224313769646	-0.352724125820281	0.183926879632343	-0.565691045238126	0.000403314635938973	-0.449692136442648	-0.408031792999873	0.445272540324827	-0.639541252323548	-0.78524899096099	-0.777966354709299	-0.771237022299792	-0.781492401702118	-1.39756095685451
"71"	-0.156975788162077	0.662108167150563	-0.336187809575551	-0.144251680511341	-0.567150886700297	-0.166682924866003	-0.493632454788916	-0.969375770647206	-0.552142498593415	-0.117956601072758	-0.327129390893766	0.890878655432581	0.354615557262585	0.355210908120955	1.11743835544695
"72"	-0.478986800518959	-0.331768411449118	-0.355794436222659	-0.194091263000073	0.141095057523218	-0.432293168290184	0.366264678381402	-0.504243177744043	-0.509423517212717	0.0806927009766482	-0.552396737543723	-0.606055823280179	-0.687113211592146	-0.466959974502916	-0.887305649487682
"73"	-0.249417669961304	-0.303630730615209	2.20323065612045	-0.321055764053611	-0.606910315687731	-0.432293168290184	-0.600729505140806	-0.164708199166757	-0.441676175423624	0.58328498560886	-0.946877654531459	-0.718404887057919	-0.355884342608653	-0.753263358521899	-0.804304879221795
"74"	0.199925315404942	4.02473915894262	0.804185933485572	0.6087053179467	-0.592574737749232	-0.109377175724759	1.01751325956276	-0.0566146744577097	-0.502575056154891	-0.966298950966683	-0.868485670138675	-0.677433595968476	-0.611039837866075	-0.220578546157919	-0.12505658479759
"75"	-0.468477458093621	-0.135995791839658	1.48557804317286	-0.518262671769356	-0.608875394909855	0.0514977678777378	4.01433865867767	-0.646760959379903	-0.521456797093071	-0.653790953677945	-0.980176710541705	-0.803202823153182	-0.440279730495989	-0.871022749435459	-1.33754209322975
"76"	-0.233873496295389	-0.328158986474517	0.579447151173295	-0.359138996581314	-0.499137275167874	0.110421785682439	0.295830772890693	-0.362653334657821	-0.463830145046197	1.67637708036499	-0.492879333285778	-0.749236634133679	-0.717145518422209	-0.912812803555194	-0.785359051226321
