"N:GEXP::GIMAP1:170575:"	"N:GEXP::TNFSF12:8742:"	"N:GEXP::C3orf18:51161:"	"N:GEXP::SERPINH1:871:"	"N:GEXP::TAGLN:6876:"	"N:GEXP::TGFB1I1:7041:"	"N:GEXP::GPX8:493869:"	"N:GEXP::NNMT:4837:"	"N:GEXP::GALNT6:11226:"	"N:GEXP::SPTLC3:55304:"	"N:GEXP::PKN1:5585:"	"N:GEXP::P4HTM:54681:"	"N:GEXP::ZDHHC2:51201:"	"N:GEXP::NTRK2:4915:"	"N:GEXP::TMEM116:89894:"	"N:GEXP::TMPRSS2:7113:"	"N:GEXP::FUT6:2528:"	"N:GEXP::FOXA1:3169:"	"N:GEXP::ZFR2:23217:"	"N:GEXP::SYCP2:10388:"	"N:GEXP::SMC1B:27127:"
"24"	-0.570389511088789	-0.393682531882811	-0.497854193858558	-0.320214075761149	0.499096867748802	-0.224517710018855	-0.546409205165641	-0.329411201607263	0.454553148225603	-0.0753881598488223	-0.551458865427091	-0.271691494864861	-0.640597043789042	0.206454620856703	-0.336731834474317	-0.314138346857677	0.0140485543695782	-0.390447159672183	-0.355081724606805	-0.388423275212681	-0.394096708465758
"25"	-0.916016165455355	-1.28051722218394	-0.769846509011983	-0.154947696285554	-0.392126547014274	-0.360728511557198	-0.781755894315423	-0.619306885610165	-0.71233674547581	-0.674475142570563	-0.0468284920605878	0.0584888366056461	-0.335183526693271	-0.539989107884991	-0.479156821736791	-0.492847050981466	-0.482505987142582	-0.481079038050277	-0.355081724606805	-0.417499262435089	-0.389657902847484
"26"	-0.554678071425944	-0.170385310526568	0.0943436365184557	0.659604576172352	0.623852743855619	0.494885026545022	0.431950108955268	-0.0841687614129905	0.965126700356641	4.66532845877623	-0.402986164673471	-0.645908809265952	-0.640802309522985	-0.545398837628697	-0.544641004567816	-0.508028911885315	-0.445980945295031	-0.521744483550888	-0.355081724606805	-0.406581340020467	-0.388763814844104
"27"	-0.326174195374041	0.258908742628076	-0.74562432059101	-1.00788044814721	-0.56208350862646	-0.899698051642807	-0.894276230421746	-0.492736039631969	1.77866205607207	0.746568306101379	-0.541226503457119	-0.709324781820244	-0.730840071059803	-0.542003242035522	-0.31993570144926	-0.47966839070567	-0.513096703899248	-0.495842360785197	-0.351228549493105	-0.393640785407099	-0.391570951480416
"28"	0.26247940944615	0.159544051673181	-0.299144915359466	0.235555660579599	-0.279618896251277	-0.310899435370772	0.216770269362821	-0.449080676229161	1.71345025169498	2.58461723687986	-0.437746100189109	-0.624064990716647	-0.543136873312839	-0.488335960391153	-0.467123049063283	-0.500791240986968	-0.417811680623105	-0.512783030651016	-0.342940843020481	-0.406411036873861	-0.388658921838121
"29"	-0.434553107188443	-0.893528731301221	0.149903120669637	-0.00200596915170321	-0.524014997460532	-0.026754771505951	-0.16635535379485	-0.599021728963563	1.11542312941545	-0.495353314163126	-0.166550889007036	-0.682813314793721	-0.755441853492002	-0.550553817883649	-0.354851613373571	-0.493446224715214	-0.52272418529018	-0.531412751296924	-0.350286380578242	-0.374525725331186	-0.368285259141596
"30"	-0.481737462609026	-0.615178969195858	-1.02663252984386	0.245735366294106	-0.15524806914479	-0.349539420411585	-0.53868525726675	-0.242382318885736	-0.496117828399877	-0.44146261604674	-0.3764365710694	-0.540639265230918	-0.61186805166636	-0.497517696582129	-0.445512715769933	0.206020338835961	0.155712338743217	0.0472105865901675	-0.355081724606805	-0.392680853877823	-0.391771302671738
"31"	0.0307106562031626	0.389915781770549	-0.0943736681781361	-0.813340821668755	-0.531422606800208	-0.653805031260599	-0.984314758522651	-0.23404125747829	-0.829606126485312	-0.7736580744414	0.00179403678569179	-0.522686771087775	-0.598963679192468	-0.479577686411034	-0.123676688645363	-0.470114810565719	-0.501384917858002	-0.499820839560014	-0.348078409838747	-0.417519816263128	-0.387432950143851
"32"	-0.833681216521561	-1.08653419250228	-1.03431273592856	-0.845005156715089	-0.681952929562427	-0.922537389534392	-0.616392179788446	-0.492446578140203	2.58594602791684	0.479642868863585	-0.971089158384953	-0.884710945547862	-0.708556422982936	-0.538640582392081	-0.529856260312426	-0.504656306802979	-0.449767778208574	-0.523398107372619	-0.352081993981008	-0.412174917508119	-0.394662797704397
"33"	-0.769984838525377	-0.972788954688155	-0.403611129896153	-0.67725978154736	-0.650197388435238	-0.845912745832228	-0.131430644130988	-0.678318942891887	0.236675969322927	-0.511816490818818	-0.602846389143932	-0.470042295019369	-0.483741180539052	0.281871224123728	-0.364334862143274	0.124143801445913	-0.0170812447855149	-0.392100940250367	-0.347041601535126	-0.393602388145928	-0.378150751598513
"34"	-0.367366688056962	-0.550029175061678	0.666531832982492	0.295754818380071	-0.48393323009288	-0.503541119584925	-0.183851097450551	-0.530506955603495	0.562537579086157	0.800212364867118	-0.351109594244829	-0.76255150094194	-0.594228882929513	-0.554633338555471	-0.49912901366103	-0.508859692352557	-0.498998815438733	-0.520378507820243	-0.355081724606805	-0.410349240672557	-0.383301608680682
"35"	1.0907074509087	0.23080364881106	-0.962236955749083	-0.857066086110861	-0.33466256763174	0.0130987809042341	-0.712774584405731	0.597170268348671	0.0650590310631323	1.34365134409911	-0.667494602546123	-0.732124449382035	-0.648733777482548	-0.551254378977723	-0.446777609738487	-0.430093483204664	-0.253879816357047	-0.441145331671842	-0.355081724606805	-0.407451150919112	-0.388631172365638
"36"	1.13924278999456	-0.307952348683539	-0.647425565200365	0.388673203010765	-0.43510534971774	-0.640892674450478	-0.432998500425441	0.282609418284299	0.67973457565084	1.36766785086837	-0.451213694252527	-0.792745655280529	-0.620355105545796	-0.548298545529712	-0.426141866879924	-0.507370927431526	-0.485943742109603	-0.509270118541337	-0.350306660447261	-0.407903786868446	-0.387223719121335
"37"	-0.48589048646895	-0.580964072375144	-0.503505181613186	0.0651203113629589	-0.253032179561847	-0.648683776961848	-0.0855544002704284	-0.48498532731957	1.92191745277129	1.3966479745694	-0.55276612490671	-0.681605160458142	-0.57239681946732	-0.527948161567926	-0.385927915464376	-0.245778789476992	-0.205207745712142	-0.351201614122017	-0.355081724606805	-0.408877496238495	-0.387238148847025
"38"	-0.535976954948274	-0.792942079745587	-0.838814245926417	-0.171351263524994	-0.604992635796533	-0.876373286803472	-0.571450822993458	-0.619089789491341	1.50629913143354	2.53528936675045	-0.943552066612824	-0.880543055691386	-0.743903182367945	-0.49092378501306	-0.203890319820584	-0.503748851069017	-0.39997777439316	-0.506200827193389	-0.350543258919155	-0.415752187051807	-0.369803710275829
"39"	-0.505304622103293	-0.682258174804891	-0.956020869218992	-1.14964032237186	-0.646706277498915	-1.04633096974932	-1.01761454542969	-0.641397367876461	1.17563382669601	1.02792214535203	-0.864523998934819	-0.874929262252571	-0.746388266186883	-0.54909320933731	-0.363287695825045	-0.290266253507808	-0.195177278134845	-0.380292476652772	-0.352035519281171	-0.411249543513897	-0.394632273284666
"40"	-0.174351151434591	-0.571188387569225	-0.526776976639062	-0.423909938117219	-0.156604908479285	-0.495580117641843	-0.351952695526703	-0.12320797576291	1.01612483193308	2.94964347583753	-0.787405094381725	-0.805686007139924	-0.675434744153871	-0.436324046302005	-0.425067052606098	-0.495001863116292	-0.48716330556834	-0.521468278680863	-0.349241967323739	-0.399878533417456	-0.390879434626156
"41"	0.102137662950651	0.0491817153116275	-0.488324573599618	-0.261351114220267	-0.450158932063962	-0.550481905432245	-0.905940059525547	-0.127207114793877	0.748433994187353	1.68327372994013	-0.722493548134719	-0.761581095853122	-0.728727202438415	-0.501199465248752	-0.502087344909888	-0.509557042046374	-0.462204232391968	-0.515023080363078	-0.330570967913145	-0.401047165354509	-0.386973973868994
"42"	-0.953543489490813	-1.29774686665437	-0.381315414573349	0.613892598870591	-0.00645413401739041	-0.141218445785143	1.4258240965215	-0.557278334887942	1.18234583885188	0.529124888587154	-1.03643332287701	-0.737680018515521	-0.758227993720723	-0.532547431691407	-0.437957911903107	-0.510669544833811	-0.525174800848933	-0.528007687626846	-0.355081724606805	-0.412172432979455	-0.394098928423556
"43"	0.124879221316138	0.0588930864017175	-0.60607060935968	-0.384087773275494	-0.659224037142967	-0.221775047764074	-0.780353563717066	0.074044796059755	0.15001204766336	-0.07600475822544	-0.659321879612387	-0.275039392421285	-0.629821961195253	-0.286525969616718	-0.144447215287461	-0.510324743273572	-0.450302441898818	-0.530187229348085	-0.352231558015026	-0.316534567650804	-0.391016517020219
"44"	-0.707489334898328	-0.774741298166146	-0.0886969941155327	0.0707639824067529	-0.102789726766541	0.753836031821675	-0.462158073184943	-0.435079880916937	4.33014793187164	0.309924165699568	-0.72820222802054	-0.604977122619587	-0.727268447289193	-0.50887051680655	-0.491916353244715	-0.511391398994311	-0.529517065381184	-0.519052191472185	-0.344093415576421	-0.41058030183831	-0.385807386045837
"45"	-0.457107028933753	-0.567715446914491	-0.340011831348615	-0.411303981299773	-0.322909405288343	-0.595990681783704	0.242168034644188	-0.494617539328443	0.589517235791109	1.84038299630232	-0.810597194214399	-0.758990114265976	-0.67167153903158	-0.478151022057787	-0.375929723521682	-0.487563571777806	-0.362356892916019	-0.493227663150684	-0.355081724606805	-0.389277049608131	-0.386981188731839
"46"	-0.423520073922019	-0.674347587757997	-0.664840882007809	0.3672237367384	-0.45727317073672	-0.488687054983809	0.130181919718193	-0.34026600754846	2.7961241340525	1.28624603523601	-0.789492947651333	-0.689703190924333	-0.683891692392328	-0.514746895184999	-0.489977540358489	-0.509897891273276	-0.526914225325498	-0.507125690265549	-0.355081724606805	-0.388450379161743	-0.388768254759701
"47"	-0.535251426683588	-0.270071570060605	-0.615471798078743	1.36216250424095	-0.577921857506688	-0.45609063544247	-0.0814587045545899	1.00264487905037	-0.123798565871534	-0.475591336192529	-0.312503118245994	-0.763740247175743	-0.767645585594034	-0.526039220807869	-0.208279432771576	-0.479428088838837	-0.50662992447221	-0.2974498264197	-0.337559917773981	-0.408853780283066	-0.390878879636707
"48"	-0.489017763471905	-0.787025217889373	-0.956637340610406	-1.04154907758293	-0.608604762132959	-0.89045066828819	-0.963235281115591	-0.650930553585519	0.901428388916656	0.562359541086847	-0.845789747975092	-0.761464647242464	-0.370023963934553	-0.48915599832329	-0.41891192649136	-0.423112081599828	-0.191576030965022	-0.458167514893174	-0.335822608994646	-0.370487236920961	-0.393470680366556
"49"	-0.424195565754657	-0.887676183160836	-0.870408404736382	0.0270738810241089	-0.144173326468641	0.31202469532801	-0.426120402728734	-0.126559635141244	0.26332660582416	-0.301926403418159	-0.802302209602713	-0.685840978670835	-0.692381483148217	-0.551274375804346	-0.377478009035103	-0.511391398994311	-0.500322218539791	-0.506874879940896	-0.355081724606805	-0.369016847684352	-0.392132045814009
"50"	-0.63537432721019	-1.01264416438702	-0.758133552575118	-0.610467550097596	-0.58464738004578	-0.328277720100183	-0.828522506809861	-0.676471721529964	-0.409651318862542	0.925073536132199	-0.785740454612713	-0.827199887959031	-0.751892124733012	-0.370798310388583	-0.416503098359989	-0.461403867893019	-0.286998034194864	-0.45757497550118	-0.355081724606805	-0.409503371595583	-0.393933541567561
"51"	-0.81840759563913	-1.04594580644297	-0.675372268277797	0.348763130520382	-0.477570753754099	0.0572240904546095	-0.225609386379426	-0.635413894145366	-0.69661616014212	0.881264221473512	-0.955336211418315	-0.882624574606902	-0.755493854144601	-0.546546890733689	-0.481247698378799	-0.486452175643703	-0.369497525341091	-0.519033223941383	-0.348579491602436	-0.411570273577796	-0.396633010250642
"52"	-0.643930557090274	-0.771461298658897	-0.493693011966514	0.427000937825317	-0.176774141829887	0.365712915749039	0.0132319996583274	0.431643999505014	1.92474702652328	0.742930375679335	-0.56920561821876	-0.688402848105316	-0.563499234119999	-0.398666156836451	-0.419364661764258	-0.489914419646101	-0.423544954491626	-0.519880179056447	-0.348704550794723	-0.41001631383158	-0.396633010250642
"53"	-0.230817264999943	-0.275859804485162	0.256064631532712	0.0149953700986055	-0.388697777344672	0.246856127592719	-0.151174568587231	-0.467861394859352	0.715663581896947	1.09781357134164	-0.594871165843808	-0.631867047630748	-0.572186079980472	-0.444504260756191	-0.36393051079267	-0.498420315265326	-0.378798906068056	-0.504548614179734	-0.351433038172385	-0.403786245273457	-0.394236565807068
"54"	0.0277459976043614	-0.221064518599356	-0.723405664192133	0.125407376812088	-0.280920728585725	0.0612288627735379	0.539862787381272	0.209520391613572	1.45253723014587	0.673624718147508	-0.697909546122306	-0.741600455074348	-0.695014358295594	-0.536498065253813	-0.410966595251729	-0.46480287456204	-0.505593737403102	-0.500725324293296	-0.351929894963362	-0.396642547765706	-0.396633010250642
"55"	-0.345275603308089	-0.444554681103084	-0.528266782501646	-0.0993197362152584	0.0256332826767499	0.103096937016881	0.319630105791568	-0.448090413231017	1.92053556791567	1.45201850878967	-0.658419024144448	-0.771047397494547	-0.569345202222699	-0.43945968314907	-0.364469645926808	-0.501951962241106	-0.517674264642288	-0.502664401615774	-0.338263798227865	-0.405905774090099	-0.391110310237209
"56"	0.74145315521871	0.287656973603375	-0.529396980052572	-0.553239670821738	-0.295974310931948	-0.378495137844807	-0.404818333163205	-0.282221361041849	1.12950519413462	0.690889472692803	-0.236409330838789	-0.430449767395573	-0.355600625029482	-0.438826170238382	-0.494923068415867	-0.270804964160994	0.12153363094128	-0.522193904301376	-0.355081724606805	-0.40045742859617	-0.389475311318551
"57"	0.353545715772194	0.18668443975277	-0.69586994204231	0.528622179673077	-0.284862896922434	-0.412547838229393	-0.419286823463721	-0.408041892363759	1.13174253151991	1.45266593708512	-0.369730988271064	-0.774807717213719	-0.504213016404315	-0.399545008964541	-0.498959669933	-0.344729406878867	-0.262474203774599	-0.483634168232685	-0.336778297822189	-0.412868552737861	-0.384611383781848
"58"	-0.770847966978193	-0.75435385024854	0.465793336153329	0.675427952930653	-0.205102746854142	-0.0348614015333578	0.220086892524016	-0.497317910350305	1.09805086265909	-0.379432819359002	-0.501886457390584	-0.762328307771512	-0.735834870585753	-0.512476667221235	-0.453910782282461	-0.495454010049938	-0.534149639041113	-0.524401348671234	-0.350822952112716	-0.404592136025565	-0.391038161608755
"59"	-0.352255685578684	-1.03099929888445	-0.984969338307472	-0.993674572124199	-0.635096133355641	-0.168232455427369	-1.10375771075737	-0.59818000541514	0.832268342094937	1.26096550179468	-0.64315512388961	-0.64910629403361	-0.750395053313453	-0.507080884843997	-0.351077667434607	-0.401050156917879	-0.09851803661353	-0.43172897154563	-0.355081724606805	-0.405683747574033	-0.394227130986424
"60"	-0.428999063231196	-0.660198570275746	-0.850707006519111	0.0574371828703167	-0.356316989983614	-0.180076872952443	0.0520520720954048	-0.53424329406957	-1.1143685065212	-0.978364727589023	-0.0756070101011323	0.218460115497382	-0.699092304209931	-0.553976804088081	0.121076838275323	-0.508429520392259	-0.423500767409788	-0.51615015925949	-0.351123770169838	1.11776350211955	-0.396633010250642
"61"	-0.481950117445227	-0.353164890910912	-0.610103359711846	-0.352036644575067	-0.117329910445657	-0.0701033979399282	-0.265497901177156	-0.114409869894781	1.33172101134027	2.01102659703126	-0.5940059293537	-0.582269643541233	-0.616197790214334	-0.525409068708379	-0.480238547999516	-0.419132872397072	-0.438564143608469	-0.496814250793229	-0.355081724606805	-0.405756476504016	-0.391048706408299
"62"	-0.824637131429015	-0.26421902192022	-1.01833585236775	1.08595667215992	-0.46556089207715	-0.433057126771784	-0.606976531485187	-0.634873058200225	0.0779566230489145	0.296883110034104	-0.974992127334896	-0.367373436622368	-0.810835411829188	-0.553617701411652	-0.476291802338072	-0.447441064683347	0.559162489467955	-0.460576861574377	-0.355081724606805	-0.411902974552531	-0.396633010250642
"63"	-0.73851192276764	-0.887611869445008	-0.690604248907316	0.297583297472141	-0.210310076191934	0.0403797753677226	-0.35306565631905	-0.184185324225564	-0.226650281554072	1.03778771937791	-0.726010922561897	-0.537533968946698	-0.673521667513521	-0.54844995007415	-0.446290314521093	-0.507592100005013	-0.419970219570906	-0.0619389315700047	-0.355081724606805	-0.412412754661137	-0.389011340138646
"64"	-0.775201136566306	-1.16189700471001	-0.817879904926319	-0.422274855852195	-0.531624299133714	-0.664363067374137	-0.573209301045367	-0.48177078127944	1.20682494200857	-0.760592354840871	-0.955750020174453	-0.929048754055981	-0.789664851405583	-0.549047838386146	-0.457733112143719	-0.511391398994311	-0.516296511430569	-0.450812502122708	-0.351051945633727	-0.414005789267251	-0.393986265565278
"65"	-0.795641019057618	-1.0296680049668	0.221619292537458	2.03184297171173	-0.173107008493414	0.462555591824945	-0.261491242324706	-0.630565414158298	1.35560787813027	0.933274294541214	-0.540859718423269	-0.577175016824936	-0.735566656693401	-0.527828852770422	-0.429501093484935	-0.503920066149136	-0.493497523749863	-0.510818872296073	-0.347094836191303	-0.416189464096672	-0.396633010250642
"66"	-0.794014835016082	-0.964929818613923	-0.979960508252233	3.10836003716819	-0.399735848687456	0.380906779213579	0.0492251516828424	-0.556958403765465	0.664928666483488	0.348739033507651	-0.966311548200444	-0.875875407214169	-0.768606229228888	-0.537677709984059	-0.398780758822439	-0.500038400533114	-0.472680989495833	-0.355308633188219	-0.351710196382317	-0.404072869534787	-0.350135439169805
"67"	0.547186707795157	0.816572972576228	-0.472347690038807	0.946007695497612	-0.411323990030712	-0.618174693295829	-0.263872978420329	-0.571560974284254	-0.356350045860075	0.524222931493043	-0.621533616381371	-0.796176037269503	-0.756137020110956	-0.516502919035579	-0.487440840432483	-0.406763649988504	0.0533087765829214	-0.512080761741986	-0.355081724606805	-0.41179117076265	-0.396633010250642
"68"	0.453743670946867	0.262638938146124	-0.782201623148237	-0.239532435823542	-0.598573318891037	-0.845645761010966	-0.548546089886948	-0.140270968961704	0.136653827392372	1.13437785507507	-0.748328381160005	-0.764244857821929	-0.677328662659053	-0.552385628026728	-0.444831884863362	-0.495771303370158	-0.486926904680505	-0.333174622037542	-0.355081724606805	-0.39707553335197	-0.384882773622725
"69"	-0.396000036296016	-0.674669156337139	-0.891650981432187	-0.105807320686162	-0.556206927454762	-0.358471276250165	0.00294824193703741	-0.40950824334178	2.03108635636524	1.8594358861398	-0.8335165564578	-0.858660420938528	-0.708255366573153	-0.45571088569353	-0.48754797626042	-0.450040119085147	-0.446696776020811	-0.526954284263301	-0.351477822883136	-0.411685917093793	-0.3942659802479
