"x"
"1"	1.16180968846791
"2"	1.0118975676631
"3"	0.780791958700106
"4"	2.19544057371264
"5"	1.12816322103098
"6"	1.36746659218729
"7"	0.951376697209806
"8"	1.65645553072399
"9"	0.706085395407934
"10"	0.491446595720217
"11"	1.1925334754707
"12"	1.43732578305211
"13"	1.41080780447893
"14"	-0.0687813440824305
"15"	-0.316211192543429
"16"	1.04447476177047
"17"	0.977039257119331
"18"	1.52443591696722
"19"	1.82311960035863
"20"	0.147497008043951
"21"	0.0583196123583533
"22"	0.54177372709834
"23"	-0.795110202899476
"24"	-0.972966000050208
"25"	-0.896548599430735
"26"	-0.845016753434637
"27"	-0.836576622619949
"28"	-0.998357677382909
"29"	-0.936867332444143
"30"	-0.965937310030544
"31"	-0.863515182036086
"32"	-0.815305211850499
"33"	-0.838679526834757
"34"	-0.875448272394015
"35"	-0.75658072059087
"36"	-0.618323679078307
"37"	-0.939633186123281
"38"	-0.843305916107335
"39"	-0.751348409764872
"40"	-0.871705815740542
"41"	-0.765534102603748
"42"	-0.936767533600051
"43"	-0.724024911950093
"44"	-0.920999316233421
"45"	-0.380795301649066
"46"	-0.88115106348502
"47"	-0.784339056226339
"48"	-0.936803176044369
"49"	-0.859737082938295
"50"	-0.773653451419567
"51"	-0.733598472494118
"52"	-0.785187346401126
"53"	-0.881885297837987
"54"	-0.735587320887106
"55"	-0.914220123323988
"56"	-0.901117960792403
"57"	-0.947745406450236
"58"	-0.959657111341574
"59"	-0.918055250332689
"60"	-0.665250521268418
"61"	-0.851674762033386
"62"	1.80743692485836
"63"	0.317083758112726
"64"	0.741442700172168
"65"	0.990369531294556
"66"	1.45208175500008
"67"	1.377161337042
"68"	0.702449866087418
"69"	1.93852983506285
"70"	0.713784163380792
"71"	0.254923335220766
"72"	0.960002168734952
"73"	-0.766581990466721
"74"	0.967059372710071
