"N:GEXP::FAM107B:83641:"	"N:GEXP::CD74:972:"	"N:GEXP::PTPRC:5788:"	"N:GEXP::HLA-DMB:3109:"	"N:GEXP::IL21R:50615:"	"N:GEXP::CLCA2:9635:"	"N:GEXP::PHLDA2:7262:"	"N:GEXP::SULT1C4:27233:"	"N:GEXP::PHC2:1912:"	"N:GEXP::PHLDB1:23187:"	"N:GEXP::PMEPA1:56937:"	"N:GEXP::FHL2:2274:"	"N:GEXP::RAB6B:51560:"	"N:GEXP::SOX2:6657:"	"N:GEXP::NTRK2:4915:"	"N:GEXP::FOXE1:2304:"	"N:GEXP::CYP4F3:4051:"	"N:GEXP::TXN:7295:"	"N:GEXP::SCN9A:6335:"	"N:GEXP::SOX2OT:347689:"	"N:GEXP::C3orf58:205428:"	"N:GEXP::ABCC5:10057:"	"N:GEXP::FGFR2:2263:"	"N:GEXP::FOXA1:3169:"	"N:GEXP::PITX1:5307:"
"12"	0.714951761431618	-0.233662134638423	0.0239530817039578	0.0333312850215488	0.411502562974358	-0.909055813026599	-0.733916542194958	1.24979950885314	-0.414502789720933	0.0794974749803287	-0.231704667523094	-0.515019318549754	-0.548007230782143	-0.354030239269762	-0.749586843743988	-0.826239535548822	0.416478004709535	0.70959967523772	-0.63370353131318	-0.212002282798597	-0.898793461458967	-0.73152166219786	-1.14890715343899	-0.505248431564412	-0.79320443667051
"13"	0.450577808640908	1.53930155488111	0.906779093403874	0.470985511061218	1.7337389543377	-0.91084774353591	-0.717446551819402	-0.210341040565258	0.466780704416396	1.31473637911318	0.555586238632431	0.49932055274389	-0.285738768736491	-0.843300162763439	-0.495182315507637	-0.667566614753788	-0.578484836539332	-0.758659902047456	-0.635471409956917	-0.232654602749503	-0.298870483575665	-0.78837252656974	-0.527870715900399	-0.605098571291116	-0.568006529688462
"14"	0.278334172731809	2.03611937531123	-0.301307450785754	1.82402290706705	-0.323539682112557	-0.604795382775455	-0.455013725175304	-0.447824997362415	0.147242641922881	-0.169353365414369	2.38563831512585	0.116941389992475	-0.597360406218958	-0.96815675012664	-0.809905454743382	-0.78553144981785	-0.582029481470653	0.969951321778655	-0.680760316721266	-0.238006758920206	-1.04659693708484	-0.829119642212439	-1.16898712312517	-0.36957024400556	-0.616350262139093
"15"	1.12219446648801	-0.846962075950439	-0.693230028988073	-0.725281651240683	-0.545274135612548	-0.911059925947178	-0.730359024273838	1.55338431330771	1.08447155124432	1.15074381839304	-0.464082355727953	-0.939477105071569	-0.0544243549470124	-0.694131428660288	-0.806257058710134	-0.833680341432815	-0.587602523957431	-0.896033351831366	-0.67213065155506	-0.198289168417705	-0.720498509704986	-0.753391262188197	-1.04920627753733	-0.588589729984972	-0.632854645560797
"16"	1.89450911561273	-0.481807767713185	-0.667296564799553	-0.784959094182062	-0.482931787618362	-0.863899206615193	-0.191197419339659	-0.0547538282822913	0.293693609316085	-0.172501564660306	-0.522259745118009	-0.741418070357028	-0.0370430561739345	-0.0304054546502281	-0.754090092798752	-0.621478456428602	0.726798586898769	0.336447725681425	-0.674518815192504	-0.140263614653568	0.803932468778574	-0.147390072842575	-0.481202711136395	3.80193209579067	-0.681783086918668
"17"	0.437114320304344	1.328485848962	0.649924974165522	1.63875100360134	-0.0457814573442662	0.54173204451189	-0.211620207405348	0.106413252733866	0.377038912141552	0.965715562711419	0.502521711498474	1.11594420786546	0.0165322412207291	-0.570448256482322	-0.193834549500821	-0.403142954658151	-0.203754045620147	-0.275837867256387	-0.148394943056376	-0.18749537776999	-0.345889435541035	-0.545850903595537	-0.169611285388859	-0.461983598574444	-0.449478238072083
"18"	1.80593939068789	0.842088260610967	0.992637183728718	5.91068646363171	0.220578827752198	0.167996689555916	0.839856918150853	-0.0799693424680738	1.18204188284526	-0.145741871069847	-0.0410180670860223	0.96982333126317	-0.547296642391126	-0.900934538543251	-0.796146913004701	-0.777587100313197	-0.569932837682515	-0.306427779938518	-0.610398348230535	-0.196489576710969	-0.903032594187802	-0.784485719416235	-0.720702283059943	-0.418513329530393	-0.354194074548198
"19"	0.549495503940125	1.0126087073732	0.840045032517648	0.562700628283805	1.42751650734638	-0.899483940314323	-0.416539827658007	-0.193788678282908	0.274122261000826	0.68810162920612	0.419346954310005	0.325087114987136	-0.556662095141796	-0.737635304893856	0.427642353881738	-0.00108741207522399	-0.551520685170916	-0.700928939387551	-0.615634244258791	-0.229594670249268	-0.466836120001167	-0.837591115076555	-0.259595159894535	-0.0583264046270205	-0.652968631969864
"20"	0.612028400181026	1.78171051763574	3.27455798511168	2.42573300945587	0.87123673981607	-0.891103099643807	1.70090801498488	-0.291205446949169	0.860021600565423	-0.164631066545465	-0.10770306567977	0.568192299984771	-0.469101246499067	-0.962062000243631	-0.797189416689477	-0.66544110399321	-0.567518559715613	-0.38215280888203	-0.622618095429916	-0.23680544373213	-0.787444813366007	-0.803541170071404	-1.15014849093944	-0.696739486296646	-0.63125644121434
"21"	1.44554072356285	0.847880357697479	3.43219119847603	5.46853856518194	0.711269789895233	-0.909822082528087	-0.967573001654886	-0.14961159674653	-0.210101537316207	-1.07720816796299	-0.814332433619229	-0.754354681593151	-0.576446614077587	-0.955495888615041	-0.800760832538611	-0.830870112562937	-0.545596107649628	0.571701398520537	-0.667519025220685	-0.235687090223013	-0.826299721302396	-0.854356125801981	-1.03364503823836	-0.580372287821636	-0.64619380476464
"22"	0.23126759780316	-0.650415991035371	-0.508127027731351	0.774860899449308	-0.536161438082448	-0.890826022955553	-0.243769628618432	-0.212076167531508	0.146383411996845	-1.01212630355154	-0.572451528144583	-0.701689946685446	0.798997414811112	-0.789637305406366	-0.796733894551554	-0.82865401455804	-0.5763786568067	-0.362415567427199	-0.645083835009299	-0.159067844151881	-0.722926584381205	-0.739383613031086	-1.13193749365954	-0.46741532784441	-0.642272357026748
"23"	1.28475774301462	-0.226124094411001	-0.113515883047284	0.30250962906278	0.0384191139395444	-0.909501787179368	-0.793030631650901	0.519698026824404	1.26939692532556	0.0624685790591273	-0.240105110580783	-0.565356107848966	-0.437646207866494	-0.901073310401617	-0.804474204168087	-0.817096802834396	-0.570173760400133	-0.788987401262952	-0.647568959684304	-0.193305201692294	-0.814804930129332	-0.821614823335202	-1.04398427969786	-0.398528510189158	-0.552581908715462
"24"	-0.408281478733221	-0.243555812436914	-0.478272737423616	-0.488229381593644	-0.264269453451166	-0.909326393658526	-0.360245400554359	-0.331512820862976	1.14977302562303	1.16176251575382	-0.639523707652924	-0.32652822083787	-0.413373735344561	-0.685937280833003	-0.808276030655665	-0.83291500573681	-0.569788385067759	0.182635946594677	-0.130981803297258	-0.223318656831904	-0.835520691955143	-0.776497573545558	-1.15777616942854	1.62513166672278	-0.473279788656146
"25"	0.653865355673158	1.60645108234818	0.966311636928277	2.16178500543296	1.57532691144113	-0.909717880481691	0.188699378662899	-0.387567408215083	0.783072787189333	-0.331485626580093	-0.341498112589835	-0.341148363673215	-0.450717966973188	-0.784617288498199	-0.80946465809739	-0.824048741243456	-0.478693838775598	1.77293652968461	0.207518476459506	-0.217495047736358	-0.924473921858037	-0.860239338447968	-1.15648612121604	0.691630236967737	-0.56067817805105
"26"	4.09773665736729	5.00200564420346	1.79688663932519	2.9087659601615	2.09810550035768	-0.598537957088562	-0.707630437555571	-0.150510367549191	0.455228835410805	-0.147459070658539	-0.182097112840861	0.0130296309974616	-0.154867813268611	-0.415948920835615	-0.381862266879055	-0.605688947921456	-0.126593115703075	0.0165282222141324	-0.473812123909455	-0.00555740813749681	-0.398050192703104	-0.10271702958476	-0.613821552957334	-0.45291154242612	-0.496835761499168
"27"	1.00135687695489	1.65783169478068	1.76696033384384	1.32375193432922	3.20901589160469	-0.847493350073814	-0.374113132450577	-0.0571879992061663	0.645214119056486	1.32961877554852	-0.178087024796862	0.127332565891976	-0.513045259514766	-0.686267690019588	-0.287945219382561	-0.486149210598603	-0.591406274452983	-0.648858610079364	-0.658504305194359	-0.227568249782839	-0.476948336888008	-0.688350339885718	-0.165944887708185	-0.535751576874717	-0.651483471345474
"28"	2.04472158878927	-0.150023144173867	-0.216457572891565	-0.245718404969744	-0.20857551094559	-0.910336039898912	0.609507632758337	-0.330901157400054	0.909379586316587	0.755787912993752	-0.384122582919587	0.702874827922493	-0.42341910360606	-0.821986567500856	-0.80097045424727	-0.832466725395924	-0.580255643767775	-0.643066769994328	-0.0963946057894452	-0.233874527921455	-0.952616735634636	-0.874896892047954	-0.994849313065857	-0.0813352426843631	-0.390679910359995
"29"	-0.516178541873436	1.54778185013696	0.234397422388339	0.965584143215796	0.0634389815118462	-0.87623641073431	-0.165800694180553	-0.398264029059537	0.925036664968794	1.03984134495665	-0.00679403981395898	0.838121218118328	-0.562459269497287	-0.897590797575021	-0.743343031352376	-0.80775619518964	-0.58777122036767	-0.51731448801858	-0.673626242353592	-0.230835962439743	-0.872650238592196	-0.680904832676082	-1.02720789145329	-0.373572138339105	-0.0728321483841483
"30"	4.67254972138952	-0.724466150916515	-0.365424960363851	-0.631562798123755	-0.403942510785581	-0.904917825145984	-0.667443661039216	-0.287123529553747	0.598815703050556	-0.495735767238537	-0.682134350092868	5.57391977225383	-0.486876180567888	-0.959102855568584	-0.808673364171494	-0.803523392332147	-0.592962574599304	-0.438909092951573	-0.674397945953901	-0.238006758920206	0.51296342581426	-0.828356162235858	-0.388076210047285	-0.830769254957533	-0.770717311709923
"31"	-0.436298886693112	0.278010059181025	-0.385037092645882	-0.12210558031151	-0.181859381164996	-0.847354148866796	-0.582623210605107	1.07666130006264	1.23483678830057	0.591938452239336	-0.302745451406014	-0.778504096590597	0.1886070990742	-0.162855483912225	-0.785323421669412	-0.793263248246446	-0.482012208282407	-0.72190327289938	-0.443701072930111	-0.171123604749932	-0.385881253737583	-0.66807079736727	-1.05407734874165	0.432287762292832	-0.695843387108107
"32"	1.40537279555045	0.798966236368804	1.07497453223223	0.5895889959836	0.568972237977433	-0.910415000126436	0.84983773231844	-0.40569137110931	5.47045844368967	0.2477830346722	-0.353182679476661	2.07773211670302	-0.329611211698419	-0.96870152879348	-0.80943763248867	-0.725107227486561	-0.590185245795036	-0.745070633239524	-0.641014127898549	-0.236878943769456	-0.938808132123056	-0.797319754725048	-0.954058020012876	-0.229084852781156	-0.749523562852152
"33"	0.255301593511406	1.69081062077565	1.75407761945213	1.73053978758475	1.45352586120685	-0.909697331732084	-0.915705707964187	-0.397375244599128	0.484251712912457	-0.273487210472001	-0.716271953053639	-0.823097546032178	-0.056469213626198	-0.967867840333891	-0.808221714481277	0.506757837505582	-0.534399009689743	-0.769756242922347	-0.410774167161344	-0.237676228061814	-0.905392111461398	-0.748255124163923	-0.830306622868196	0.716693435565914	-0.777880385629555
"34"	-0.348919734703826	-0.715930428894288	-0.591552605525091	-0.635084069291016	-0.574685437568538	-0.895517766494942	-0.796515681614368	1.20773204211745	0.519957489838831	0.467012182161952	-0.31830182743877	0.415224524533973	-0.408859709810258	-0.713118943249319	-0.80243811192744	-0.794098776404949	0.0877220363713647	-0.810992644822279	0.977442244023978	-0.225197826584168	-0.332520742029618	-0.24516598785996	-0.872773983432341	0.0678442023488508	-0.489047438854727
"35"	0.195105335742141	0.9503367353474	1.23612848741791	0.156723109397318	0.571799341657919	-0.482881639943518	-0.260338438936241	0.285930237637697	1.3900709949377	0.376429903858419	-0.248954960057195	-0.0290183831074971	-0.357748467124013	-0.756039096586588	-0.0854467763701018	0.379986302856861	0.971357873838917	1.7107070504538	2.30368328517418	-0.23011224084459	-0.537273138079058	-0.550747271048654	-0.769952479333335	-0.558398847476873	-0.685505733628098
"36"	2.53051985389206	-0.0797974311728123	0.54950381539788	-0.0988268838919621	0.62843565205699	-0.909589947943813	-0.775420917941357	-0.357019187266842	1.41269738298997	0.861681887629794	1.62773167480998	-0.526272398186656	-0.425172569923462	-0.909668354708623	-0.803724274098071	-0.798386741327418	-0.591319148312964	-0.75442379894319	-0.626557635668325	-0.236307360358981	-0.855996502871776	-0.766427209556932	-0.943949237836162	0.12396933232444	-0.65123009748567
"37"	0.538368654075197	-0.14206940319861	0.0253133683167466	-0.0364311374762744	0.104196392905521	-0.91077439112844	-0.833085648244251	5.51122140625038	3.1267656154395	1.60322591001353	-0.15447590295159	-0.867151298740994	0.0409171809700178	-0.341893208482574	-0.73143423559452	-0.830686812563537	-0.566115955131076	-0.000359958745794272	-0.6356254850303	-0.107943649391223	-0.81438787259671	-0.751914780250015	-0.97321232903891	0.148292961127917	-0.781629539142781
"38"	-0.0779475599432132	0.869607650117695	1.34847215826235	0.709076482035838	1.21157290455192	-0.868991319340481	-0.592274624965182	1.3323116617086	0.83424470278435	1.31387777931884	0.0226593654747258	-0.140663110213767	-0.460354363498851	0.00563117396653999	-0.77550574767222	-0.653700187410974	-0.584281123976186	-0.989002694296668	-0.580130565711025	0.100826533356124	0.003924711341056	0.248193511056495	-0.560815917916738	0.0626672137859487	-0.236199817067098
"39"	0.752004171481831	-0.340109239467568	-0.109915124366373	-0.475448198591139	0.336678552230826	-0.899953777531153	-0.692906266159825	-0.261146556771265	0.704405513961171	-0.635873563672423	0.126921654618709	-0.744752912855007	-0.580887535914108	-0.53758355605676	-0.565457050700326	-0.613234511121505	-0.588840371748494	-0.928179001494268	-0.66366980485288	-0.21526122307253	-0.505628183651818	-0.491347266920255	-0.150179377681289	0.290043838445474	-0.567585539275249
"40"	2.57291315187744	0.765266762410918	2.35828492610907	1.20478011560274	1.04618733924348	-0.0776470404280953	-0.267914634508996	-0.0101148784167675	0.737438131117656	-0.204541646985995	-0.0973321483245993	0.181382790919614	-0.468032807839193	-0.826314927845107	-0.773033495532175	-0.740147746487599	-0.570097998539247	-0.754030178743236	-0.662107802384785	-0.225402097787648	-0.645342457079902	-0.462524320366343	-0.486440422108786	-0.379135346683684	-0.615835718300721
"41"	1.90274298451277	1.69191915610321	1.6989460032044	1.92988204236733	0.645068445377183	0.00152530322048329	-0.368183935915377	0.120943380710228	0.643400189212633	1.06273733947255	1.18143653129247	1.02274583177458	-0.535630723626372	-0.697237275014178	-0.431786270317133	-0.75101821580598	-0.592626444476506	-0.846024842618176	-0.488103915199165	-0.19690501170455	-0.707501168791108	-0.807642508788577	-0.541436387318891	-0.506949442092222	-0.703838306899774
"42"	1.4454294550642	0.535190255175417	1.25253194363095	0.773240230711238	0.424413003115244	-0.0215555826288427	-0.72301340856634	0.79180088733019	0.957114582207462	1.12355482490541	1.3543888630522	1.52748310453641	-0.46213850269644	-0.783454248161423	-0.623880057785547	-0.695223558340824	-0.587646465836745	-0.878095517004896	-0.549016698521297	-0.175465934320852	-0.332463610860765	-0.667616495232444	-0.246553259573282	-0.396507019416978	-0.637863651866156
"43"	0.0303166892425449	0.66594199706136	0.050918763381006	1.77849684887945	0.510922375738119	-0.872578733304196	-0.305762672392022	-0.407093203902906	0.795006536162051	1.27352358898456	2.45308384765898	2.79246780473616	-0.280800435026258	-0.949540152890468	-0.785640350942105	-0.735036399182401	-0.545207196763746	-0.654331805240628	-0.556798817960555	-0.232926797261135	-0.965916871743431	-0.872515591691245	-1.13489837167223	-0.834170372094516	-0.693290158213158
"44"	1.88749920019782	1.43338100433256	0.285608212516858	0.822154959896617	0.230709282607273	-0.909011401212931	2.64885478104034	-0.393267113055295	2.68827194318593	-0.447897448696877	-0.334722446584457	-0.363912288550727	-0.390931411340498	-0.957873292848909	-0.808566668046572	-0.832466725395924	-0.592266727161019	0.0133042853383195	-0.371949905135485	-0.230743852418542	-0.910716736398424	-0.882083699430814	-1.14777318901346	0.688836306632203	-0.650099660265005
"45"	0.811199012763252	0.910540317087923	0.616878011160713	0.712023152468692	1.1651141674026	0.971399770173383	0.680295651392473	-0.183739921392039	0.868804839809343	1.36682476663686	1.2394790987569	1.13084628182986	-0.555031320345145	-0.795652955330106	-0.657223870655396	-0.737085998844386	0.281318844888834	0.0354782232690558	-0.457036536178131	-0.226432226188022	-0.565627337180411	-0.588138860645519	-0.558877964856953	-0.299713768175035	-0.210745489305235
"46"	0.0288701987601039	0.335709322980629	0.784033230814581	0.0823933477285711	0.776811476887835	-0.289564306540374	-0.818624996694514	7.51210990567567	0.23612520427169	1.46885504219834	0.617189487722145	0.592518928834766	-0.563655511824611	-0.634437502284101	0.159832023130018	-0.566478335128709	-0.591596234692177	-0.9087978926013	-0.584930801186956	-0.209351143344836	-0.0271546445145471	-0.726019558564977	0.125009956808131	-0.669810928327392	-0.619850719463772
"47"	-0.1973386589939	1.90087806534866	0.621038887858655	0.603217346735551	0.218882565543906	-0.907143055869597	-0.814507499100625	-0.145467264712035	-0.0234577033828872	-0.151036569801649	-0.491219589473983	-0.674318461641643	-0.331727640431376	0.333881687198251	-0.79688471619901	-0.752045546006926	-0.59253133808714	-0.79333596728149	-0.433075205800214	-0.107548892157503	0.303349167295497	-0.839394442161737	-0.135356655629422	-0.488912156543698	-0.737607195322594
"48"	0.481732988262709	1.04611418764876	-0.0496624291057877	0.19053615261432	-0.160043564430579	-0.48966935594286	0.763172642962268	-0.0763492934017981	1.94694745700064	-0.0514389936574796	0.112367800596952	0.216100595669111	-0.527538195403495	-0.575734803467667	-0.722947460729602	-0.755218629928073	-0.589556523365496	-0.440614780484707	-0.580174397412936	-0.214206030720809	-0.168554287423771	-0.525571361077089	-0.124305085477678	0.270239802831833	0.0288682208818542
"49"	0.398281614275742	1.84018575616464	1.85385864334317	1.5651579095408	2.0344014307574	-0.787871484519435	-0.397533458764616	-0.321164473704554	2.03535266939054	0.65576103695241	0.355427533677636	1.26939529382321	-0.569163849891667	-0.957138903363529	-0.807891333548135	-0.738877500771158	-0.592474264151939	-0.866718018844324	-0.650169640664346	-0.237675162843881	-0.893457410288171	-0.671225673303556	-0.85844360621188	-0.831989545118788	-0.70983742028806
"50"	-0.780474606715092	2.46013413810371	-0.272237325701862	1.02783255610984	8.39392404161617	-0.910588007340872	-0.688986408450443	2.16205187355462	1.09640530021703	0.0547411809100106	-0.486932943633845	-0.958655671504997	-0.57254706857638	-0.756237342098539	-0.59250304072373	-0.718325836012338	-0.591897312327339	-0.99263899519148	-0.67411768870835	-0.233445558394146	-0.369998788796668	-0.652094505625916	-0.386452519645844	-0.402702970808133	-0.584772083088733
"51"	0.32985148760643	2.11482538356813	1.94979885797456	1.1732507419712	1.26156552130185	-0.904547682507895	-0.279707147617894	-0.0883453870317669	1.58597541807385	0.80014890236831	-0.288917561599119	-0.808759334325889	-0.572079818368186	-0.566571455359735	0.993019718802037	-0.615521965559079	-0.588735567840935	-0.859857781073699	-0.646750767915302	-0.200722251494744	-0.272875801747909	0.00982370481444547	2.8781603523357	-0.142308663536321	-0.797095596487007
"52"	2.01868476010533	4.22603091491003	2.17304589619107	2.95723868878195	0.134540639076071	-0.897263747348679	-0.523067725407099	1.19462496791197	0.277845590680314	1.08448853426265	-0.343779714407972	-0.66124491242855	-0.463912417600634	-0.891971638675181	-0.780796734115382	-0.830217175900248	-0.585046823850208	-0.772905204521978	-0.518361071851546	-0.230247586181865	-0.691190220083801	-0.785129314107237	-0.418926327674667	-0.219938839653363	-0.792470432088955
"53"	0.229598570323421	2.4166241264969	2.26770584106926	2.07625789611936	1.17679952928194	-0.44549617291589	-0.468584997244762	0.29356978946032	0.701159534240591	1.22129210149516	0.263368357288238	-0.353625829927732	-0.467301770861384	0.47078122683958	-0.771802464788081	-0.407039724385876	-0.564376462805133	-0.760178151390135	-0.359783287271753	-0.0890078341483366	0.904083407776501	-0.52998818738789	-0.771319521897129	-0.430042400885555	-0.350023151009883
"54"	0.708164383014011	0.892221770799961	0.628560472658781	0.272674590930131	0.498812948306703	-0.805382996362269	-0.465686278938664	2.55576341683164	0.840736662225509	2.59633967214074	0.69303546331296	-0.096762405832153	-0.51883732172356	0.0979695279772322	-0.518447573692803	-0.590385270445299	-0.583827057889943	-1.01395071744613	-0.203822122472698	-0.0749532234303373	0.059856125647371	1.71094542916378	0.209703743231692	0.584967837687627	-0.253663123096676
"55"	0.154047259740554	1.12615043829874	0.365545055233092	0.998218518259656	0.0769148423888298	0.547167520214489	0.319042882495044	0.218846983561264	0.951290912708775	2.02995000780364	2.11063615659124	0.208770386313649	-0.534235107577828	-0.556130525063679	-0.653290279039332	-0.761514190371307	-0.590792451856084	-0.79312978527199	-0.364046916457624	-0.220359857375355	-0.62515230200753	-0.500761416714133	-0.15756455015236	-0.374730797684135	-0.414103349184043
"56"	0.733867406201997	0.524964016778657	0.217273814439116	0.398865752217112	0.341861575645051	-0.897995017689546	-0.918937120075871	2.23258041570792	1.20189964113587	4.29221736594037	1.04429843413259	-0.0734829497472236	-0.206531167798236	-0.9589226724255	-0.591127302723293	-0.832113333928279	-0.592754785068847	-0.910541067772525	-0.627169951261685	-0.231862832526442	-0.615874200185931	-0.694912481833194	0.626677913743734	-0.676179446003978	-0.737435680709803
"57"	-0.239720830129414	0.267423546802807	1.34391119726653	0.640050727146228	0.801878462854812	-0.0764804017407083	0.0881994973912606	-0.212812660272577	-0.47818127423936	0.041289784131919	-0.55060346224969	0.00473280062809223	-0.328696137439484	-0.410001555477102	-0.632226201654864	-0.815433337627249	1.16616687213056	0.134033223809894	-0.598481438244356	-0.219225086978106	-0.224314308223529	-0.211762161446561	-0.618954509710277	0.204253742260239	-0.438056924083988
"58"	0.762240873357565	-0.0751415827970517	-0.0232568654457703	-0.0609621688297856	-0.237129258118499	-0.910781788678299	-0.257472660610894	0.607378111795165	2.80025824354592	2.75589613392342	-0.364106712424107	-0.265333055482435	-0.339406084771718	-0.564390754728281	-0.777651898952902	-0.829016819001911	-0.446166746501857	-0.5936205753525	-0.610151296819765	-0.192226198586793	-0.677250214883862	-0.806809621541397	-0.988914986534138	-0.0763636901755444	-0.612654901845334
