"N:GEXP::CD44:960:"	"N:GEXP::LAMB3:3914:"	"N:GEXP::EFEMP1:2202:"	"N:GEXP::COMP:1311:"	"N:GEXP::ANXA6:309:"	"N:GEXP::KRT6C:286887:"	"N:GEXP::KRT6B:3854:"	"N:GEXP::KRT6A:3853:"	"N:GEXP::FER1L4:80307:"	"N:GEXP::C17orf28:283987:"	"N:GEXP::TRAK1:22906:"	"N:GEXP::C10orf116:10974:"	"N:GEXP::RHOU:58480:"	"N:GEXP::TMPRSS2:7113:"	"N:GEXP::SLC30A2:7780:"	"N:GEXP::ACSM3:6296:"	"N:GEXP::CLCA4:22802:"	"N:GEXP::TMPRSS4:56649:"	"N:GEXP::SPOCD1:90853:"	"N:GEXP::SSH3:54961:"	"N:GEXP::PPFIBP2:8495:"	"N:GEXP::SLITRK6:84189:"	"N:GEXP::MFAP3L:9848:"
"11"	-0.525275619284587	-0.850776843815645	-0.209591652934585	0.0995444786895863	-0.108573449367845	-0.277155084515011	-0.293258337081156	-0.372854808446936	-0.702272808213953	-1.04786989301136	-1.00665637079658	-0.739905996409909	-0.792485109949639	-0.757026332395976	-0.617432416270213	-0.0859746688758701	-0.124117404063746	-0.753234905002164	-0.522778819375304	-0.343763291505239	-0.877685954516117	-0.617835371058167	-0.0534209066280884
"12"	0.936905524263277	1.77284191426465	-0.379017798386409	-0.184133386609775	-0.546017114161174	3.81796268625294	0.957851213282309	4.0085083034146	-0.695826264930926	-0.811708597681241	-0.58883104752856	-0.756411658797625	-0.809725870163213	-0.464931729774792	-0.617432416270213	-0.589484545150025	3.94509305682437	2.5154828485807	-0.524338175190316	-0.364064283912897	-0.699271216769285	-0.634411761894215	-0.853791549866502
"13"	-0.0447262926017024	0.0162490889360426	-0.235915560140444	-0.151393690876679	0.825125078381427	-0.300092199477154	-0.30285263987291	-0.402508924420231	-0.614642159402039	-0.758928335126182	-0.918001498797642	-0.685224490343588	-0.837760892141885	-0.703846768458554	-0.36413298051518	-0.173853390673272	-0.284260740898599	-0.635586336255548	-0.531334473226933	-0.951450724712498	-0.386962409819668	-0.697503300080328	-0.872804704050422
"14"	-0.321722869593453	-0.38136339381552	-0.351499339915091	-0.230932521692336	-0.642207484073339	-0.280530641981973	-0.292932892635391	-0.351982023481109	-0.593938593404397	-0.766523236069433	-0.344692375074138	-0.673667128962382	0.0308148663388322	-0.499304366984273	-0.616459486366302	-0.611684677844828	-0.453936565694107	-0.0650218625540249	0.0153583298073812	-0.339721191976819	-0.587601256721726	1.3065659817509	0.225560110406265
"15"	0.203629337132115	-0.742626953669713	0.298705546006209	0.113335212785434	1.50590422339188	-0.303707370771795	-0.305051232256673	-0.409325288967802	-0.68929691291925	-1.03307846517433	-0.932480427775252	-0.748518675960358	-0.585236357581553	-0.757556404709199	-0.615616052947664	-0.526577700874265	-0.471790425221373	-0.759195754719226	-0.383047997871222	-1.00802503564944	-0.770767522288488	-0.698243599027322	-0.751807873284651
"16"	-0.373230091222732	0.872878282176981	-0.25040965730119	0.113931989613665	-0.455745926407261	0.00268163321405601	-0.0925238687155068	0.022813455776063	-0.632816073729092	-0.319954524607714	-0.741888249394947	-0.500733995992466	-0.863208726566714	-0.494460554780651	-0.617432416270213	-0.601726493348101	-0.443675913776657	0.556842804148963	-0.485434562320316	-0.559925121510114	-0.527111349189476	-0.585305062975135	-0.8377463799342
"17"	-0.338841288444559	1.71653909643938	13.3317601877781	-0.229622181405272	-0.117405864624593	-0.298257860025178	-0.297431880101945	-0.399469609644407	-0.674462609301516	-0.512377788505772	-1.11156138708677	-0.726469083741274	-0.567888245187322	-0.720829667814254	-0.600791848502572	-0.52536827786288	-0.407191691576887	0.899399062487346	-0.470333247268501	-0.975181468734942	-0.516787190902207	-0.594634082738509	-0.815907780763683
"18"	1.42024385704618	0.484157457739507	-0.385293883176402	-0.218675088895942	-0.369983662242981	5.0442046270742	6.44975756847602	6.32162122821317	-0.697108250328975	-1.07065688864139	-1.02557846228775	-0.669188329674343	-0.820305427566996	-0.752567243366947	-0.617432416270213	-0.538891552579734	-0.39067287254494	-0.667070257027718	-0.486208087189094	-0.602668815777056	-0.796879793979973	-0.689936001835093	-0.32929773522425
"19"	-0.721500970577678	-0.713748345935852	4.13058834618628	-0.04065915571665	-0.196360825317512	-0.235293614559583	-0.269773697704717	-0.240407123964837	-0.692111496361708	-0.564613510993201	-0.187400388966388	-0.553254352701179	0.194687970112308	-0.56549386109479	2.56017065923006	-0.566918877888347	-0.471790425221373	-0.751651911401415	-0.532892657034569	-0.633738685286549	-0.928201276138193	-0.541477263454221	-0.833443277900239
"20"	1.02138022825437	1.05765289175228	0.185316988714161	-0.230878189054148	-0.111745311200379	-0.119725050261116	-0.187379018151956	0.0107284857628015	-0.682227311447948	-1.09113961998525	-0.917295701424081	-0.681734115726012	-0.929076267291754	-0.757334625568965	-0.616286884254864	-0.612499383694288	-0.471790425221373	-0.66210010740519	-0.538074101648002	-0.306750932390533	-0.914864999389218	-0.0728597438326478	-0.796951642285771
"21"	-0.210269895057901	-0.0679076473749957	0.847511166655805	-0.214683170851453	0.199438733508365	-0.156639707555541	0.350786612330516	-0.135836264717666	-0.686847938870321	-1.03476940538434	-0.795696896779244	-0.732317777846035	-0.888672663818643	-0.71712291705398	-0.614660006080668	-0.525100520032001	-0.419447873082634	-0.599786880162105	-0.457335685458285	-0.829418533352642	-0.809063508262843	-0.490163612719368	-0.805258513897154
"22"	1.05382924153349	-0.277627380151155	-0.138859833370635	-0.230898700014266	-0.505924780597947	0.824706005131772	0.559296654540302	1.90260570920871	-0.683522581668775	-1.07741892988121	-0.935266646930879	-0.739491578774636	-0.866160911534792	-0.755239268213774	-0.61583661006821	-0.589482439189557	-0.470228629987546	-0.716847431206901	-0.520196301120226	-0.568733278691446	-0.766619746415182	-0.694472702529208	-0.861011955524519
"23"	0.567451607231326	-0.773355511132119	0.0846557184650982	-0.23096530549766	-0.300251499801583	0.357545009635013	0.0491635302334992	1.22220534270865	-0.675965454878245	-1.00899833018369	-0.883921568474296	-0.694856482835452	-0.894152992641201	-0.756564309906748	-0.617432416270213	-0.603947679938413	-0.335131145025712	-0.49029412450753	-0.506550619230565	-0.451391732679868	-0.791355463668364	-0.696898166826959	-0.862994835077894
"24"	1.05722610793737	1.34687969564921	-0.284057226977485	-0.227400874263324	2.18482904917717	0.386546423895504	0.168721542414618	0.990576750787809	-0.702643800728378	-1.09591666937854	-0.949120441091908	-0.717950098612713	-0.904150701225822	-0.757325654258494	-0.61504867514326	-0.591775830138758	-0.471207190940468	-0.755901417707909	-0.466125740785302	-1.04230746933637	-0.975470827295219	-0.407742450676487	-0.801208815001004
"25"	0.483155685682541	-0.385208733036855	-0.10303267669951	-0.231472942030526	-0.176792877704496	6.71147521761393	4.37134149956461	4.7180174447183	-0.670503455346616	-0.971384941512286	-0.776808414686817	-0.58474494493674	-0.823440111242192	-0.699983541352865	-0.608843979470288	-0.568907506272739	-0.466799623738377	-0.545217399552064	-0.528876773757499	-0.98104251305115	-0.831468743002056	-0.532261420707039	-0.484016188554287
"26"	0.881572358368581	-0.145960320853314	-0.357916144094994	-0.223520008602522	-0.218417464522209	1.18142340053581	1.88814606800631	1.19999438183953	-0.659179527764322	-1.02268634788368	-0.928790115793494	-0.704890022849693	-0.922816561637622	-0.722891678321611	-0.617432416270213	-0.588297686000792	-0.447390560684799	-0.437943899895672	-0.496767287651595	-0.649454609572418	-0.69703129704731	-0.310931639431866	-0.793741341283621
"27"	1.16118809814016	-0.843231605137221	-0.295740063437581	-0.231014098490073	-0.622561459861368	0.224356014643709	-0.0507424835794605	0.593745515135452	-0.650797634893009	-1.10144948306569	-0.879014596258114	-0.754810616753279	-0.880798381367424	-0.752776573944591	-0.616928619264403	-0.568209530803482	-0.460202642857622	-0.386615327661494	-0.472501460915832	-0.746706317629314	-0.934293133279628	-0.694955321662547	-0.568684511975556
"28"	0.966672800907758	-0.316323171971575	-0.23373284604806	-0.0683833314107488	-0.251648816952295	0.752616775398551	0.351329716026915	1.19971846928215	-0.484143684653718	-0.912654862218289	-0.583117449742594	-0.614238095650739	-0.785791701485652	-0.72882943404229	-0.6144795012711	-0.519853669952759	1.12129344694182	2.4282640067084	-0.428082381329972	0.605315644783262	-0.614311242840368	-0.135875089634645	-0.665009379736154
"29"	0.112629073996735	-0.324840212711092	-0.225940118944591	-0.137724906828339	0.0908146652126677	-0.298195714137477	-0.294894332523539	-0.400157321693677	-0.511792722059833	-0.781260209899695	-0.146766625888552	-0.66332985428378	-0.429237536259295	-0.728818654560717	-0.441022641187895	-0.435103803707198	-0.378759459829961	-0.0599514396425764	-0.43286417142787	-0.461255662126086	-0.666946337547041	-0.449375424490506	-0.367815012171599
"30"	0.433454166720585	1.55953026003819	0.862114712230925	0.356314195740408	0.493104341326653	0.0301604732258712	-0.0748270436543837	0.321323251605916	-0.69913723024113	-1.04269103036816	-0.96895670822883	-0.755364031607836	-0.800896153304144	-0.708325469189541	-0.616276467061874	-0.186729834675082	1.83012172836056	-0.123350645524158	-0.47425361194435	-0.941375640813303	-0.488948188643379	-0.395846737867296	-0.648854929700671
"31"	-0.0977710432348405	-0.192600208887436	-0.338781434164766	-0.217789005040113	-0.543738253429185	-0.289820416428486	-0.296026494844494	-0.378871081760616	-0.699540895116573	-1.07096641667983	-0.879384299644265	-0.750951127297827	-0.916714663689058	-0.708047289019914	-0.616431467709294	-0.358795830421704	-0.0369970030772205	0.0333973164958077	-0.541586607756678	-0.248019829541036	-0.810663450921397	-0.0366835190136694	-0.557138831509019
"32"	10.0447088740417	1.7349394302492	-0.0508726895061469	-0.223973429257884	-0.0262514353450047	0.406805983286047	2.48288639277059	1.48721935407253	-0.667817430241248	-1.00087608517495	-1.01431259182977	-0.752760150366583	-0.874378720964114	-0.591604547266362	-0.614980963388825	-0.505701615610582	-0.443400380402541	-0.731574361036272	-0.495802725580377	-0.829599522883765	-0.961842334604077	-0.615305056338985	-0.601721946067731
"33"	0.833032925281635	0.0489950722191541	-0.00684315595203686	0.669401482603154	0.679463423456603	-0.279176897394885	-0.290657288147479	-0.35007132902125	-0.512138680986336	-0.357900369320408	-0.836935629034417	-0.721421425463202	-0.0558720195419943	-0.738411002259864	-0.605699783255066	-0.548076548733362	-0.471653713207517	-0.204193619780201	0.219111812287635	-0.918987235813356	-0.713405049839751	-0.694848773585873	-0.749875674358838
"34"	0.0592982714559024	-0.576704422626518	3.37195447969288	-0.22039860632269	-0.654646062244307	-0.188872707976487	-0.244513527013127	-0.109086542279636	-0.633651910495523	-0.938643753445986	-0.67490471770419	-0.74582933716947	-0.874104972903437	-0.757148244855315	-0.616905270383564	-0.540299537578063	-0.471790425221373	-0.617383896393218	-0.22157468151392	-0.690207418997005	-0.915420451180111	-0.351533893991267	-0.671154405828083
"35"	0.900165732368738	0.944496347903841	-0.321247798181961	-0.210875475219156	-0.607970895431713	4.91608052193053	4.1570244255241	3.7804665747397	-0.693962376618498	-1.09877808413391	-0.853000921632601	-0.73802644512248	-0.893847038926328	-0.756008853653046	-0.614358087090734	-0.476136939160631	-0.464117677674212	-0.621266175428401	-0.456110937749387	-0.868952679934332	-0.874673232302464	-0.198284129992748	-0.755129038159593
"36"	-0.0420087994786026	-0.297416002619684	-0.248289485159877	-0.222733301062003	-0.110330172844325	-0.226745447706303	-0.197313638075316	-0.223535071081025	-0.595357025003059	-0.605820864110959	-0.226588947898361	-0.698727812794769	0.114871623793553	-0.634976312963261	-0.515376254187872	-0.250299755646637	-0.471790425221373	-0.748540979911379	0.000755117890763598	-0.831530077882414	-0.757430641787566	-0.430636544237905	1.04443235024414
"37"	-0.083450569605874	-0.719940554080236	-0.0257308251755329	0.0646460076474122	1.76863197887438	0.063522457273386	-0.136740865043865	0.473489027001205	-0.698432027565346	-0.953369263274825	-0.604459417943112	-0.724718233582812	0.953775239540573	-0.751937165282743	-0.432922375604294	-0.529784777814902	-0.471790425221373	-0.755797171326409	-0.480822713292074	-0.695637104930702	-0.815547804169584	-0.561695528989922	-0.509752444738268
"38"	0.427107390018609	2.8969150012576	-0.23446145977804	-0.230597794758745	-0.238473390878692	0.688326854571813	1.93456054544472	1.92592032030736	-0.697825077224689	-1.09813953925461	-0.78484106098591	-0.037590113293058	-0.789887187177731	-0.756071826688945	-0.617432416270213	-0.598414720087075	-0.0665322472149475	-0.639203742452074	0.489376713408985	-0.798107344468319	-0.833346411556057	-0.698243599027322	-0.648173908767802
"39"	1.28079355204501	0.723251615627636	-0.133659470139067	-0.201596892881103	0.177870073047135	2.18269722787926	1.82702601355772	1.85266553632286	-0.578276340883756	-1.06742633304017	-0.953244314317425	-0.711160341852948	-0.923836944114771	-0.756135599492832	-0.615964669699277	-0.614222360208269	-0.470174402207058	-0.675879170861936	-0.428791445793018	-0.755604969576208	-0.804227455170386	-0.608562939802889	-0.732325923295781
"40"	-0.333236458878165	-0.560981502658483	-0.421064752091563	-0.229277737388108	-0.73420123679169	-0.220331992095554	-0.252518039953899	-0.255333993319116	-0.637696862264195	-0.861376383849745	-0.429488888097611	-0.405170833712145	-0.62153212986181	-0.717081190028537	-0.513907070762732	-0.605219680060835	-0.365536494555386	-0.519240941875128	-0.321001927336251	-0.337730307134463	-0.819291066238652	-0.432883916416603	-0.67709354187054
"41"	0.856542816445294	-0.115440006689714	0.485956147513319	-0.157622224686102	-0.452759496497245	-0.206372989953103	-0.243444030503295	-0.146017438085003	-0.600500742322305	-0.711261017206127	-0.966308287608041	-0.680241182629999	-0.807627135031361	-0.428730057950017	-0.609538339265104	-0.336644134817655	-0.442372513477408	0.291023991067428	-0.485182580734275	0.0877459156144576	-0.661114093742653	-0.694417124530184	-0.8499303195541
"42"	-0.0611921555383792	0.660007354508841	-0.389305949337618	-0.158084078057515	-0.685949898637699	-0.275423285777742	-0.280859697464442	-0.345401508987587	-0.285978411552833	-0.495926946462655	-0.85259760884771	-0.452985877145837	-0.529010652962255	-0.0519524044514592	-0.546300948826106	-0.418884899591834	-0.194472895604441	0.526420266680272	-0.386253438047141	-0.350791718297192	-0.387572199285758	-0.514363284003303	-0.54961592585524
"43"	0.196299256997438	-0.0780663945442517	0.498401995776483	-0.226105479343784	0.148444954816091	-0.0522656891616242	-0.162450558487244	0.37123583323603	-0.6546626880199	-1.03236769708606	-0.869133433028268	-0.699994231903801	-0.889993095640728	-0.688605972415139	-0.610164089271606	-0.583697365785099	-0.470901247822351	-0.470012432861736	-0.525657855496746	-0.670992363776085	-0.90810297758703	-0.602006756936254	-0.690856499792928
"44"	0.832228404291244	1.49617581727981	-0.187064042158746	-0.228207690588273	-0.710002370903175	0.344742956768597	0.192075001359773	0.887261293676719	-0.68785813893571	-0.977879298318855	-0.988544265815068	-0.739947180771178	-0.534673480491931	-0.735935894200612	-0.616444219790368	-0.594436560763805	-0.384986426195555	0.330963031239323	-0.52522011074146	-0.259965138595171	-0.569700011504327	-0.512976865554934	-0.868040725059566
"45"	4.20486978723305	1.53804484032013	0.160894356820865	-0.224651938564764	-0.2831234459059	1.45351881218692	1.1248764885287	3.05688589300961	-0.67423566024573	-1.05627816485562	-0.981190529370543	-0.601635681102324	-0.89987003302211	-0.694371256430649	-0.617432416270213	-0.585698028229306	0.523952911955768	-0.125507467210371	-0.339578244260681	-0.631989119819024	-0.920926668933322	-0.57563651216318	-0.814583749368617
"46"	-0.114496140712866	1.23537587639447	-0.113733604527789	0.133573731308033	0.783305300066327	-0.118741073705849	-0.197806609122816	0.0449140516222329	-0.558760105921872	-0.0978968170291982	-0.752609647593317	-0.632215069344802	-0.766865512035757	-0.652665094499389	-0.611847004759818	-0.574798178552072	-0.470423832419416	-0.0578513764217899	-0.371386524470713	-0.929185995892152	-0.545060894562605	-0.601202391714022	-0.731689247912029
"47"	0.125322627400688	1.8199996560048	0.784249983147307	1.09080376378973	2.34127503433261	-0.168064193244584	-0.167973505307547	0.129205337901944	-0.67591148528571	-0.989297443736935	-0.968297964013507	-0.699572092200791	-0.800928358958341	-0.747783587625007	-0.615804101241811	-0.589707175256598	-0.458244466278575	-0.498732216367628	-0.0478538880676404	-0.681761240877919	-0.834668628319163	-0.658666000668101	-0.782959037769742
"48"	0.527404340154067	2.17500489873086	-0.410002957205604	-0.22074499635125	-0.726715642866911	-0.0118294315641396	-0.142907180858364	0.335974208402815	-0.392907396556362	-0.333997926351838	-0.643345492286417	-0.219058705136043	-0.936147018670751	-0.753406304303583	-0.614611871464783	-0.596026560916832	-0.143031210159383	1.73127005126899	0.658848980113872	0.901474847544617	-0.737126463822604	0.193955071843415	-0.792827506217888
"49"	0.190667610064699	-0.859230309749124	-0.350542448063701	-0.229486349809803	-0.81960727647324	-0.161456013852373	-0.225145613655392	-0.0484685534231629	-0.544229831008749	-0.878601045988966	-0.262046863570087	-0.685595149595012	-0.845903555044746	-0.44835566891717	-0.614018630284681	-0.548861771136276	5.3126526425498	0.0277025504646658	-0.536653042703467	-0.0871804662161694	-0.602815805776649	-0.670842230795999	-0.82212249271851
"50"	0.0860798813138198	2.69715568869945	-0.290398980816102	-0.152274585368784	-0.494915980145337	-0.0925776549837066	-0.166089353253117	0.0552331812682597	-0.579841459067255	-0.84726993009779	-0.524401830142116	-0.319260256104322	-0.671424055822322	-0.719035405720163	-0.617432416270213	-0.49128481195248	1.48295846591741	3.30688505151313	0.99392588917976	0.52070303898314	-0.389431755281359	0.686113410833226	-0.215994857230282
"51"	4.57289344472652	-0.837824992083041	2.97731476843374	-0.228451720417382	-0.292004659036995	-0.303759739039832	-0.305199098504598	-0.40950367747265	-0.570416154073609	-0.654732026185494	-1.10272547615777	-0.550633997715418	-0.708492763803312	-0.721991070022445	0.162438164451566	-0.608289568719585	-0.471618205876371	-0.756770579008476	-0.167263859666724	-0.827095834369894	-0.850003927763411	-0.68763082853741	-0.866480711992414
"52"	0.216144108093759	0.958158871211734	-0.41493814256463	-0.231129976982024	-0.358467363897165	1.58661458834667	0.850191349773068	2.46546732626473	-0.660441585928205	-0.893865363884722	-0.805611669407831	-0.341211520660875	-0.905035819955342	-0.636874892620962	-0.615661493461913	-0.6075284144363	0.0960192600986252	1.12762485196796	0.948041800372732	-0.306569942859409	-0.79550323954167	-0.558162789270169	-0.854330031534352
"53"	0.63985849636655	0.147144876756825	0.112799596447129	-0.19906967274764	0.137953411831555	0.592207881594186	0.775451925707088	1.53936682741742	-0.630723714141602	-0.753133282406464	-0.621499383104785	-0.523714869580752	-0.906147988546953	-0.753542264861488	-0.616568507679146	-0.568781148644684	-0.0175338880220214	0.464610297830637	0.212138368394868	-0.753493425046436	-0.661035605989592	-0.188259879987042	-0.819303382810357
"54"	0.66998333789565	0.0899716239788753	0.0381557778436765	-0.150069105786193	0.421371466037041	1.96145786766352	2.63265768135446	1.34567621213638	-0.691447808757104	-1.03307846517433	-0.891282026798569	-0.749309415696729	-0.83747104125411	-0.740668434336384	-0.610930830597025	-0.592308337285562	-0.454689778139458	-0.441689958613832	-0.407080009135287	-0.878837724825847	-0.733129625935954	-0.658128005637553	-0.839520201898881
"55"	0.975790705465527	2.12388061796584	1.11068769676333	-0.162232974354648	0.243405618294719	4.54838401969931	1.72467185539023	2.89051062090923	-0.697895791229266	-1.08516458244318	-1.00218295982415	-0.707845000770767	-0.756790509881063	-0.755622670032562	-0.616844922506932	-0.600490896256619	-0.465177624242582	-0.66509506243087	-0.42894380675202	-0.665653172607949	-0.866009391868411	-0.482984956263669	-0.828834508331292
"56"	0.928055793368972	2.45387462850729	0.141349997111122	-0.230222590788109	-0.334019628849481	3.18987491455431	3.3405724610068	3.73659647811622	-0.690407579456895	-1.03808823379652	-0.703741581823944	-0.697209139472963	-0.781197028153516	-0.741529401961378	-0.616770206088245	-0.589322687045516	-0.28236672360603	-0.378252913755299	-0.474974396481166	-0.515673181150478	-0.786151121888466	-0.430862898270292	-0.395214226447468
"57"	0.801120259329444	0.506744693853363	0.245795055399991	-0.205302098579856	0.294936173604808	-0.115685567560548	0.156104825775196	-0.14197531911938	-0.635272382107263	-0.902578004966791	-0.848228387011383	-0.624292227845614	-0.873654093744677	-0.754530986729383	-0.611996976417518	-0.594670623227202	-0.471790425221373	-0.749414871084065	-0.526509904859778	-0.709995607733147	-0.958425098586186	-0.690292509436103	-0.827627675887465
"58"	1.09012207732226	2.10922645990173	0.413219858417538	1.25193350741197	1.28431307598364	0.662681318247179	0.782679382589936	1.14246661362572	-0.694164139864435	-1.00581133778788	-0.780202963959656	-0.759511554189916	-0.750639229929396	-0.752479268888303	-0.609635686137527	-0.548741430538128	-0.447511408655902	-0.75697680143286	-0.164831944359583	-1.0023148159425	-0.895750212759104	-0.678783215296487	-0.562586998971967
"59"	0.557976137788939	0.331115160363188	0.725960884748968	-0.00651314241441864	2.14793785617108	0.153975796822267	-0.0653895724992664	0.439869081884404	-0.694055231994372	-1.02164312375411	-0.854446125778463	-0.699211729039684	-0.679942451357485	-0.757020594929977	-0.611897294657011	-0.542312234082084	-0.469420442701522	-0.609664745095192	-0.392705338657171	-0.869263378629427	-0.839764294748669	-0.667724608203499	-0.738695844672517
"60"	0.913931980426546	0.857893579194131	-0.151574612023406	-0.204269415198831	0.012640470509295	1.89951913292147	2.34894866579712	2.57183161713487	-0.69864250897623	-1.05494776749039	-0.886106179392459	-0.74132943089628	-0.924820826850496	-0.757236671376735	-0.615780931967747	-0.596038594976647	-0.46249699651992	-0.106947449015853	-0.535219091677786	-0.949830868408944	-0.632297013330294	-0.546113479081859	-0.764017153218332
"61"	1.2260861246984	0.134385842893486	-0.421617060061473	-0.227138422192995	-0.671578924642603	7.67484005345973	8.51898265175606	6.5422133178388	-0.702094694720232	-1.05751455740918	-0.624490619592731	-0.686810088252457	-0.875226803191307	-0.757071606218583	-0.617432416270213	-0.607256143832991	-0.456932716483141	-0.373125732378424	-0.500608541829501	-0.759224760198673	-0.642639284175962	-0.131186327535202	-0.616957809728648
"62"	0.601062706385455	0.43215172385785	-0.338906518066909	-0.212224709787329	-0.331433341509108	-0.277209980049147	-0.281294598193635	-0.347390838526299	-0.600222591345397	-0.655219246246004	0.0571752056716669	-0.643545916739026	-0.60362578612816	-0.703798086928869	-0.614240803866208	0.978016729647552	-0.471399976412916	-0.362738933205345	-0.176557878165823	-0.623271457403254	-0.711098717403647	-0.693754513520734	0.363934061347459
"63"	0.824272585608484	-0.774499196550957	-0.103876993038971	-0.172000654223663	-0.0346934676069794	-0.0888178287777929	0.152135991070742	0.0482250023107976	-0.700196971624793	-1.07983152898084	-0.865100305179351	-0.732048020279721	-0.799892410414997	-0.756634063584281	-0.617432416270213	-0.60559424017257	-0.470430512016365	-0.296180172748345	-0.423441232117307	-0.698080463600866	-0.771425611910308	-0.697707503753831	0.459372018125717
