"N:GEXP::REXO2:25996:"	"N:GEXP::TSKU:25987:"	"N:GEXP::SQSTM1:8878:"	"N:GEXP::HSD17B14:51171:"	"N:GEXP::HSP90AB1:3326:"	"N:GEXP::XK:7504:"	"N:GEXP::BUB1:699:"	"N:GEXP::KCTD15:79047:"	"N:GEXP::HEATR1:55127:"	"N:GEXP::C1orf107:27042:"	"N:GEXP::TES:26136:"	"N:GEXP::WDR60:55112:"	"N:GEXP::ZNF167:55888:"	"N:GEXP::PLEKHH2:130271:"	"N:GEXP::SATB2:23314:"	"N:GEXP::FHL1:2273:"	"N:GEXP::TMEM107:84314:"	"N:GEXP::DYNC2LI1:51626:"	"N:GEXP::CCDC65:85478:"	"N:GEXP::KRT7:3855:"	"N:GEXP::KITLG:4254:"	"N:GEXP::AP1S3:130340:"	"N:GEXP::RELN:5649:"
"11"	0.423012685794254	-0.551479966707611	-0.168706848826926	-0.496678792323132	-0.361864183320145	-0.388462311932066	-0.287279831229206	-0.672210716695077	-0.534914608926787	-0.0737037442685335	0.728532951531475	0.946780313567983	0.792653528450948	0.225719858537542	0.437976269516542	2.13591621167727	0.348720397918422	0.824817551597915	0.628535763196634	-0.705554991349096	0.252070918147975	0.230042308633055	0.0425179660915167
"12"	-0.706833384928602	-0.560252648104353	-0.389600019761392	-0.517672840951135	-0.422111615979144	-0.346398195467063	-0.376187488920669	-0.657753341742122	-0.173542564604627	0.340149491044621	-0.152124567498667	-0.23868821703348	-0.721800290309118	-0.493984499938328	-0.0109418329376356	0.963377460923574	0.411034141667189	-0.0293821393093769	-0.0748916751500583	0.888328130630044	0.145150814785497	0.669005763445138	0.824551245368271
"13"	-0.139945552880649	-0.558642900796732	-0.59716360278931	-0.602574584893064	-0.414247149245102	-0.398016090018072	-0.529936985294938	-0.375005815704182	0.0580399611759169	0.329250180432191	1.01503162802675	0.753871302018788	1.65396102560717	0.0936584552735891	1.33720463457087	0.132925984603129	1.61499721533163	1.20426184641643	0.544166655149054	0.320725588869046	-0.143953116576016	-0.165257435223403	0.981296477080045
"14"	-0.443726580876343	-0.571665079656371	-0.633382483057515	-0.528376372261597	-0.453077953744433	-0.365224931440452	-0.636389997997621	-0.548120983380081	-0.0646886119242951	0.0928084128188439	0.732595472446857	0.205552891873606	0.367813012291659	1.16602128122703	0.853803796193443	1.56377268952342	0.130867073813587	1.75661146908607	0.442455008225028	0.133701653420398	0.550388953980145	0.687099559879391	-0.270895548273752
"15"	-0.49706934464931	-0.506986786554193	-0.703035329691468	-0.0939835144643904	-0.843773426139149	-0.394369354991204	-0.362166286063422	-0.730832008040929	-0.648906292336856	-0.128017115639719	0.560817535830747	0.489192432820476	1.32628453701964	1.18183230244349	1.91548654135821	1.1426456903128	0.811702422179741	0.772614353983683	0.912461247640084	-0.0133215276110354	-0.426123662395251	0.461623019698704	-0.164975169554431
"16"	0.0292615647499278	-0.377209370614938	-0.670446337202766	0.629271993456499	-0.280340559407445	-0.400558200137771	-0.535592417193218	-0.710594144634877	-0.403559044119956	0.261243977661356	0.134252839715555	0.630695733446149	-0.186389720795888	0.18867602913575	1.17035959553852	1.08028748299286	0.157303207525185	1.49929044418543	1.09291739540852	0.181294387757614	-0.49077444161841	0.238751190872838	0.579891714574171
"17"	-0.707126638165397	-0.539776191492971	-0.668351401969141	-0.148289049115638	-0.572379105361727	-0.377390533751409	-0.467883736931789	-0.571361911049914	-1.30634350427215	-1.09782678303229	-0.158794377956759	0.466874428773914	-0.452161215992772	-0.108552996146171	-0.335540034356733	0.479241721678794	0.556083192772623	0.43343568345927	1.35071189222057	4.02128517761747	-0.339030608916828	-0.859939918541995	-0.374588251755931
"18"	-1.12131750981432	-0.532198313399509	-0.734974342274749	-0.174745166332724	-0.615633672398956	-0.406185404887092	-0.639978173908933	0.358529553645552	-0.420318486607337	-0.958013357403093	-0.376775910655282	-0.0975426649313647	2.62631312570255	4.569570767916	3.88657112956708	1.65396440368736	1.27139741394253	3.00058240316024	2.38681141077153	0.512157770722856	-0.407421767182531	1.52816284468037	-0.225572552948158
"19"	-0.938650068614861	-0.568439699310571	-0.579899136532255	-0.413032677267305	-0.777416988070672	-0.275662925855979	-0.641661998726949	-0.159581082792803	-0.909446936775923	-1.24757781539635	0.394617986143221	0.73846059638861	1.30825165278166	2.2003407304604	1.50115826406928	1.05719357163815	0.222973920634154	0.558117004802881	0.56232944924263	0.398931145464334	-0.593507145028382	0.402569640127571	-0.544322484504988
"20"	-0.60618887406064	-0.565538034145463	-0.729259518952475	-0.51304011772936	-0.144397634433295	-0.333569818211805	-0.594785937728558	-0.399649814382503	-0.38347518763098	-0.925315425565803	0.172695201810371	0.649161061085166	1.64696141922533	1.41708939399192	0.72186985005233	1.30853153243814	1.59303704076697	1.48583698853893	0.561274835392036	0.28080646864452	-0.420893213652832	3.21088591306586	1.10052904288142
"21"	-0.235047577573191	-0.516710013436057	-0.212655490124209	-0.345656659627303	0.187665429721021	-0.383558759233041	-0.548034367369436	-0.699734703232926	-0.923953470601066	-1.529815005751	0.0670696580104184	-1.14332415664214	-0.343204631228547	-0.194241461704364	0.648513719283935	2.27025121716308	1.28076895340643	0.130827674058439	-0.195234833434591	-0.0347913202880298	-0.624780362974335	-0.171441139279505	-0.636181961805216
"22"	-0.326190683569002	-0.110291489808334	-0.149657437752677	-0.509828892467148	-0.264822281298309	-0.392452708041165	-0.281361190550753	-0.235724351557518	-0.828342224935353	-0.514851051535504	0.404501432549302	0.455784224543625	-0.320853345765154	-0.396271177248073	-0.526844256261347	-0.9527666488026	1.92831435561724	0.839313176343791	1.15842063346212	1.72769089985003	-0.506769883702786	-1.00801079991109	-0.601380211217938
"23"	-1.15413254701165	-0.591014418865891	-0.583929011945862	-0.483377751322266	-1.0086393318968	-0.335255721292346	-0.614677407758712	-0.49550582056179	-0.923898521609304	-1.00390037098988	0.578401581583896	1.00236893030541	1.99706037571403	2.54594178808464	3.20548355046199	0.463443070047809	0.0530273467738816	0.787015236084161	1.08037920851811	3.08249196170327	0.0763947414912527	0.165322190618228	-0.383321969870456
"24"	-0.71762510404265	-0.599422184968035	-0.605423347433578	-0.568495125059694	-0.600045175836838	-0.381150185991009	-0.423017310538761	-0.373159669640382	-1.3990149788786	-1.20828534268431	0.161659697234256	-0.163671103555147	-0.148271525363892	0.0686091936911832	-0.405372929063405	-0.743973527512409	2.01951202323608	1.85296473945572	1.66604143354839	1.91079639404965	-0.575878708191286	-0.529857375019987	-0.287531934673401
"25"	0.366238859150788	-0.47003322724561	-0.542045306809646	-0.337960334618696	-0.432363510114591	-0.392353537271721	-0.435573080728026	-0.633790365834002	-0.566839973140453	-0.374946035060824	0.31961293580996	0.32589399137498	2.00394134469958	-0.222804283557095	0.103536566757859	0.666781009863066	1.08851252067314	0.376590096220542	0.203877919357151	0.679262963155584	-0.290284043020909	-0.00811977234439385	1.16305015273209
"26"	-0.72935523351444	-0.592456422852608	-0.688345783828963	-0.500540224353312	-0.435453122045821	-0.340697349057264	-0.463629713944151	-0.566455265067016	0.332262904563698	0.525025612651261	0.221384818154436	1.39561711504693	0.819821492204223	0.914801721898767	1.25292540111871	0.368000627547687	-0.630955160367463	0.15271322514535	0.571235077314319	-0.655929565613944	0.667861183584596	0.209204617794487	0.0991909475130783
"27"	2.5451983845069	-0.468129193410087	-0.569664452944594	-0.553304835312104	-0.411649066484749	-0.393226436420586	-0.0495169377245019	-0.680821962446001	0.47809752869979	-0.35758956984187	-0.303589899537864	0.396480526984636	1.04250388506404	5.50308738456624	-0.153370524794519	0.391652138371719	-0.762016839138719	-0.609680842371396	0.250163749466587	-0.449133828696217	0.252496652347939	2.03876580339642	-0.625757672880329
"28"	-0.515075093388508	-0.445839931786832	-0.589158850261785	-0.45129867251484	-0.634592654704236	-0.357859783503851	-0.401889470616882	-0.17767331421804	0.249042656540294	0.855302201461537	0.480416002490484	0.380739591948096	1.67721395528247	0.241106829376553	0.428659505462746	0.510188492226545	1.1258588048054	0.153471166308533	0.211963292211711	-0.534310945347076	1.1820264587987	0.416289112149148	0.437612905818615
"29"	-0.271205701669984	-0.514673550662979	-0.543845251163119	-0.424179079003908	-0.276618981399371	-0.288142732584975	-0.285110137230494	0.0990434680114875	0.934284058307116	0.789173611023096	-0.298193416530863	0.227705781216987	0.927662885443205	-0.0154436489825486	0.374900705979922	-0.126729501614342	0.705328455578311	-0.380403640508525	-0.129848774697717	-0.585969062480164	-0.234969006611253	-0.90185389973255	0.38617246035994
"30"	-0.492435943507953	-0.561256165164497	-0.677451120645029	-0.436735367864933	-0.63332872255055	-0.23695686910877	-0.583439505177919	-0.549396875437507	-0.57541201585531	-0.0568968241224753	0.867446912981354	1.85408560754473	0.882817949640856	1.41566579629618	1.5366048031705	1.3217745198347	0.74750038316586	0.587108254294633	0.396872254015989	0.0511694846126362	1.22237997903818	0.127683117376425	0.415451577034623
"31"	-0.154989443928221	-0.600831817436683	-0.660626640785489	-0.577163442838785	-0.603134787768069	-0.355111476734814	-0.598227570373071	-0.561655285301137	-0.956043681790017	-1.40048873192956	0.295177175677135	0.208497437413658	0.333882716949141	1.62690346289316	0.363977603296161	1.91334109017017	1.39301761638821	3.55056345969494	3.29717752246826	-0.260175162880859	0.892709660337202	-0.360332420735989	-0.356536002683971
"32"	0.00761947587447447	-0.568065955420136	-0.51534613223314	-0.40352837935797	-0.558194977859259	-0.336002938673996	-0.0994839234522056	-0.664497928695203	-0.484801128439931	-0.64367357570679	1.17547088686411	0.725526611306139	0.854582249320859	0.784921149147429	0.867832486895136	0.918351303775269	1.41357905371946	1.11662489942339	0.943982483841194	0.0886395790565163	0.157649154513022	-0.175139431737495	0.147899701402893
"33"	-0.557391535457992	-0.506674842834618	-0.569829447843663	-0.553639890840495	-0.375275907839806	-0.176168133106241	0.200460265930326	0.587164487280119	0.501862967636814	1.57273329412679	4.98866216039534	0.931094416765838	1.91116690079102	1.11047068178068	0.119814131541503	-0.808873459080044	-0.742504454732539	0.407286713329455	0.513817212115272	-0.867497637436223	2.6002078980514	1.48939042374982	-0.535831155924039
"34"	0.0999942454648243	-0.457587849980658	-0.504496467658043	-0.425539205406292	-0.764496792721889	-0.347318225278634	-0.316873034621468	-0.617015051934276	0.066089988469036	-0.219699551967807	-0.0836074237019131	0.389022846224317	0.985202022649923	1.58898124342378	1.1572947080148	0.126048924481407	-0.00690854367807457	-0.220288569786106	-1.09579303632079	-0.474946560424223	-0.479340437390796	-0.353432918139631	-0.414986507351749
"35"	-0.429122569683964	-0.513337489826306	-0.637172365890659	-0.550717277766106	-0.444651739386531	-0.400312727936177	-0.563947827943592	-0.660083588329318	-0.907661094543661	-0.734440103580052	0.963189010375226	2.34199955544305	0.40945473839384	1.86576498264993	0.919342412296009	0.454149745558995	-0.25994010920337	1.83989025439081	2.13862561793157	0.555342258654909	-0.494636459003801	0.0275508549117043	-0.119421327054004
"36"	-0.614194687425137	-0.542542484855245	-0.664216529801581	-0.590205728085051	-0.130073070024861	-0.349970306944647	-0.555197914440592	0.0377924441614231	-0.226925510101316	-0.201106610334838	1.63301988428916	0.282688977376087	0.579936676880547	0.0696390303221406	1.15247569212491	2.09274871942673	2.05098361098798	0.577349761818651	-0.178595370458541	1.74279322549735	2.31435779236105	1.25675589816658	1.98944456410596
"37"	-0.403756164701217	-0.390246263800972	-0.359000965752362	-0.476527358588312	-0.254359731803914	-0.363820830447339	0.252390646883093	-0.705995189662611	0.207116575825962	0.361261180928361	0.081136894612938	-0.650291652945223	-0.057976603038051	-0.463483162074383	0.575585945483531	0.764732649975168	-0.236021702511924	-0.111997726096329	0.559985862907975	0.115252325872867	1.22441742128086	-0.365183944175503	4.01401276192266
"38"	-0.913019735718999	-0.524808778683904	-0.619407915090973	-0.605523737019207	-0.130915691460652	-0.362476624671415	-0.51677654628636	-0.725593055766547	-0.131341738931484	0.325403364921922	1.47749203133458	-0.209820663094092	0.254870211011669	-0.115065198371343	1.06348453202485	1.8645511366039	0.930874834466945	0.623299944836623	1.2778263572128	0.293867939474631	1.33036441790056	0.814352633702706	1.81927172172472
"39"	-0.255633954796183	-0.526353782955387	-0.516246104409876	-0.504564208075485	-0.440087539942668	-0.392258294057503	-0.403717704576452	-0.53662974976963	-0.507137893591144	-0.0590034135685754	0.598168474396057	0.308309275486259	-0.518396474348464	-0.40629693974357	0.00940512304191916	1.35258189051512	0.264936037636691	0.670197554308574	0.307112897398703	0.112068592358027	0.771192955833089	-0.113958539838379	-0.0557844558583066
"40"	-0.163845691679422	-0.519105505773174	-0.306702582593138	-0.640847214903537	0.12341554524202	-0.386906018173966	-0.468189628216853	-0.00245354002940964	-0.368776332334671	-0.358871841678627	-0.463362177329411	0.398654537243179	0.20385613060159	0.34381788865822	-0.404987407792214	-0.180816650139241	1.30664559222466	0.796394757978551	3.64098163776214	-0.853547986589665	-0.740741236168914	-0.100696383550856	-0.0984527086733179
"41"	-0.607479188302537	-0.422926782724426	0.104284711449712	-0.551712492206875	0.629831028151922	-0.371893920213335	-0.60809576550426	-0.761739775186383	-0.537222466580787	0.608144304926726	0.443368237127815	-0.305779824759148	-0.29991384531776	-0.62756339776731	-0.938688063135936	-0.65473437910857	1.69801227013498	-0.925922318444982	-0.61258068790995	0.528076438297053	-0.0151989306725082	-0.507031354902929	-0.114881332615617
"42"	-0.604048125432039	0.0181645796206436	-0.338001614961852	-0.0361615554557622	-0.227887375029506	-0.39687415333626	-0.325388194347558	-0.722138711353837	-0.099031731775485	0.199420156960597	-0.575657531587454	-0.0685375154059936	0.0113076364026149	-0.457788771291442	-0.0911516751938807	-0.827176661660764	0.318577610538267	-0.0209500438689654	-0.651706861767015	-0.57154430063216	-0.651762788376362	-0.213991385839176	1.52051700296137
"43"	-0.518007625756456	-0.149284454755274	-0.453048058221292	-0.235071748350618	-0.459608269871807	-0.397129444425917	-0.526095559854596	-0.685174764609759	0.131561712153344	0.75697942883596	-0.702929642055939	0.207066443319427	-0.399177754804071	-0.469934785674204	-0.165578698382252	-0.33750210102065	-0.0434855223319523	0.0742663147559046	-0.597886401591663	0.337134061599372	-0.390483627941092	-0.477405248653439	0.00854495686189091
"44"	-0.648329364188048	-0.466548874755257	-0.326901958115439	-0.208383414430686	-0.255623663957599	-0.366097830589317	-0.55182599655407	-0.500687337180855	-0.563130916196524	-0.222996822405181	0.316763107705139	0.329003651618212	0.55739557158307	0.0164812865771319	0.881432820628838	0.631512843428016	0.231156533449649	0.300417009320645	0.28906728262186	0.870858413394771	0.211200434951396	0.166515188185322	-0.00780671802213058
"45"	-1.3283836203151	-0.487793419204461	-0.452398078315871	-0.346933851492956	-0.884366713808342	-0.366491568000672	-0.412040793030525	-0.56499475840321	-0.0900200971265328	-1.11275609084596	0.295540983520304	2.65489191797006	3.94567960998277	1.54115441870961	0.611139573826753	-0.901030711373371	1.95656884773228	0.295869362341547	-0.628669408097356	0.409788493091863	-0.65823394821582	-0.101392298798327	-0.442818981730811
"46"	-0.89507263762716	-0.634233338353496	-0.605313350834199	-0.42756280810252	-0.422462708244056	-0.393944197138045	-0.0630117230214059	-0.605597664166377	-0.529694454709406	-0.99410015052324	2.2398513666944	1.57779367088939	0.916273695398164	3.03359972215566	1.47181581176192	1.68184437715381	0.997035105607611	1.24528541187371	1.08740996752208	1.24792674942153	0.214150164765435	2.19942280909835	-0.435420329777405
"47"	-0.105107068349432	-0.5461386662262	-0.558984783113992	-0.380887250830495	-0.217495043988093	-0.322146523838466	-0.620401131664821	-0.352236680917319	-0.767980757484902	-0.853553998130181	2.68879024516446	-0.409499377473688	-0.707623121450968	-0.219411880537471	-0.246966522300471	1.70907381790603	0.264586353328336	1.11842500968595	-0.494944371841943	1.15314945171054	0.555801860236834	0.831253432569865	-0.213645448915107
"48"	-0.762316897330171	-0.465354071451977	-0.522045925104398	-0.634154397789372	-0.313483669215192	-0.394487181647969	-0.510680061837521	-0.604432540872779	-0.718444241411546	-0.883824772562182	2.38670846605346	-0.0193883720926036	0.671050197240875	0.128794057976843	0.804435655632523	0.846281572364514	1.29063005090202	0.983985195866354	0.00889153631385727	0.190845588302132	-0.0666823592824841	1.79519546678148	0.442960865368918
"49"	0.179935077815077	-0.534929292378435	-0.589498839750774	-0.472015719790163	-0.527088203188004	-0.336357400533096	-0.58823417322753	-0.588986452138988	-0.562663849766548	0.0232909610975461	0.696942303816334	0.988884562879007	-0.309499746939003	0.305925958501521	-0.118780699629276	2.51011192221938	0.135343032960524	0.552432446079008	-0.0450109493832073	0.869633900504448	0.807106676558654	0.536980699353448	-0.17801803493251
"50"	0.471722048425864	-0.0686499461102806	0.770714108322844	-0.301502312271891	-0.223744486303537	-0.36975143883783	-0.528222571348415	-0.637568811444579	-0.256021001239244	0.39391331734291	0.375214901174229	-0.106431339785914	-0.4464073022721	-0.597885929208131	-0.952930932321624	0.720449958785968	0.234443565948181	-0.181823055754567	-0.39209608554561	-0.351662602626515	-0.562328196798135	-0.0743510206108724	-0.0484358207927816
"51"	0.268087000795582	-0.642261474834647	-0.698840459378792	-0.601532927111727	-0.462065915726195	-0.0733250995267723	-0.601310669976486	-0.310595830811616	-0.468591175870169	-0.0499817152885386	0.619208694659308	0.449454827588374	0.644238145676508	0.00242704549583041	-0.288913378390953	-0.2814633543531	2.81434445612579	0.576686563300866	1.42594101356299	0.893144547998647	-0.445129653465089	0.615718538781624	-0.573247635511594
"52"	-0.883577110744805	-0.432526409264571	-0.667826418199378	-0.378448975450613	-0.571115173208042	-0.28317437522473	-0.435843403259013	-0.624346303080965	-0.703470641156427	-0.977888570872818	0.6146610966197	1.06098464993448	0.133385517197898	0.690963701228901	0.266633482320291	1.98090355920385	-0.161818692279105	1.17735493512343	0.487217507216938	0.0435775046926344	0.132926161329377	-0.507528437222552	-0.286989443812543
"53"	-0.787360723752444	-0.60391594024909	-0.526145798353974	-0.462992442193865	-0.655307098334078	-0.368593791935116	-0.314738909376833	-0.488958155855514	-0.373309624155028	-0.544022735821714	0.610295402501677	-0.432835588856529	0.149638840491342	0.606698833366443	0.283553582555921	0.786571962523882	-0.186226657002247	0.774414464246242	0.77500990911257	1.38025577576909	0.245228761362833	0.399785979137686	-0.341596343019347
"54"	-1.11266653932887	-0.625613685951263	-0.772953168133016	-0.624810992881293	-0.662820472803207	-0.255082536474409	-0.447111584550682	-0.679866069039633	-0.0515832773890811	0.201480950983956	1.65903214507572	1.31305976345669	0.47517985594543	1.06643002115091	1.36654708687822	1.51888593224245	0.708825298661856	0.100983740758107	-0.614807094927872	0.521953873845439	1.32382635697254	0.798247166546942	1.13854187767062
"55"	-0.0113246832224669	-0.0954888774548917	-0.0436607147148619	-0.446239665774268	-0.239262764412673	-0.375344277478928	-0.397941338914308	-0.542229726163156	-1.0121740768748	0.0275957308352285	-0.418068100854919	-0.34755384466381	-0.725727188126731	-0.596083715103955	-0.633001821853624	-0.65336361374647	0.0106456086013198	-0.019623646833395	-0.0406753146640956	0.349787361466042	-0.523860070872784	-0.211505974241064	-0.507444648325377
"56"	-0.177188713953584	-0.419207001011752	-0.354851094048523	-0.0902846341262022	-0.185826521692979	-0.300239602679486	-0.0632820455523929	-0.605950483191903	0.321328055203079	0.35700220661342	-0.121443439391448	-0.398519249712186	-0.0531124697896481	-0.390728233028508	0.645301042024005	-0.770032009379044	-1.18926112708621	-0.755148700115302	0.692281311499249	-0.505747141325478	-0.226332684269119	-0.472016876308733	1.04797283607771
"57"	-0.806568810762501	-0.484179580641832	-0.708725153786611	0.144536213173037	-0.302740245908867	-0.403930006298854	-0.264046321065954	-0.566217317352126	0.11700022933644	0.325082796962732	1.85955090130215	1.1826191479441	0.760265519260363	0.632444749140379	1.72240463803644	1.07317808975891	0.446981688566028	0.75622387632985	1.03362466114175	0.465707915083275	-0.126345966448918	0.980179295528713	2.9805869092525
"58"	-0.780909152542959	-0.643120791496119	-0.639072307152658	-0.547109625418322	-0.435944651216699	-0.25703649519909	-0.299778691411947	-0.661585120461208	0.190109862875653	0.174461651566587	0.177667242333675	-0.0940202179301812	0.177755903415037	-0.0318907457651922	1.38689404285778	-0.357482748671601	-0.198255797209641	-0.0342140142246687	0.00455590159474551	0.418196814938747	0.686532669211605	0.638186659628553	-0.591596138457923
"59"	-0.405105129590472	-0.567144838587805	-0.696220540375405	-0.572950368372866	-0.376539839993491	-0.216926337458769	-0.15979430286557	-0.393418045780477	0.557636194275146	0.209815717922873	0.681298566560083	0.877432138232182	0.480993088364254	0.167988428578576	0.451255335524251	-0.147453615224398	0.288225012573099	-0.271733826237156	-0.42415634660369	0.546117594881144	0.776940367532608	0.535390035930656	-0.652165820190669
"60"	-0.397597846728527	-0.590852561275545	-0.441198424560933	-0.343251558062114	-0.578768984583136	-0.34334844883447	-0.347391025619738	0.139494579542742	0.531892591634694	0.416444665331632	0.00570740179598004	0.479890971207976	0.470552997489633	-0.13820623325521	-0.0558122253346539	-0.331879639704917	0.241227441530258	-0.292198237643098	0.0455686624512076	1.35641859150414	0.329372085027218	-0.104752575278974	0.677347696882939
"61"	-0.725279013522993	-0.482478604510561	-0.617467975065564	-0.561896853317402	-0.113501515120988	-0.319384470626139	-0.540294606482229	-0.403908257969668	0.117549719254059	-0.260869637012239	1.72627596142138	0.921462725746977	-0.264773448532957	-0.462089853691323	0.560379273119863	1.74624711586129	0.436700969900407	0.135564806328333	-0.663495101030329	0.220478800247946	1.62719238403286	0.0691665867104853	0.726672043238976
"62"	-0.495251174581182	-0.0163846587549852	-0.156807216712303	-0.560430570708003	-0.0490409752830385	-0.403328108460548	-0.49841595543169	-0.722360248881493	-0.0723814707709618	0.378159691919902	-0.334452931566668	-0.16457923442264	-0.376150236181754	-0.623047261247435	0.302508378389506	-0.212274553533877	0.844153125995036	-0.341748641186189	-0.807180379208026	-0.662329686320698	-0.690094071166011	-0.324005644817989	-0.0124621360479343
"63"	-0.814046768300767	-0.65634602806001	-0.425098922288208	-0.556331945902773	-0.403995255109655	-0.380653350254985	-0.224757075312237	-0.697839326607425	-0.250828321517744	-0.110569059575282	0.221384818154436	0.35338558945453	-0.533083784010715	-0.707675600861996	0.478991449201644	-0.570253412843004	-0.0392193737700277	-1.04507066929736	2.04335883342784	0.458524106126714	0.701676642896051	1.204860503998	-0.579526678667058
"64"	-1.41113968373858	-0.321353787619245	-0.661896601523772	-0.391967304937713	-0.775029560669267	-0.395648756105907	-0.589728060898774	-0.590832598202788	-1.10248274483549	-1.46831175300943	0.00879976846291315	0.658379965346076	0.390354117589136	0.270305726795464	0.490557087337391	1.33195071014995	-0.233294164906759	-0.230236547552884	-0.374917597712589	-0.0866371960643005	-0.68397870347938	0.114639677309536	0.106578057107742
