"N:GEXP::EN2:2020:"	"N:GEXP::POFUT1:23509:"
"81"	-0.457553563566178	0.937811058852832
"82"	-0.469064310935584	0.149196341084879
"83"	-0.401676698234421	-0.136408460402834
"84"	-0.41857124944518	-0.283614271984466
"85"	-0.379087004980234	0.404168719353294
"86"	-0.408644339741377	2.23088222399749
"87"	-0.41502097594194	0.252878584675756
"88"	-0.448275628588775	0.259005069319617
"89"	-0.423327569662184	0.711684212449257
"90"	-0.465461440787851	0.544865141000824
"91"	-0.41926122693207	0.206164139266326
"92"	-0.459525937734645	0.676244200585818
"93"	-0.465693318467872	0.379662780777855
"94"	-0.457653949634968	0.221607985972722
"95"	-0.414873931559488	-0.631122095394513
"96"	-0.449519850286445	2.13281592466348
"97"	-0.459193673985835	0.146175643795199
"98"	-0.4552885145211	0.74082755953984
"99"	-0.449593372477671	1.20401532563499
"100"	-0.368166131806588	1.02813416231751
"101"	-0.338204424993702	0.408380677545948
"102"	1.49999174448547	-0.4372443834357
"103"	-0.452203410266194	-0.0177503654602999
"104"	-0.470685758029775	0.21165244842645
"105"	-0.464977890991711	-0.255151645409867
"106"	-0.433988287389954	2.35694315455135
"107"	-0.401070140156807	-0.0205583375887358
"108"	-0.388264553888848	0.346818015881607
"109"	-0.464806810508281	2.03070784726582
"110"	-0.446413537707147	1.16797968332006
"111"	-0.459525937734645	1.47187884867486
"112"	-0.436814650087276	1.78824370847862
"113"	-0.109635243578424	1.29450860922867
"114"	-0.470685758029775	-0.952379633906911
"115"	-0.297753080936476	-0.460601606140415
"116"	-0.470685758029775	-0.499955760970765
"117"	-0.408105648301818	2.07499722583706
"118"	-0.368884387059334	0.706834078772868
"119"	-0.451980015915931	1.22196932924408
"120"	-0.235739940413934	1.29803984690534
"121"	-0.336971514402374	0.454542037536141
"122"	-0.394147743075221	-0.431500804082081
"123"	-0.45133528285441	-0.0454471814544162
"124"	-0.420680770778048	1.59730160374499
"125"	-0.395660603548525	1.19942046215209
"126"	-0.398448791261942	3.09812016136164
"127"	0.112967329241207	-0.892008233145542
"128"	-0.435355517369099	2.6411865150071
"129"	-0.393661365502495	0.569413624608513
"130"	-0.463238808391558	0.159832599147136
"131"	-0.332336788578551	2.16004474530286
"132"	-0.347168476770102	0.180679664949159
"133"	-0.451847110416407	-0.0584234162903692
"134"	-0.470685758029775	-0.34283695687511
"135"	-0.126078764423776	0.941640111755244
"136"	-0.445290910402658	1.37857759295274
"137"	-0.470685758029775	1.34462665721802
"138"	-0.456686850042687	0.0539380138793095
"139"	-0.364465986144311	1.4851954437688
"140"	-0.435860275489631	-1.13702507386769
"141"	-0.38054048214524	0.407444686836469
"142"	-0.407926084488631	-0.428820467050393
"143"	-0.349290723097607	0.194506800430092
"144"	-0.412427904812931	0.0583626972332081
"145"	-0.438272368917161	-0.140322603369745
"146"	-0.470685758029775	2.21194968464667
"147"	-0.437664396951254	1.51131809356971
"148"	-0.458099324447202	2.07533758609505
"149"	-0.21923986403687	-0.219073458062693
"150"	-0.386656962899926	2.36068711738927
"151"	-0.439184326866022	0.433141886314881
"152"	0.362787251697384	-0.0925445321540883
"153"	-0.455941730912378	0.439481096119986
"154"	-0.447421640059919	-0.785773287619724
"155"	-0.391287447058871	-0.995945746929914
"156"	-0.420458790316078	1.92732341890069
"157"	0.394034182968432	1.92957830560988
"158"	-0.406452812887526	-0.528503477609861
"159"	-0.413928040291599	1.26230201981616
"160"	-0.459005626842892	-0.0950972340890299
"161"	-0.465435990798581	0.534101247841821
"162"	0.207019178478769	2.1297101373093
"163"	-0.14838992168428	0.0557249052337685
"164"	-0.396562664279336	0.376769718584922
"165"	-0.412869037960287	1.12645573184501
"166"	-0.449279489276668	2.2238622936764
"167"	-0.443201183505888	1.5642441136875
"168"	0.570600552974246	1.78296812447974
"169"	-0.398526555118046	2.45335019762765
"170"	-0.411340624715761	0.554948313643844
"171"	-0.390723305630041	1.33867035270316
"172"	-0.424354052562763	3.20193004004927
"173"	-0.445880501820759	1.12794480797373
"174"	-0.447335392874058	-0.288166590435112
"175"	1.21693130826539	1.5118286339567
"176"	-0.337508791953641	-0.834359714448112
"177"	-0.437708227488331	2.41361313750706
"178"	-0.424404952541304	-0.799557878068408
"179"	-0.310167020147327	-0.188909030198133
"180"	-0.42761589285427	0.582602584605711
"181"	1.8907904686175	1.25698389078503
"182"	0.93090170663041	-0.312119443591313
"183"	2.66220792117333	-0.109264729827956
"184"	1.88626602608051	-1.04193692679111
"185"	1.44569843404166	0.236413657195383
"186"	2.20736005737712	-0.394699351186673
"187"	-0.470685758029775	0.350476888655023
"188"	-0.469064310935584	-0.777349371234416
"189"	5.09381300714386	-0.865119772764158
"190"	1.33315292593418	3.38572457936506
"191"	-0.131296012224236	-0.166232528009402
"192"	-0.470685758029775	-0.997222097897385
"193"	4.76451842374897	0.0343247540125082
"194"	0.252235326082757	1.30557031761342
"195"	-0.224853000559316	2.98580127622421
"196"	1.48924619346014	-0.730464745695989
"197"	0.355788504647986	-0.496849973616586
"198"	-0.469064310935584	0.14740944973042
"199"	1.13082551123341	-0.317735387848185
"200"	-0.469064310935584	-0.960590825130973
"201"	-0.469064310935584	0.297550868537234
"202"	-0.469064310935584	0.0190085424028587
"203"	4.47198493596707	-0.62776103784684
"204"	-0.134152066575708	-0.727188778212814
"205"	-0.452940046066747	-0.432309159694813
"206"	2.01097097350614	0.0316018719485707
"207"	-0.378610524625558	-0.459835795559933
"208"	-0.347541743279404	0.129200175927837
"209"	-0.469064310935584	-0.221030529546148
"210"	0.119725715280827	0.0748276247135812
"211"	-0.217119031597658	0.466752461791612
"212"	7.15158602849606	-0.163977641300204
"213"	0.8643217069221	-0.531651809996289
"214"	0.684729615969677	-0.991691243705011
"215"	-0.192460819771093	0.0906543767102193
"216"	-0.328632401251395	0.0955045103866082
"217"	-0.284575642047509	-0.150533411109511
"218"	0.0582357134266242	-0.557774459797191
"219"	1.28211155856382	0.218714923779789
"220"	0.0872911178438206	0.438502560378259
"221"	-0.426279768417567	-0.435585127177988
"222"	-0.3982013608107	0.848636671258873
"223"	-0.469064310935584	0.2422423266135
"224"	0.686044532081988	-0.187845404391907
"225"	0.62701469585727	0.341159526592486
"226"	-0.274084590914877	-1.19663066404857
"227"	0.283906423841647	-0.190100291101106
"228"	5.85759546291853	-0.987649465641354
"229"	-0.00266045534459971	-0.223285416255346
"230"	0.175135997475958	2.06393551745231
"231"	2.09368343863539	-1.0097303373786
"232"	-0.470685758029775	-0.683367394996317
"233"	-0.22372188992507	0.43799201999127
"234"	-0.0981686095237539	0.161066405082358
"235"	0.291725226100873	-0.835806245544579
"236"	-0.0612519861985471	-0.414312611053475
"237"	2.5301507546251	-0.787900539232175
"238"	-0.469064310935584	-0.660180352420598
"239"	-0.395304303698738	-0.491999839940197
"240"	-0.330727783701335	1.66537365534343
"241"	0.00569562446589339	-0.290634202305555
"242"	-0.404412572081004	0.616808790533928
"243"	-0.345982224492437	0.736998506637428
"244"	-0.464689457779978	-0.0207710627499809
"245"	1.02068361322369	1.13424147274659
"246"	-0.453358557001418	-0.76322442052774
"247"	-0.463640352666715	-1.09894727000481
"248"	0.315139216229767	-0.824872172256579
"249"	-0.462840091892986	-1.12996259851435
"250"	0.291230365198391	-0.246217188637571
"251"	1.22696991514432	1.17151092099673
"252"	0.332416931167876	-0.604403815142124
"253"	-0.410749619409368	0.795668106108835
"254"	0.313852577883312	1.65422685689419
"255"	2.2038253366451	2.16110837110909
"256"	-0.377551522294245	1.07867766062936
"257"	-0.470685758029775	-0.875713485794165
"258"	3.70495053711894	-0.697407255638496
"259"	-0.438973657510393	1.53948290491856
"260"	0.166949584260601	-0.365513459063841
"261"	0.336559623865802	-0.253875294442396
"262"	-0.46236361153831	-0.153554108399192
"263"	-0.287686196291686	0.0849533423888496
"264"	-0.072761036902001	0.549374914419221
"265"	-0.382225836990267	0.710110046256043
"266"	-0.00020028971511447	0.0159878451131781
"267"	2.29586946450688	0.0336014884642748
"268"	-0.193818152532189	-0.664137040419757
"269"	-0.136499121141768	-0.900219424369605
"270"	3.1467474391185	0.202675446621905
"271"	0.856743265672651	-0.925193358299783
"272"	0.924100903942006	-0.585173460565564
"273"	-0.296565414770518	-0.705022816411072
"274"	2.20354255898654	-0.163296920784219
"275"	0.837995106910022	-0.500040851035263
"276"	-0.191400403551488	-0.407590495958128
"277"	-0.177233242857556	0.59311120757122
"278"	-0.465143315921969	-0.910728047335114
"279"	-0.470685758029775	-0.613423361978918
"280"	0.150124313576191	-0.387211425510845
"281"	3.42429371099663	-0.688728069059695
"282"	-0.464921335459999	-0.528886382900102
"283"	1.92076490042502	-0.72476371137462
"284"	5.12873604797621	-0.906728814303705
"285"	0.105120249216125	-1.20747964727207
"286"	-0.410341005692746	-0.0438730152612021
"287"	0.137823485428765	-0.562071508054343
"288"	3.74142885507338	-1.20943671875553
"289"	1.00951389571051	0.265642094350464
"290"	0.642779550322075	0.251602233708286
"291"	-0.381270048504329	-0.861801260248734
"292"	-0.463351919454982	-1.28878320389996
"293"	0.963703915023547	-1.10098943155276
"294"	-0.4603997206996	1.02115677702867
"295"	0.278307426202129	0.0568736211044922
"296"	-0.261684790586954	1.53139934879125
"297"	0.611080174797329	-0.468302256977489
"298"	-0.464565035610211	-0.812108662581871
"299"	2.71423901034865	-0.406824685377646
"300"	-0.382956817237649	-0.404186893378206
"301"	2.1773856255696	-0.143726205949667
"302"	-0.352739196643764	0.775374125726049
"303"	-0.0572224045640454	0.262706487125282
"304"	-0.281747865461894	0.0381538069149206
"305"	-0.341336187562271	0.217310937715571
"306"	0.870896287483655	-0.907664805013184
"307"	2.4816543861818	-0.8610779947005
"308"	-0.032620748269193	-0.34504929855206
"309"	-0.470685758029775	-0.0455322715189142
"310"	-0.351605258232933	0.673989313876619
"311"	2.23379976845262	0.546779667452031
"312"	-0.335156081834409	-0.536033948317939
"313"	-0.0995824978165614	1.99850125785331
"314"	0.564520833315174	-0.413206440215
"315"	0.050954188718665	-0.863120156248454
"316"	-0.429702791974454	-0.687579353188971
"317"	0.0186751189938672	0.0959299607090984
"318"	-0.303762106180909	-1.04716996575774
"319"	-0.00266045534459971	-0.260512319473244
"320"	1.74940163933674	-0.505529160195387
"321"	0.878305062137967	-0.182272005167285
"322"	0.157603782645143	-0.531779445093036
"323"	-0.469064310935584	-0.922640656364841
"324"	-0.457404398351287	-1.08945972781327
"325"	-0.0709371210042792	0.917644713566793
"326"	-0.400243015505514	0.265812274479461
"327"	-0.451090680179755	-0.858440202701061
"328"	-0.469064310935584	-0.952379633906911
"329"	-0.469064310935584	-0.701959574089142
"330"	-0.470685758029775	-0.46608991530054
"331"	-0.469064310935584	-1.35129887428668
"332"	0.938720508889636	0.2793841397669
"333"	-0.430675547119906	-0.670093344934621
"334"	-0.404323497118557	0.249474982095834
"335"	4.20320477150435	-0.624485070363665
"336"	-0.394146329186928	-0.650777900293563
"337"	3.33380486025695	-0.49621179813285
"338"	-0.470685758029775	-0.545946940831962
"339"	-0.400045071144521	-0.763692415882479
"340"	-0.385544232813487	-0.747014763240861
"341"	-0.470685758029775	-0.826956878836781
"342"	-0.470685758029775	-0.850994822057481
"343"	-0.470685758029775	-1.27431789293529
"344"	0.587044073819599	-0.215669855482771
"345"	-0.0492197968267543	-0.617762955268319
"346"	0.687529114789436	-0.718296866472768
"347"	-0.463528655491583	-1.00232750176727
"348"	-0.287106502091635	-0.809768685808175
"349"	-0.470685758029775	1.30106054419502
"350"	1.46535148131169	-0.321692075847344
"351"	0.951827253363963	-0.171763382201775
"352"	-0.416317511506444	0.410763199351893
"353"	-0.470685758029775	-0.51850539503134
"354"	-0.454823345272767	0.898286723893486
"355"	0.110676830206859	0.239689624678558
"356"	0.293831919657156	-0.158914782462569
"357"	-0.465040102076595	-0.677240910352457
"358"	-0.3664143242118	-1.24917377887612
"359"	-0.220074058129626	-0.12173042427692
"360"	-0.418800299348614	-0.098415746604454
"361"	-0.458622463115541	-0.167125973686632
"362"	-0.435338550709585	0.514360352878273
"363"	-0.470685758029775	-0.709830405055212
"364"	-0.470685758029775	-0.0811850085435983
"365"	-0.460145220806895	0.686412463293335
"366"	-0.461318748089925	-0.014389307912627
"367"	2.88786449270543	0.2444121232582
"368"	-0.470685758029775	-0.360110239968215
"369"	-0.463426855534501	-0.319479734170395
"370"	-0.463791638714045	-1.06793194149527
"371"	0.270417929528263	-1.21773300004409
"372"	-0.470685758029775	-1.37098020620508
"373"	-0.470685758029775	-1.19560958327459
"374"	-0.470685758029775	-0.911281132754351
"375"	-0.470685758029775	-1.22934779384807
"376"	-0.470685758029775	-0.824319086837342
"377"	-0.469064310935584	-1.24104767771655
"378"	-0.452158165840824	-1.1342596467715
"379"	-0.469064310935584	-1.12034742122607
"380"	-0.469064310935584	-1.06257126743189
"381"	-0.469064310935584	-1.16123319721738
"382"	-0.469064310935584	-1.35421746349896
"383"	0.225555253997477	-1.15702123902473
"384"	-0.470685758029775	-1.26776595796894
"385"	-0.470685758029775	-0.751907441949499
"386"	-0.470685758029775	-1.05074374846666
"387"	-0.470685758029775	-1.15025657889713
"388"	-0.470685758029775	-1.11660345838815
"389"	-0.0683638443113694	-1.22866707333209
"390"	-0.470685758029775	-1.07027191826896
"391"	-0.470685758029775	-1.16684914147425
"392"	-0.470685758029775	-0.814831544645809
"393"	-0.470685758029775	-0.831764467480921
"394"	-0.470685758029775	-1.17004001889293
"395"	-0.470685758029775	-1.24487673061897
"396"	-0.470685758029775	-0.993393044994972
"397"	-0.470685758029775	-1.38369691634432
"398"	-0.450701860899233	-1.19012127411447
"399"	-0.470685758029775	-1.1693167533447
"400"	-0.470685758029775	-0.891795507984297
"401"	-0.462521967027104	-1.09622438794087
"402"	-0.464987788209761	-1.34999699629986
"403"	-0.470685758029775	-1.19254634095266
"404"	-0.256877570391408	-0.835040434964096
"405"	-0.470685758029775	-1.25678933964869
"406"	-0.470685758029775	-1.27372226248381
"407"	-0.464823777167795	-1.08069545116997
"408"	-0.470685758029775	-0.939063038812965
"409"	-0.459309612825845	-1.06129491646442
"410"	-0.442850539209272	-1.04844631672521
"411"	-0.465458613011266	-0.964164607839891
"412"	-0.452360351866696	-0.798919702584673
"413"	-0.224358139656833	-1.09762837400509
"414"	-0.469064310935584	-0.900049244240608
"415"	-0.469064310935584	-1.28776212312599
"416"	-0.451671788268099	-0.93055403236316
"417"	-0.399421546407393	-0.930979482685651
"418"	0.928172902225292	-1.08124853658921
"419"	-0.469064310935584	-0.394826986283421
"420"	-0.451544538321746	-0.781008244007833
"421"	-0.40685294327439	-1.29005955486743
"422"	-0.435655261687174	-1.0556364271753
"423"	-0.470685758029775	-0.97514122616014
"424"	-0.470685758029775	-0.983054602158459
"425"	0.301664860799311	-1.06525160446358
"426"	1.39677789911052	-1.05291354511136
"427"	-0.206557286050385	-1.09405459129617
"428"	0.00361720867546613	-1.09099134897424
"429"	-0.46279201969103	-1.01938805969913
"430"	0.974025299561043	-0.905324828239488
"431"	-0.302560301132022	-1.04125620627513
"432"	-0.0204613089510474	-0.862226710571224
"433"	1.01926972493089	-0.970078367322506
"434"	1.37712485184049	-0.911408767851098
"435"	-0.469064310935584	-1.22526347075217
"436"	-0.341413951418375	-1.01964332989262
"437"	-0.469064310935584	-0.464303023946081
"438"	-0.470685758029775	-1.19556703824235
"439"	-0.46532994917662	-0.703321015121111
"440"	-0.464898713247314	-1.03266210976082
"441"	-0.464224288531645	-0.952890174293899
"442"	-0.464989202098053	-0.989181086802319
"443"	-0.470685758029775	-0.358238258549258
"444"	-0.470685758029775	-0.760629173560549
"445"	-0.470685758029775	-0.997902818413369
"446"	-0.407671584595926	-0.982884422029463
"447"	-0.457820788453519	-1.31469312853962
"448"	-0.470685758029775	-1.27270118170983
"449"	-0.470685758029775	-0.887711184888391
