"N:METH:cg07479491:BMP6:TssU923:Island"	"N:METH:cg05532892:PDE3B:TssD629:Island"
"96"	0.108758577834228	0.293781075041596
"97"	0.133361405251627	-0.42375463140352
"98"	-0.460426557503936	-0.626277068997916
"99"	-0.651290014492893	-0.572292584836607
"100"	3.08323189950869	-0.622066297661218
"101"	-0.0220876011987897	-0.665924659942807
"102"	-0.869454948134998	-0.595953987008692
"103"	-0.483922683342006	0.6323934308921
"104"	-0.0391989102330361	-0.478476230897292
"105"	-0.261390535006086	-0.406515346565525
"106"	-0.192775037087665	-0.480577009594814
"107"	-0.709783449504986	-0.596248833141677
"108"	-0.000294093175073141	-0.609618262484237
"109"	2.5785759793345	-0.607646478969897
"110"	-0.24027807410811	-0.469916479099058
"111"	-0.579362924925556	-0.666698631041894
"112"	1.08972183157363	0.0366199634283289
"113"	-0.132332104678138	0.200904543151172
"114"	-0.250578911884945	-0.269614601443708
"115"	0.358362349418359	-0.528950203287743
"116"	-0.673560255504628	-0.510209045959854
"117"	-0.338774514668424	-0.343372204398355
"118"	-0.812757774917047	-0.512411178015589
"119"	0.294258788707973	0.0717250811369119
"120"	-0.622464694895899	-0.470248180998667
"121"	2.84529105995288	0.980127588981843
"122"	1.59352644284065	0.885684687009933
"123"	-0.142207288001385	-0.429974042021182
"124"	0.514832926557388	-0.173909389464955
"125"	0.0737697817492768	-0.374718033911373
"126"	-0.362951687632234	-0.451728158270517
"127"	-0.308808441135813	-0.537058471944844
"128"	-0.772346141093382	-0.605333779614292
"129"	-0.139908753952008	-0.612529868047469
"130"	-0.110198073091551	1.89055716399105
"131"	0.272805804247127	0.602448120510763
"132"	-0.429268651501279	-0.425367071193284
"133"	-0.720186444350682	-0.65548526404679
"134"	1.52320832710788	-0.29255731616664
"135"	-0.0528198527478593	-0.432563159626461
"136"	-0.396833782137857	-0.440293656675674
"137"	-0.3468619492866	-0.502745753218659
"138"	0.121613342332592	-0.371428656740254
"139"	-0.366867708605246	-0.48759803313653
"140"	-0.220272314789464	-0.329606575564596
"141"	-0.459404986815324	0.237483891524682
"142"	-0.563571144697433	-0.401438464713182
"143"	-0.309915142715143	-0.398508431266639
"144"	-0.389427394645421	-0.540154356341191
"145"	-0.503502788207064	-0.306553293541794
"146"	-0.0621842507268	-0.526388727507432
"147"	-0.364824567228023	-0.539721301083369
"148"	-0.282758388576214	2.67153085873632
"149"	-0.667541501530891	-0.696837434198003
"150"	-0.340902786936365	-0.579378105969915
"151"	-0.458468547017431	-0.542411772046861
"152"	-0.23993755054524	-0.488160083577534
"153"	-0.406538703679668	-0.464295974689022
"154"	-0.0389435175608832	-0.00954188426720914
"155"	0.121783604114028	0.611293504500327
"156"	-0.172854408659737	-0.476817721399249
"157"	-0.477537866538182	-0.604642733990107
"158"	1.73109796224036	-0.293377356974006
"159"	0.0577651742943599	-0.42149721569785
"160"	-0.00710456443248458	-0.373529435437776
"161"	-0.590940726063155	-0.540467630357488
"162"	1.33855942514131	0.0777141432131792
"163"	-0.111560167343033	0.233890454278922
"164"	-0.439399227496678	-0.569086133140391
"165"	-0.13190645022455	-0.297809262910444
"166"	0.157964232669026	-0.450364494905459
"167"	-0.923776969501926	-0.685154156178453
"168"	-0.555636945682549	-0.165220642483539
"169"	4.17290730069453	3.68460374379109
"170"	0.988245809838203	0.0600233752340509
"171"	-0.121350219775562	-0.38642895375589
"172"	-0.429353782391996	-0.582087004816719
"173"	0.19431512300546	-0.370931103890841
"174"	-0.222485717948123	-0.225516676679068
"175"	-0.790725900399321	-0.822552454149684
"176"	-0.380573782010787	-0.615911384635146
"177"	-0.437270955228737	-0.771424291901671
"178"	-0.692731732094242	-0.616381295659592
"179"	-0.673236758119901	-0.549902706613023
"180"	-0.634876778762531	-0.545406303084995
"181"	-0.75703960694235	-0.790460295362546
"182"	-0.265902472214121	-0.55547714131478
"183"	-0.674590339282312	-0.839561390446283
"184"	-0.706854946864299	-0.788875497397749
"185"	-0.690007543591277	-0.511112012242122
"186"	-0.823901408511987	-0.553993696708197
"187"	-0.258410953830968	-0.432120890426983
"188"	-0.392662368492692	-0.627428811704891
"189"	-0.347968650865929	-0.657300410552982
"190"	-0.142888335127126	-0.555993122047504
"191"	-0.429013258829126	-0.438985276960551
"192"	-0.456936190984513	-0.321231102599477
"193"	-0.499927290796923	-0.692589807094681
"194"	-0.710515575165158	-0.729141513643223
"195"	-0.646718485661355	-0.551220300269802
"196"	-0.860252298848421	-0.590591472965019
"197"	-0.740728528280849	-0.699196203261886
"198"	-0.012467810547696	-0.346514158502982
"199"	-0.301827708096966	-0.545286521843469
"200"	-0.806023921461282	-0.745975385048363
"201"	-0.810850842964972	-0.801894796957389
"202"	-0.449700065273513	-0.584832759430146
"203"	-0.501970432174146	-0.524886855017537
"204"	-0.223932943090322	-0.409979788628105
"205"	-0.735646214105006	-0.634993457804299
"206"	-0.768711052059739	-0.639489861332328
"207"	-0.475069070707371	-0.600339823236851
"208"	-0.23993755054524	-0.546419836667132
"209"	0.0451658024681486	-0.560719874116928
"210"	-0.752365921041951	-0.72053569213671
"211"	-0.309404357370836	-0.635454154887089
"212"	-0.353331896981141	-0.481369408577212
"213"	-0.296549592872472	-0.473574413936409
"214"	-0.725055931299731	-0.236066639874955
"215"	-0.867931105191152	-0.597041232124076
"216"	-0.418882682833726	-0.447563456642097
"217"	-0.686874726812868	-0.626571915130902
"218"	-0.346947080177318	-0.32120346077451
"219"	-0.467918075887089	-0.470764161731391
"220"	-0.547549511064373	-0.544226918553053
"221"	-0.359631582894246	-0.462296549349715
"222"	-0.284290744609132	-0.545231238193535
"223"	-0.885331859253838	-0.778915226467834
"224"	-0.494819437353864	-0.692893867169322
"225"	-0.737391397364717	-0.435032495990214
"226"	-0.165192628495149	-0.529539895553714
"227"	0.103139939046864	-0.409841579503268
"228"	0.113611038605134	-0.209963543164084
"229"	-0.57619605579086	-0.605840546405361
"230"	-0.140164146624161	-0.5737115318516
"231"	-0.180856712387195	-0.638393402275288
"232"	-0.824386654589077	-0.725640215814021
"233"	-0.455999751186619	-0.569869318181133
"234"	-0.52350854752571	-0.65728198266967
"235"	-0.502651479299887	-0.651292920593403
"236"	-0.646088517070045	-0.564267241654409
"237"	-0.346351163942294	-0.588453838500874
"238"	-0.678480820988108	-0.520279884189639
"239"	-0.545497856598077	-0.479867536087318
"240"	-0.793015921359626	-0.715486452109334
"241"	-0.555798694374912	-0.492066794839591
"242"	-0.693966130009647	-0.249472924984138
"243"	-0.584572935437476	-0.592664609837573
"244"	-0.632135564081423	-0.63418263093859
"245"	-0.367633886621705	-0.441030772008137
"246"	-0.233637864632134	-0.540292565466028
"247"	-0.169278911249596	-0.414420908506198
"248"	-0.485369908484206	-0.69594368185739
"249"	-0.388576085738245	-0.734153897903976
"250"	-0.386362682579586	-0.645690844066679
"251"	-0.373082263627634	0.0384627517594881
"252"	-0.505375667802852	-0.774667599364512
"253"	-0.450806766852842	-0.698514371579357
"254"	-0.420244777085208	-0.606863293929154
"255"	-0.330346556487377	1.30482689293209
"256"	-0.712865187748964	-0.712123363404968
"257"	-0.458042892563842	-0.636099130802995
"258"	-0.371124253141128	-0.422510749279987
"259"	-0.596729626631955	-0.784379093869721
"260"	-0.445017866284043	-0.474376026860463
"261"	-0.581295396144846	0.180818150341537
"262"	-0.384149279420927	-0.559568131409953
"263"	0.175075541703273	-0.490334573808302
"264"	-0.809888863899863	-0.749320045869417
"265"	-0.768353502318724	-0.549082665805657
"266"	-0.00923283670042567	-0.234472627968502
"267"	-0.387639645940351	-0.598884020455235
"268"	-0.517293992503322	-0.686702098376627
"269"	-0.56355411851929	-0.607231851595386
"270"	-0.40321859894168	-0.464535537172073
"271"	-0.53397964708398	-0.645082723917396
"272"	-0.484773992249182	-0.579571598744686
"273"	-0.782459690910638	-0.606006397355165
"274"	-0.789917156937504	-0.750637639526196
"275"	-0.627844967189254	1.09069488885139
"276"	-0.51593189825184	-0.53226722228383
"277"	-0.407134619914691	-0.498571837648583
"278"	-0.455148442279442	-0.088781782507055
"279"	-0.413264044046362	-0.489708025775708
"280"	-0.444932735393325	-0.396518219868987
"281"	-0.380403520229351	-0.532571282358471
"282"	-0.275437131974497	-0.657116131719866
"283"	-0.316981006644707	-0.558333463228077
"284"	-0.55168687235325	0.205695792812186
"285"	-0.718058172082741	-0.694303600242659
"286"	-0.665021627165649	-0.619062552681428
"287"	-0.568168212796186	-0.663492179345677
"288"	-0.271010325657179	-0.542402558105205
"289"	-0.435483206523667	-0.559522061701674
"290"	-0.380573782010787	-0.439252481268569
"291"	-0.396408127684268	0.00298907638467334
"292"	-0.665838883716538	-0.417139021294658
"293"	-0.29663472376319	-0.451110824179578
"294"	-0.541471165467133	-0.58482354548849
"295"	-0.506141845819311	-0.614381870320284
"296"	-0.407134619914691	1.1294855832223
"297"	-0.778152067840325	-0.718480983147467
"298"	-0.0784442508538698	-0.243299584074754
"299"	-0.292888964571614	-0.484502148740183
"300"	-0.464427709367665	-0.510153762309919
"301"	-0.637132747366549	-0.380946658470691
"302"	-0.458979332361736	1.11704676198697
"303"	-0.61735684145284	0.130141471234659
"304"	-0.463321007788336	-0.478485444838948
"305"	-0.616020286468573	-0.589356804783142
"306"	-0.723251156416517	-0.682795387114569
"307"	-0.430715876643479	-0.604209678732285
"308"	-0.213461843532052	0.180081035009073
"309"	-0.864951524016034	-0.587818076526624
"310"	-0.344648546127941	-0.61699862975053
"311"	-0.69653708290932	-0.764163705876904
"312"	-0.00310341256875535	-0.385654982656803
"313"	-0.239341634310216	-0.34822795165096
"314"	-0.221038492805923	-0.366563695545994
"315"	-0.344563415237223	-0.435935462272482
"316"	-0.321748336524895	-0.422814809354629
"317"	-0.156424146751231	-0.305880675800921
"318"	-0.513463102421028	3.14052048901634
"319"	-0.594320422424646	1.49610832170642
"320"	-0.729269910390254	0.0925485892790108
"321"	0.66287554551537	1.96509795198644
"322"	-0.653997176817714	-0.823510704081886
"323"	-0.193966869557712	2.26298468571832
"324"	-0.657717396742075	-0.380135831604981
"325"	2.42227566397691	0.808103298268131
"326"	-0.476601426740288	-0.738088250991001
"327"	-0.551967804292618	-0.791906884202506
"328"	-0.787814423936778	1.17509459441849
"329"	1.31123240922094	1.99965023319567
"330"	3.23714854992619	2.15352305884747
"331"	-0.621792160859229	-0.305991243100791
"332"	0.190995018267472	1.75824496181382
"333"	0.72391439415992	-0.357755167323053
"334"	-0.348990221554541	1.44709015209759
"335"	3.07250540727827	0.164325194777662
"336"	0.0201373205971614	1.55609108188565
"337"	0.152515855663097	0.0536657554915516
"338"	2.18024854166665	-0.0075148171029339
"339"	-0.0932570258387399	-0.369401589575979
"340"	0.153622557242426	1.75898207714628
"341"	-0.791134528674766	1.69098318772651
"342"	0.677603189609522	0.717161694125424
"343"	-0.352225195401811	1.2638248525638
"344"	-0.291441739429414	-0.435999959864073
"345"	0.0346095720191606	-0.355783383808713
"346"	0.452687376333508	0.270838360318664
"347"	0.55918612062128	0.682240855249957
"348"	0.0724928183885121	-0.384162324108564
"349"	-0.540023940324933	-0.401410822888214
"350"	0.527006643930011	-0.0763429612717303
"351"	-0.214313152439229	-0.507011808205293
"352"	-0.497713887638264	-0.580437709260331
"353"	3.2477899112659	1.16330074909907
"354"	2.16850047874761	0.27913090780888
"355"	-0.460511688394654	0.483588273150994
"356"	-0.615645710549416	-0.431125784728157
"357"	-0.505035144239981	-0.394371371463186
"358"	1.95533272839063	1.78791385394548
"359"	-0.361419331599317	-0.541333740873133
"360"	-0.206566241383923	-0.418880456267604
"361"	0.0749616142193238	-0.273364675697617
"362"	0.185887164824413	-0.196308481630195
"363"	-0.0577574444094826	-0.472662233712485
"364"	-0.611414705280749	-0.209576557614541
"365"	3.81399546542894	2.32333600356379
"366"	0.0463576349381956	2.82770716980206
"367"	2.65008592753732	0.627049344731739
"368"	3.97523337244816	2.70589886111244
"369"	-0.372230954720457	-0.213031785735465
"370"	2.04931723174291	1.97348263889321
"371"	-0.518485824973369	-0.509453502744079
"372"	-0.347457865521623	-0.472800442837322
"373"	0.0637243366445948	1.39807198248875
"374"	0.0146038127005145	-0.349416550124557
"375"	-0.117434198802551	0.447469621860274
"376"	0.674197953980816	1.54485007306558
"377"	-0.158041633674866	-0.0705381780285789
"378"	0.0787925043016178	1.13142051097001
"379"	4.07739044130933	1.8512136331208
"380"	-0.251600482573557	-0.291166010976615
"381"	3.9290924296792	3.68156314304468
"382"	-0.506737762054334	-0.643516353835911
"383"	-0.617552642501491	-0.694865650683662
"384"	-0.509887605010887	1.35835989395227
"385"	0.24054119666514	-0.512761307798509
"386"	2.32786550617104	1.24797687291583
"387"	0.540457324663398	1.58161370027221
"388"	0.122464651239769	-0.295607130854709
"389"	4.40165400405284	3.1684387322334
"390"	0.0535937606491952	0.55471990273374
"391"	1.22891083789698	-0.327644005991911
"392"	0.640230728584476	-0.524158953626729
"393"	1.42573345723617	1.02877720092445
"394"	2.4507093814766	4.20427005317799
"395"	-0.370613467796822	-0.0834376963466933
"396"	-0.264625508853356	-0.557854338261975
"397"	-0.0088071822468375	-0.653725401190533
"398"	2.32641828102884	1.84467173454518
"399"	-0.321492943852742	-0.380154259488293
"400"	1.38989335224405	-0.391984960574335
"401"	-0.023194302778119	-0.454943823908389
"402"	-0.610835815223869	-0.419387223058672
"403"	-0.0101692764983197	-0.327183308909122
"404"	0.312902453775137	-0.408791190154507
"405"	-0.336646242400483	-0.52404838632686
"406"	2.9052232070181	2.89976019355039
"407"	0.676496488030193	0.766179863734259
"408"	-0.389001740191833	1.17242255133831
"409"	-0.000890009410096769	0.189202837248311
"410"	-0.203331267536653	-0.556527530663541
"411"	-0.0712932560335877	2.15997281800652
"412"	0.40058727121431	0.324463500755397
"413"	-0.603454966998649	-0.601132222219249
"414"	-0.831988843130163	-0.572661142502839
"415"	0.379474810316335	0.967504488913402
"416"	0.110546326539299	3.27209557586111
"417"	0.0166469540777381	0.625482974650253
"418"	2.34182697224873	-0.569629755698082
"419"	1.44403659874047	1.38968729558198
"420"	-0.614419825723082	0.00372619171713699
"421"	-0.133438806257467	-0.187518381290565
"422"	-0.672044925649854	-0.638135411908926
"423"	-0.779590779893453	-0.287489648255952
"424"	0.144598682826356	1.47639048656302
"425"	-0.642223574631464	-0.153002955847953
"426"	-0.557629008525342	-0.727068376770669
"427"	-0.707280601317887	-0.762449912728926
"428"	-0.649221333848454	-0.786479872567242
"429"	1.07933586290608	-0.0995620942443364
"430"	-0.3454147241444	-0.173752752456806
"431"	-0.695592130022355	-0.537648164210815
"432"	-0.367974410184575	-0.00686984118702843
"433"	-0.543335531973849	-0.470782589614703
"434"	-0.208013466526123	-0.444697920787144
"435"	0.781888530738635	1.0264737155105
"436"	-0.372230954720457	-0.384595379366387
"437"	-0.172769277769019	0.132997793147955
"438"	0.27561512364081	-0.0592050297919498
"439"	0.336398579613207	1.06673864054633
"440"	-0.193285822431971	-0.097995724162851
"441"	0.44034339717945	-0.0605871210403192
"442"	0.405865386438804	-0.554749239923972
"443"	-0.774261586134529	-0.439879029301163
"444"	0.139916483836886	-0.383968831333792
"445"	0.0782817189573117	-0.233035253070198
"446"	-0.286504147767791	-0.540338635174307
"447"	-0.240788859452416	-0.258318308973702
"448"	-0.00863692046540204	2.84401584653282
"449"	-0.555236830496176	-0.513627418314154
"450"	-0.380488651120069	-0.4591730231284
"451"	-0.112666868922362	-0.525025064142374
"452"	-0.247343938037674	1.57018841261902
"453"	2.08745587078442	1.24327776267138
"454"	2.32173608203937	0.528091611348489
"455"	-0.48519964670277	-0.207862764466563
"456"	-0.509972735901605	-0.158669529966268
"457"	-0.904537388199739	-0.555090155765236
"458"	1.65958801403754	2.49342536652978
"459"	-0.566227228487823	-0.252209465655909
"460"	2.9231006940688	3.22952716541133
"461"	1.8987206860634	0.414115153066292
"462"	-0.156083623188361	-0.22270642447405
"463"	-0.256027288890874	0.591852087606598
"464"	-0.130374094191632	-0.33584441406557
"465"	4.0950976665786	4.32147139103972
"466"	-0.265902472214121	1.15003267311472
"467"	-0.0706122089078466	-0.572707212211118
"468"	-0.438633049480219	-0.475592267159028
"469"	-0.421096085992385	-0.446291932693597
"470"	0.658278477416617	0.3956872697547
"471"	-0.528361008296616	-0.0862018788434322
"472"	-0.385000588328104	0.543755312163343
"473"	4.15502981364382	4.36376338323982
"474"	-0.480857971276171	1.31625218058528
"475"	4.32444028617193	3.20925649376858
"476"	-0.318257970005472	-0.570910493588238
"477"	0.2268351232596	-0.189176890788609
"478"	-0.705663114394252	-0.397513325567813
"479"	-0.653196946444968	-0.211640480545439
"480"	-0.680404779118327	-0.481065348502571
"481"	-0.480432316822582	-0.590757323914823
"482"	0.255183709868575	-0.516336317160958
"483"	-0.507163416507922	-0.810721753063641
"484"	0.946957327840146	0.726007078114988
"485"	-0.612138317851849	-0.579285966553357
"486"	0.349849260346595	2.69014302088103
"487"	-0.583040579404558	0.604475187675038
"488"	-0.602790946051051	-0.669803729379897
"489"	-0.615432883322621	-0.524509083409649
"490"	1.20320130890025	1.57009627320246
"491"	-0.573224987704814	2.11906291705479
"492"	4.11901944687026	2.60334769048343
"493"	0.381688213474993	3.19718623019948
"494"	-0.413604567609232	0.230481295866277
"495"	-0.188859016114653	2.12449914263171
"496"	3.57026572530433	0.282355787388409
"497"	-0.378871164196434	-0.382936869868343
"498"	-0.250238388322074	-0.026126979247642
"499"	-0.547106830432641	0.111345030256835
"500"	-0.30097639918979	0.573884901377796
