"N:GEXP::NF1:4763:"	"N:GEXP::KIT:3815:"
"1"	0.490101790379567	-0.394864016238203
"2"	-0.946446164970641	0.0483278417517257
"3"	-0.11450396234935	-0.298446104250907
"4"	-1.30248396346717	1.11942561169456
"5"	0.671366344540737	-0.396889961637004
"6"	0.944962164816322	-0.268538113408019
"7"	-0.57112191164869	1.22625431968235
"8"	-1.08011559185303	-0.448515817328784
"9"	-0.894796898342171	-0.137649898464443
"10"	-0.821049057108144	-0.223746956533323
"11"	-0.684309732799104	-0.0850112949284677
"12"	0.627192629661124	0.0268766551761937
"13"	-0.538899705834649	-0.39484827637384
"14"	1.19910748994598	-0.392824579527091
"15"	1.26730139461424	-0.252807243252629
"16"	0.590049214231847	-0.451495823363223
"17"	0.607390619542677	-0.244741687042311
"18"	2.7781127464915	-0.391761014406523
"19"	3.22289635838277	-0.452668915454242
"20"	0.626372428058585	-0.440543576028622
"21"	-1.07245256545217	-0.444466175083235
"22"	-1.07283923192194	-0.0728915993684973
"23"	0.465027055673368	-0.435111973691949
"24"	-0.618459261280954	-0.440870515496974
"25"	0.378437200776726	-0.389044763527776
"26"	-1.50963173677133	0.26733681161093
"27"	-1.13180000997876	-0.279702174345914
"28"	-0.7950369491419	-0.448338856282296
"29"	-1.41964390380702	-0.449395001181093
"30"	0.673475434375838	-0.0731614256147305
"31"	0.766626902092793	-0.371690438790883
"32"	0.107419156966264	-0.439477987211206
"33"	0.0415686854481142	-0.432881634911627
"34"	0.770376395132972	3.16497838438774
"35"	0.611257284240362	-0.413450547499561
"36"	-0.270225095174298	-0.445966858722702
"37"	-0.186330188400286	-0.386843431068924
"38"	-0.418447241918888	-0.450165130258884
"39"	-1.04011318798062	-0.451750359455503
"40"	-0.0368191534231348	-0.433091874528484
"41"	0.0579727174988988	-0.421432907283957
"42"	-0.841308036690863	0.932840762424368
"43"	1.15493377506637	-0.38833197252731
"44"	-0.741489501661838	-0.370368290184341
"45"	-0.504099723555484	-0.44693126269778
"46"	-0.414463405563697	-0.449034783142372
"47"	-0.336309910007459	0.289754875568798
"48"	-0.840522986585575	-0.4468844928151
"49"	-0.321077594531731	2.44094462366224
"50"	-0.470588629508882	-0.233055962028365
"51"	1.66603654510581	-0.353022959655656
"52"	0.703822893669789	-0.231135698576006
"53"	0.502170471102644	-0.420760590220426
"54"	0.348675599770303	0.36755477656601
"55"	-1.00956653686891	-0.0570617929228218
"56"	-0.013970680209542	-0.037521875591441
"57"	0.761940035792569	-0.449824024912604
"58"	-1.27497205828485	-0.179945162561482
"59"	0.166239329034077	1.42298013870681
"60"	-0.69426932368708	-0.139875964995866
"61"	-0.579323927674082	0.258005320595369
"62"	3.30819732504685	-0.452446038974854
"63"	0.443701814007348	-0.394459276868854
"64"	0.0396939389280246	-0.453579421636635
"65"	-0.388685640912464	-0.318368275431118
"66"	-0.236714001127696	-0.449226584632403
"67"	2.130036308828	0.0504864517215905
"68"	0.45963715942811	-0.402886849959534
"69"	-0.918781936633568	-0.0833248808895108
"70"	-0.535267384451975	-0.353953860205161
"71"	0.0446151485432601	1.42347482015823
"72"	-0.870155698768742	-0.301542360426432
"73"	-0.852427626988144	0.810384617675576
"74"	-0.827552084099705	-0.273012731991385
"75"	0.300635220193005	-0.388358955151934
"76"	-0.315804869943979	0.713584451839449
"77"	-0.302095786015823	-0.42488668323574
"78"	-0.291901851812835	-0.367024693283103
"79"	0.818299603052764	0.314758774386399
"80"	-0.568661306841072	0.47321423748679
"81"	-0.0384595566282134	-0.235500138108827
"82"	0.780218814363443	-0.175852797826947
"83"	-0.155162527503795	-0.423744418793354
"84"	-0.364079592836287	-0.363206651898904
"85"	0.954570240731782	0.964410433233641
"86"	0.0932413864080858	-0.289364202513111
"87"	-0.144499906670785	0.00794384689883737
"88"	1.00905506147189	-0.334728740161052
"89"	1.36642861686398	-0.383203025296829
"90"	-0.596430989669901	0.724197617524618
"91"	1.26694987964172	-0.451435112457821
"92"	-1.00461017575642	1.46711921548644
"93"	0.823689499298022	-0.447069548648974
"94"	0.861418773014827	-0.448456230699407
"95"	1.48043663961693	-0.43572672782295
"96"	1.58917193778213	-0.447409979429639
"97"	-1.19529533118104	0.0186244691455645
"98"	-0.372398780519185	0.140945700771239
"99"	-0.271045296776838	-0.336797408048839
"100"	1.05029948491386	-0.31881124018535
"101"	1.40111142748564	-0.447065051544871
"102"	0.436319999584495	-0.448510420803859
"103"	0.908404607674574	-0.430834103413128
"104"	0.0377020207504293	1.63310732796084
"105"	1.30233572020842	-0.233478689814131
"106"	-0.156920102366379	-0.368585188407151
"107"	0.00594850156641069	-0.409796650415154
"108"	0.74565317539929	-0.0125179767738398
"109"	-1.01288249477632	0.193067137335268
"110"	-0.494843162612542	-0.452565572001935
"111"	-0.780273320296193	-0.125732572589147
"112"	1.1284529804701	-0.410275592002218
"113"	0.486352297339388	0.154729324849647
"114"	0.312703900916082	-0.425161006586077
"115"	-0.568895650156084	-0.281372848520507
"116"	-0.488984579737262	0.400990745578396
"117"	0.36367357193102	-0.286742390820546
"118"	-0.290730135237779	-0.448456005844202
"119"	-0.888305588516361	0.178294150354005
"120"	-0.215037244489159	-0.33840737131803
"121"	1.05486917955658	-0.445237428437052
"122"	1.28651754644516	0.0897011995074687
"123"	-0.00600300749916099	-0.445369643297706
"124"	-0.453130052540546	-0.434643150589119
"125"	1.03143484805546	0.346193532072556
"126"	0.214865566898903	-0.350621506064182
"127"	0.263140289791212	-0.452595725084952
"128"	0.022704048589712	-0.446182270009278
"129"	0.263843319736245	-0.361810301074648
"130"	-0.283817007444948	0.393480581724908
"131"	-0.158091818941435	-0.311809249095601
"132"	0.639847168671729	1.37938071441964
"133"	0.513184606908171	-0.308103635314
"134"	0.923988438122819	-0.423407135985562
"135"	1.02463889192013	-0.445071260440413
"136"	0.168348418869178	-0.15460398093609
"137"	0.991244969531036	-0.0355206642652121
"138"	0.49748360480242	-0.440044172617885
"139"	0.145851460628102	2.74539857149526
"140"	0.329928134569406	-0.365657573635522
"141"	-1.25023712138542	-0.19179503187522
"142"	0.224122127841846	-0.400121130935645
"143"	0.926917729560459	0.349633816712028
"144"	-0.760354138520241	-0.439825163648026
"145"	-0.380600796544578	-0.0651116092687761
"146"	-0.57405120308633	-0.139066486257167
"147"	1.05193988811894	-0.0652914934329315
"148"	0.345043278387629	-0.440477018887884
"149"	-0.635331979961761	0.031171389595404
"150"	-0.215505931119181	-0.245798506506724
"151"	-0.368883630794017	-0.447610999983082
"152"	-0.0601363132667502	-0.427497252168046
"153"	1.91748692211284	0.231697261587641
"154"	-0.187736248290353	0.318311486628468
"155"	0.188853458932659	-0.400935106778448
"156"	0.471823011808693	-0.451105025016596
"157"	-0.138992838768022	-0.430744161331051
"158"	-1.06637135642763	-0.443743040743331
"159"	0.436319999584495	-0.440173014650461
"160"	0.890360172418711	3.00083408459593
"161"	0.654610797517436	-0.406021331519942
"162"	0.338247322252304	-0.0352058669779402
"163"	0.77576629137823	-0.445227534808023
"164"	-0.407550277770867	-0.298702439184828
"165"	-0.287800843800139	-0.295048542100422
"166"	1.50797197913075	-0.433798144727999
"167"	0.394138202882477	-0.412854681205796
"168"	0.360041250548347	0.611162905873466
"169"	0.00782324808650025	-0.374080649622098
"170"	0.90559248789444	-0.0913522117149457
"171"	-0.404386643018215	-0.282665765950374
"172"	0.292433204167613	0.350173469204494
"173"	0.00993233792160107	-0.445192907106423
"174"	-0.00319088771902638	-0.448362466078841
"175"	0.103669663926084	-0.370862971635769
"176"	-0.621388552718594	0.208874458260424
"177"	-0.0158454267296319	-0.407694254246588
"178"	0.224122127841846	-0.420007325283025
"179"	-0.269990751859287	-0.430330427753493
"180"	0.287043307922355	-0.301546857530536
"181"	-1.16779514316448	-0.204881604817525
"182"	-0.292487710100363	-0.396064743033941
"183"	0.954453069074276	1.12572155744
"184"	-1.42285440722268	-0.443171009101316
"185"	0.495257343309814	-0.452466568255088
"186"	0.787600628786296	-0.427229674473865
"187"	0.0681666517018864	-0.450706806448197
"188"	-1.319919106104	-0.452884191827695
"189"	-0.495194677585058	-0.418824586903703
"190"	-0.394778567102756	-0.451530451064823
"191"	-0.107004976268992	-0.326622710013799
"192"	0.495374514967319	-0.447726350703347
"193"	-0.221364513994461	-0.450783482073168
"194"	-1.0679180223067	-0.331551536111657
"195"	-0.682434986279014	-0.431108426763465
"196"	-1.21045734366227	-0.424616856989507
"197"	-0.678333978266318	-0.151680863268564
"198"	0.382186693816906	1.24127464738933
"199"	-0.437546222092301	-0.409717951093336
"200"	0.030085863012565	0.713022313826464
"201"	0.148077722120709	0.210246075012109
"202"	-1.59025755430093	0.0666535409750575
"203"	-0.214099871229114	-0.452846573551866
"204"	-0.838823997551744	-0.290672859807341
"205"	-1.51407254259079	-0.425529769122596
"206"	-0.830926627835866	0.541862531632596
"207"	-0.696612756837192	-0.376599027920274
"208"	-0.272685699981916	-0.350374165338468
"209"	1.11579844145949	-0.326159508291099
"210"	0.680505733826174	-0.427366836149033
"211"	-0.228980671732326	-0.170793555710076
"212"	-1.25003792956766	-0.448286240164281
"213"	0.0121585994142077	-0.445453064578833
"214"	-0.271982670036882	-0.452705544367168
"215"	0.366720035026166	-0.451523255698257
"216"	1.17250952369221	-0.393634058265791
"217"	0.434913939694428	-0.451103675885365
"218"	0.122651472441992	-0.451355963425592
"219"	0.0598474640189886	-0.430899311422635
"220"	0.92316823652028	-0.451631635907161
"221"	1.72204459739349	-0.452167983028111
"222"	-0.739028896854221	-0.450709279855454
"223"	-1.1170715326303	-0.442022223857979
"224"	0.0104010245516236	0.363934607762382
"225"	-0.228980671732326	-0.304184409087464
"226"	0.877939976723117	-0.379144388843073
"227"	-0.912091434989998	-0.444247615823787
"228"	-0.331037185419707	-0.450657563158259
"229"	1.25429534063112	-0.332941141279757
"230"	1.52402449620902	-0.441964885780654
"231"	-1.34245121584233	-0.453040578622908
"232"	-0.992740686851106	0.65678602700738
"233"	-0.787186448089024	-0.0978280416245403
"234"	-0.780038976981182	0.30648410283525
"235"	-0.830481375537345	-0.122404715552272
"236"	0.510489658785542	-0.348444907677901
"237"	0.2085382973936	-0.417877946489835
"238"	-0.471877517741443	-0.4524653765225
"239"	-0.900456289399692	-0.290953928813834
"240"	-0.0854453912879606	-0.21407818270997
"241"	0.21732617170652	-0.450222918046619
"242"	-0.755432928905005	-0.0173073926444774
"243"	-0.378726050024488	2.44656600379209
"244"	2.26993926788969	-0.428401170092927
"245"	0.980933863670543	1.1742228252004
"246"	-0.334200820172358	-0.452950793939474
"247"	-0.0888433693556232	-0.376497843077937
"248"	-0.960940299004085	0.25559936989979
"249"	0.696323907589431	-0.450540863306763
"250"	0.489984618722062	-0.429120706749548
"251"	0.00852627803153403	-0.451031272509292
"252"	-1.83997379077688	-0.154064328443623
"253"	-0.841987632304395	-0.218597772334375
"254"	0.0946474462981531	-0.388242030445233
"255"	2.04157170741127	-0.295570206176472
"256"	0.451552315060223	-0.357295208554347
"257"	1.7243880305436	-0.441107063172838
"258"	1.02311566037256	-0.381986558636728
"259"	-0.393958365500216	0.549709978293876
"260"	1.12950752538765	-0.445017744901577
"261"	0.737802674346415	-0.402864364439015
"262"	-0.00365957434904891	-0.27733669758727
"263"	1.75508700481007	-0.164115356115807
"264"	0.181705987824817	-0.448509296527833
"265"	2.15874336491688	-0.371940028068649
"266"	0.484360379161793	-0.447154768771743
"267"	1.1890307274005	-0.452991627644737
"268"	1.8666344227554	-0.448108604552177
"269"	0.551148223939987	-0.451037568455037
"270"	-0.636269353221806	-0.410008014308036
"271"	3.09576510998919	-0.453648834438479
"272"	-0.0512312672963241	-0.403354548786338
"273"	0.453075546607796	-0.0308211904766522
"274"	3.29917510741892	-0.424861949163169
"275"	0.904186428004373	-0.451263098225847
"276"	0.908287436017069	-0.441091773018885
"277"	0.291027144277546	-0.435814196497771
"278"	1.13747519809803	-0.397647723678508
"279"	-0.6215057243761	-0.448876035367505
"280"	-0.144617078328291	-0.449841563618609
"281"	-1.71598274280445	-0.15145600806337
"282"	0.75444104971221	-0.427076772934332
"283"	-0.5420633405873	0.0651470111002559
"284"	0.102966633981051	-0.372841697441478
"285"	2.08141007096318	0.00326685863079692
"286"	0.784085479061128	-0.369270996782993
"287"	-0.780273320296193	-0.446475706052056
"288"	3.37100133346986	-0.448671417130778
"289"	0.7563157962323	-0.418637957083392
"290"	1.02499040689265	-0.207534896238817
"291"	-0.365016966096332	1.12994883529765
"292"	1.02088939887995	0.0340720217424099
"293"	0.278841291896963	-0.147003875000524
"294"	-0.294479628277959	-0.11858217706397
"295"	1.21117617066906	-0.436558017516553
"296"	2.1487837740289	-0.445972030392421
"297"	0.897273300211542	-0.416908820555448
"298"	-0.319788706299169	1.62748594783098
"299"	-0.319671534641663	-0.335684374783127
"300"	0.0403969688730582	-0.44384647413772
"301"	-0.305962450713508	-0.387657406911728
"302"	0.703119863724755	0.246425277527865
"303"	0.177136293182098	-0.251039881339802
"304"	0.664570388405412	0.0344093045502013
"305"	0.0910151249154792	-0.440077226333049
"306"	0.0607848372790334	-0.227322154295912
"307"	0.27063927587157	-0.428144835159005
"308"	-0.96460777188401	-0.41511672457005
"309"	1.12552368903246	-0.449509902190948
"310"	0.0614878672240669	-0.453136164570636
"311"	-0.331974558679752	-0.451295927085806
"312"	1.10173784255882	-0.419697025099857
"313"	2.46971694393675	-0.425691664870336
"314"	1.12271156925232	-0.448255210145964
"315"	-1.43950449975422	-0.116715878860858
"316"	1.13923277296061	-0.452923136749235
"317"	-0.352479598743233	-0.0368248244553388
"318"	0.560990643170458	-0.4370059290853
"319"	-1.20981289954599	-0.385719155042953
"320"	-0.515582545991034	-0.421444150044216
"321"	-1.85780731704923	-0.44906671258151
"322"	-0.783671298363856	-0.0540487331732188
"323"	-0.788592507979091	6.48519034428611
"324"	-0.321780624476764	-0.43875867540979
"325"	0.0121585994142077	-0.079479856880689
"326"	1.03659040098571	6.00737303324832
"327"	-1.12048122786372	-0.208389346018556
"328"	-0.149186772971009	-0.44585465597531
"329"	-0.347324045812986	-0.431742518442113
"330"	0.685075428468893	-0.336280241076892
"331"	-1.15375797859531	0.706658911519466
"332"	-0.269287721914254	-0.446123357945517
"333"	0.342582673580011	0.192999680773709
"334"	-0.0259221892751137	-0.282483633234167
"335"	-0.271162468434343	-0.444660000270113
"336"	-0.7699622144357	-0.437778531570348
"337"	-1.09123518215032	2.16302359004214
"338"	1.02088939887995	-0.227074813570198
"339"	-0.372515952176691	-0.138796660010934
"340"	0.133079749959991	-0.443479735298048
"341"	0.746004690371807	1.65678458106779
"342"	0.541305804709516	-0.363247125835839
"343"	0.977770228917892	-0.108508663871267
"344"	0.510138143813025	-0.410646603090788
"345"	1.74126074922441	-0.076781594418358
"346"	-1.47487862315517	-0.430984756400609
"347"	0.681443107086219	2.97924798489728
"348"	-0.981046955432046	-0.0752975500640759
"349"	-0.119542343622092	-0.291860095290767
"350"	-0.524604763618965	1.38347307915417
"351"	-0.299283666235688	-0.0269311954267916
"352"	0.16588781406156	1.354331844561
"353"	-0.472580547686477	1.72795125351177
"354"	-1.54498242584077	-0.272270709814244
"355"	-1.31645082504184	-0.403664848969507
"356"	-0.218669565871833	0.848295205271328
"357"	-0.670483477213442	3.39837808737938
"358"	-0.624903702443762	1.44629762348545
"359"	-0.518511837428674	2.86367240942744
"360"	-0.411299770811046	-0.446286377969283
"361"	-1.67292215867114	-0.222442796343197
"362"	-0.442701775022548	0.275049345149093
"363"	-0.24538470378311	-0.350569789366987
"364"	0.379257402379266	1.79561018475473
"365"	-0.608616842050483	1.27994974268274
"366"	1.9856808267811	7.70930208136364
"367"	1.56374568810342	-0.411091816397073
"368"	-0.465667419893646	-0.41924956324152
"369"	0.028328288149981	-0.443878628432063
"370"	0.0830474522050982	1.05226136190304
"371"	-0.220778655706933	-0.218867598580608
"372"	2.70616934878306	-0.430256225535779
"373"	-0.562099694020758	2.15852648593825
"374"	-0.305493764083485	-0.393294526905948
"375"	-0.21527158780417	0.52879844421081
"376"	-0.0308433988903491	1.08547247571023
"377"	0.195532243410478	1.01617210146936
"378"	-0.321311937846742	0.613973595938394
"379"	-0.690637002304406	5.38384954924465
"380"	0.863645034507433	-0.280165376068614
"381"	-1.61499249120037	0.547236571036739
"382"	-0.328107893982067	-0.0334070253363861
"383"	0.864230892794961	4.67667992890872
"384"	0.99089345455852	7.95237055817863
"385"	0.466433115563435	-0.399831067720945
"386"	0.222598896294273	-0.304022513339724
"387"	-0.188556449892892	-0.181069438587454
"388"	-1.80796249394635	-0.312369138556535
"389"	1.45641644982828	3.26548866110957
"390"	2.23408474069298	-0.436116851603962
"391"	-0.630645113661537	-0.0144967025795492
"392"	-0.10571608803643	0.0485302114364004
"393"	-0.0766575169750403	-0.452780443636019
"394"	0.0849221987251877	-0.303246762881804
"395"	1.01667121920975	-0.42796495099485
"396"	4.45565936699924	-0.346956366219515
"397"	0.96581871985232	-0.355172575417313
"398"	0.903131883086822	-0.449239851089509
"399"	-0.211639266421496	-0.0296294578891227
"400"	-1.09452770572622	-0.449962535719004
"401"	-1.7306643514899	-0.451109072410289
"402"	-1.58667210158126	0.0551184689485922
"403"	-1.6062397683847	-0.441763865227211
"404"	-1.44442570936946	-0.452016363163248
"405"	-1.58037998357321	0.568215561681363
"406"	-0.5943218998348	-0.0781981822110818
"407"	-1.27344882673728	-0.413360605417483
"408"	-1.71482274339514	1.03789311429112
"409"	-1.0187879463146	1.40157392317231
"410"	-1.43023622164553	-0.365711538884768
"411"	-1.91094817887775	0.417472632119134
"412"	-1.14356404439232	-0.00950491702423682
"413"	-1.01599926086597	-0.453082109379307
"414"	-1.62225713396571	-0.238803261073131
"415"	0.21146758883124	-0.451764300478225
"416"	-0.959323330130507	0.980172783117758
"417"	3.07807218970585	-0.449329568316382
"418"	-1.09400043326745	-0.449940275053689
"419"	-0.260968534231356	-0.283326840253645
"420"	-0.524604763618965	-0.442667558296886
"421"	-0.583893622316801	-0.445907272093325
"422"	-1.39908027791479	-0.428623776746069
"423"	-0.713836990490516	-0.445578308928126
"424"	-1.28596275975888	-0.451143250401479
"425"	-0.816596534122931	-0.326238207612917
"426"	0.521386622933563	-0.437769312506935
"427"	-1.35471908838317	-0.410502695759464
"428"	-1.471457210756	-0.447738717739633
"429"	-1.21849531936715	-0.449484718407966
"430"	-1.54502929450377	-0.386953610119469
"431"	-1.30244881196992	-0.447886447609445
"432"	-0.268819035284231	-0.150219304434802
"433"	-1.74991565481807	-0.226490190036693
"434"	-1.58625028361424	-0.413736113610157
"435"	-1.34058818648799	0.511844361739163
"436"	-0.825396125601602	-0.381179328450081
"437"	-1.34739585978907	-0.451936989275814
"438"	-1.79831926653364	0.081111730669048
"439"	-0.845994902991087	-0.398621346716999
"440"	-0.815073302575358	-0.451592061391047
"441"	-1.34412677054466	-0.440315347995349
"442"	-1.5164628444039	-0.260036338099624
"443"	-0.953359292763472	-0.364634482451888
"444"	-1.79394876370868	-0.177449269783826
