"N:GEXP::KIF7:374654:"	"N:GEXP::LARP6:55323:"	"N:GEXP::TRPV6:55503:"	"N:GEXP::KIAA1737:85457:"	"N:GEXP::C8orf77:286103:"	"N:GEXP::NDUFA5:4698:"	"N:GEXP::EARS2:124454:"	"N:GEXP::BIN2:51411:"	"N:GEXP::FLI1:2313:"	"N:GEXP::DCBLD2:131566:"	"N:GEXP::DNMT1:1786:"	"N:GEXP::IL27RA:9466:"
"11"	2.46420223767745	1.16461556246132	0.488153706685204	-0.718863396391767	-0.04830266227468	-0.353595636224411	-0.15333444450874	-0.462712702687346	-0.396491728295427	-0.234547185334751	-0.0946627763153717	-0.0413638780400875
"12"	-0.0246610143480057	0.0525559194247565	-0.0406194099921575	-0.0754690063799449	0.155554432005987	-0.863435545590862	-0.248646116946713	-0.926827076062373	-0.417245645898103	1.2613602136842	0.0665891591690224	-0.442095196219206
"13"	0.125477200003444	-0.438660007657191	-0.344728659416678	-0.402144309695113	0.0161827450998167	-0.235509172890636	-0.519824868088705	-0.476573186712239	0.584688188623798	1.58213374031397	0.00899918221031019	-0.309445708951581
"14"	-0.408383985767832	-0.416936736846301	0.0940041428835217	0.157457725768583	-0.401150170032474	-0.691891276148973	0.164658776798576	-0.894203491392428	-0.579383664809171	-0.357986804159344	0.0165301791972187	-0.0910758123975349
"15"	-0.369665664114365	-0.6915826996746	-0.218699532473924	-1.0896802475121	3.26133806511626	-0.39786390771387	-0.222283313931955	-1.18275576886088	-1.17098020863612	-0.283301597712611	-0.71700000232324	-0.965428203568087
"16"	-0.388059598672221	-0.254196301279975	-0.353306937351555	0.0900617978894095	-0.545672368830879	-0.6134877518358	-0.163862306923799	-0.811585322423086	-1.04711605592423	-0.325954646780148	0.601289945239528	1.47128722041066
"17"	0.897876756902242	-0.181196292927901	-0.0917485855282718	0.0809062560339226	0.8188804547021	-1.22178965635655	-0.465632264837418	-1.19317231602544	0.187098387409457	-1.0772640961103	-0.551949343358685	0.0417001683417373
"18"	2.86304101670422	-0.174863407199981	0.972316825324423	0.0633610351397577	0.836021092017128	0.098672876588613	-0.81948062412389	-0.241308115075732	-0.575207763082763	0.840987580423881	1.24474718779745	-0.497583665781887
"19"	0.154179022640257	-0.73340920076133	-0.30641084416108	0.248560589022611	-0.57402098598248	-0.474229506485328	1.49582931462399	-0.844148380961918	-0.979108513522728	0.284690131194695	0.463627750317067	0.671974973070427
"20"	0.129046716016652	-0.564360425535796	-0.29722032641447	-0.00316459408395141	0.800075677841924	-0.184938427966617	0.582925572911618	-0.750332877736659	-0.902340996822968	1.11176382437183	-0.760978809727672	-0.911854001876337
"21"	-1.21415851739012	-0.82373873362469	-0.387746003475839	-0.953461101958787	-0.858563886109663	-0.652302685533079	-0.458210984774343	0.859541157608801	2.66620251157292	1.29068065403659	1.55141381510259	1.19548928772867
"22"	0.282790870014097	0.132404280947722	-0.389882152932004	-0.517719971140803	-1.08511152308843	-0.554236953678553	-0.645727747298305	0.791630838499936	2.01187324857783	0.74054106222245	-0.110167770111948	0.63212952950148
"23"	0.516193508918534	0.277373362765929	-0.361174703372285	-0.726173905097669	-0.983407634786688	-0.0792682146925457	-0.915612089126969	0.137645991823204	0.866702845064389	0.197576221708414	4.96871444786802	0.688376959894046
"24"	0.621275689511434	1.03700055122311	-0.386372500898949	-0.734668019975003	-0.952096849244723	-1.13712139797071	-1.23550377742717	0.356569008059182	1.12221779430883	2.42813295857405	1.1864927111046	1.06414689966807
"25"	-0.500280811291536	0.463236195059779	-0.360905262490557	-1.03742751623801	-0.590487646781723	-0.819374840591762	-0.0243681299242671	0.963525050861057	0.727108415924457	0.497333941380402	0.729316894016972	0.85180652526255
"26"	-1.05322798064364	-0.0375036066827622	-0.389882152932004	-0.918962463256172	-1.06865318298691	-0.641792273248498	-1.36015539430055	0.64999969169535	0.992168283400684	0.177068861693161	1.75763023259705	2.44241976673867
"27"	-0.00615780889178637	1.18773795918884	-0.366672866022203	-0.629918873803291	-0.926244441410844	-1.1018162249286	-1.21211811583306	0.390282063089162	-0.178779678890054	1.65376826510554	1.87845843425466	1.02927686598392
"28"	0.716851301946709	0.788348875161737	-0.385340413137946	-0.871130849151842	-0.959577156500165	-0.423526673794716	-0.818099920856341	2.19238709084974	3.49918501384066	-0.803482365790967	-0.22025322606764	0.654561038473628
"29"	0.719983734366463	0.519152139587695	-0.384999459693431	-1.03241459598253	-0.853047263517496	-0.234565688843546	-0.964799643033393	0.384774185157873	0.748301902129912	-0.256918850805936	0.224961595805481	0.05397003509154
"30"	-0.638799886783667	-0.678106907951234	-0.306858374392718	-0.297325539630964	-1.0722061209158	-0.471908535729487	-0.0802866122599902	0.332055924958388	0.085463846895296	-0.601306913210842	0.146439877221391	-0.0562901076944864
"31"	0.840509535261404	0.485450387244925	-0.32834443922503	-0.634722922381455	-0.745136134712354	-0.462379346853879	0.353081625841866	1.37619221278997	0.681361883478015	-0.0675506117670169	0.287203070903166	-0.198763921260063
"32"	0.251685087613287	0.195757684295638	-0.364371545614567	-0.863681092661065	-0.553518786786253	-0.345142019162485	-0.440909046952873	1.94870888698851	1.55506727701758	0.0187158861483853	0.227508844786347	0.543120289952225
"33"	1.90837760133511	1.46810315602724	-0.365355650752796	-1.22676969172087	-0.812117751404573	-0.211544678094553	0.136483800745159	0.39615309780713	0.0262162787920455	0.362200042877689	-0.150370004027357	3.61530940034437
"34"	-0.000949229403126151	0.027788936093471	-0.343991849334282	-0.667585399611796	0.822375147746912	0.0167784613012078	0.0270199198148124	1.81173825227963	0.736245163310809	0.179554602301071	-0.0087208107000628	1.44691614487325
"35"	-0.828421319077128	-0.357363428080167	-0.355943213375858	-0.633748187887335	-0.98926540598561	-0.44067921377081	-1.33064286195669	4.4732538157147	3.15946127940655	-0.21601711898488	0.324415056014949	1.5437258151741
"36"	-0.178295897447088	0.433707274398196	-0.370266026273739	-1.04466840105147	-0.851524575833685	-1.13463060008639	0.0922150022293784	-0.426397024019503	0.31297199659119	-0.0844423490798561	1.05625076321335	-0.0749268125172105
"37"	-0.148173553131549	-0.539642534341937	-0.358005082040999	0.448381160317268	0.231938437128294	-1.00578841861579	-0.474995158870482	1.90767217009385	1.28316269844092	-0.257596780062638	0.115319139672548	1.74278437505663
"38"	-0.116193603543831	-0.437481796358973	-0.353751699354955	-0.584141164525857	-0.879498761587628	-0.284004252911058	-0.0731242140595813	-0.687264649116839	0.351308658305058	1.33768374916797	0.0490906661700291	-0.117133467556909
"39"	-0.410278014672799	0.136994395797028	-0.352614880292322	-0.0135733660033073	-0.600397597773081	-1.01292115801179	0.244998448179067	2.32766299388745	1.67905702075882	2.75608123650392	1.41197962088909	1.57387342591674
"40"	-0.0520515862044565	-0.129674094699588	-0.383420185484262	-0.400647396007714	-0.739153553047546	-1.10608077282145	-0.351077040607985	0.461218688753682	1.91422622324602	4.34949746027859	1.29835016635132	2.66053667634942
"41"	-0.954665630319759	-1.05825432871432	-0.146744053168633	0.185446530528322	0.212384797472802	-0.726479401315289	-0.106951444114525	-0.804201134427292	-0.783940053888491	-0.788827795025246	-0.861329344578228	-0.797752674001283
"42"	-1.38305854499058	-1.06899077916933	0.273385332636646	1.44891130658552	-0.0894901160171004	0.470971681570295	-0.296237232700033	-0.239129174355662	-0.805384722152677	-1.10056791430945	-0.867874666959497	-0.891176535711034
"43"	-0.992801173848621	-0.871063554103102	-0.249966670410059	0.778328786576983	-0.709640038214341	-0.182674066253601	-0.797259930911777	0.853306966104155	0.658661304920172	-0.878517835686997	-0.341192177680936	0.277821315416975
"44"	-0.655918994193949	-0.800297238003899	0.806130856834003	1.16589018382845	1.64346159932308	1.32803258994678	-0.252960814657803	-0.615117500830058	-0.091336924694213	-0.759851968711684	-0.27274870506462	-0.540675775123118
"45"	-0.604634519228679	-0.833139877941719	1.52536268992594	0.896271660365536	-0.376612432439263	-1.41280743653038	-0.881741712094915	-0.0800665017905114	0.166344469806781	-1.00255629202168	-0.776384128564128	-0.375559630132648
"46"	-0.922904222528768	-0.837926361340728	-0.309395916943238	2.20057084933713	-0.763516555988517	-0.512799134330364	-0.868236708259204	0.731467864173543	0.0474411627548421	-1.00118348527685	-0.49590986577963	-0.325552544341356
"47"	-1.11030381322217	-0.959318944160225	-0.0866412044311342	1.89527008100017	-0.340192738493692	-0.338537630832856	-0.494885915318606	-0.497212597421796	-0.830691314569858	-1.02408054592198	-0.759860235175205	-0.915197645976885
"48"	-1.2108148279002	-1.02683536076184	0.137557600477902	0.238151817103255	0.125766334147832	-0.390297165656209	-0.559778968893396	0.0249463356906667	-0.697345039140868	-0.98551202062608	-0.8023882181601	-0.710590239138081
"49"	-0.548177888407537	-0.863233358183697	2.58776255012275	1.28647876552962	-0.566474113145233	-0.802127952210959	-0.671098169839512	-1.11483334452579	-1.04881153482067	-0.915351991967837	-0.743845791582455	-0.7981532366615
"50"	-0.817894889201444	-0.826806992213798	-0.320893291553957	0.54648122476123	-0.686874609236712	0.214344020761837	-1.28430300853959	-0.845782586501971	-1.16014798235333	-1.10883865124122	-1.03470840021066	-0.84077310370858
"51"	-0.997281280681525	-0.967863430679175	-0.193757796059176	0.0903751054053769	-0.271879810165354	1.86525240635978	-0.978002618029328	0.563205219679206	0.273944584215811	-0.815600351254525	-0.973618724652148	-0.845546124038744
"52"	-0.936745202988145	-0.936601557566464	-0.213204599423616	0.582407153258807	-0.915627231112798	-0.361445423496199	-1.06308845689202	-0.662569987622706	-0.93923336169913	-0.968755869164582	-0.753901887559092	-0.803132862995355
"53"	-0.988321067015718	-0.596000308106685	-0.335145053260423	0.766631972647539	-1.12303726332236	0.266235643351783	-0.432754268278914	-0.639025322619721	0.0706755031874893	-0.897872715965855	-0.996998040298271	-0.596628054081839
"54"	-0.484837190989495	-0.838220914165283	-0.214754807236298	0.746023300486139	0.61319280692177	0.0618769987521061	-0.541916120369485	0.793204517908875	0.104490887844193	-0.866913946576438	-0.0683042868611919	-0.602910563173663
"55"	-0.882947497360515	-0.907661742553991	-0.265985484474433	2.12885824012685	-0.602344641040904	0.584567160839922	-0.264955674294633	0.0205884542505255	0.09953004218425	-0.913945288760179	-0.502997862943779	-0.250162435239477
"56"	-0.847143066330075	-0.815982175911423	-0.226390593258864	-0.0870613844707327	1.79406622815901	2.16018551948009	1.72101338816577	-0.0157877505484301	-0.252250431068966	-0.394764466335459	-0.90519740202697	-0.908054981277859
"57"	-0.638654192252516	-0.750149619623507	-0.232969749035303	1.64706090446168	0.71170986799455	-0.600505411347843	-0.415322889526111	1.19092172545286	0.0302037939744052	-1.01910341529569	-0.0398415482489053	-0.173591720402221
"58"	-1.41813086100199	-1.03569649156719	-0.171579674167631	1.86393932940344	-0.0317444738004543	2.29906637121172	0.106539798630197	0.277824511481077	-0.323711726778027	-1.01337491307656	-0.520607105898462	-0.717108869376979
"59"	-1.37641487437008	-1.01825405513983	-0.291231725995243	4.98308971058834	0.0337394173011312	0.317372478704056	-0.106606268297638	-0.0884796340152282	-0.577217219552613	-0.965157194693586	-0.498789364627566	-0.825640268050491
"60"	-0.151670221879181	0.196911349525143	0.0112156637443741	0.0749534132305451	-0.058953155363629	0.36945279810342	1.45337268914687	0.578518330850813	-0.191464372855986	0.335421837237937	0.0663676592576427	-0.703232535537254
"61"	0.566312427634594	0.170131588559402	-0.276647776900345	0.0683391434490147	-0.226781628491835	1.47332913319863	1.25787373585739	-0.246210731695891	0.0662484194023499	-0.805606544128635	-0.535004600138141	-0.52469543320499
"62"	0.856790899117566	1.20614751072349	-0.29015211698284	-0.661911052378167	1.06434103761147	1.60352993169703	0.830373486642616	-1.02469783007221	-0.984948496388231	0.409485608532693	-0.943073886872892	-0.748618393164359
"63"	0.359353346134123	-0.248059784101758	-0.248734808844625	-1.09518053501463	0.818131591906784	-0.1060631616299	-0.701214759862919	0.105325037808825	-0.328452788136581	0.613259844276541	-0.905119877057987	-0.357808379611456
"64"	-0.240361767717556	-0.228177468444334	-0.325091771046636	-0.40245761721108	-0.107712444036474	0.791756257580868	3.86757549943293	-0.312002636215799	-0.389584221680316	0.144923716104514	-0.612086569298263	-0.687661189177453
"65"	-0.59268756767427	1.13442389794449	0.132436378239579	-0.623478663752854	0.626339509328442	0.453422878294423	-0.0784744392213326	-0.180903036224887	-0.742965980557944	-0.442332502514089	-0.781943776339757	-0.611385625774042
"66"	0.14638436522366	-0.758200730161328	-0.196276883754784	0.655616676156483	1.58796254549239	0.876481125009543	2.79796193685377	-1.02736097984118	-0.803249674653461	1.34192080702236	-0.323693684681943	-0.921345228698951
"67"	-0.563402966912852	-0.303239346568289	7.49680009408421	-0.612443276801563	-0.410485992880756	2.44474030808241	1.57422737203449	-0.441165400011092	0.109640120048185	0.569533407219226	-1.08390353052808	-0.213647986423913
"68"	0.167619343138968	-0.255546335059183	-0.102844567044637	-0.785597897292787	0.203065616019971	0.930825806121922	1.14599362420883	-0.666504186145055	-0.105968279615313	0.646308895540792	-0.526476853550023	-0.572130485072783
"69"	2.36221606587151	0.0743528284417846	0.520357428508167	0.21521074454521	2.46146939274073	3.73335081959782	2.12271174506822	-1.10168706884804	-1.14262803375682	0.152211455614067	-0.170969495785665	-1.02181899322852
"70"	0.533276192696028	2.32721556097767	-0.308500856479963	-0.568997967920774	2.89672509077427	1.45917687249228	1.12079578957607	0.118277629867022	-0.572193578377987	0.322541181360588	-0.635011810126058	-0.479199947902458
"71"	0.479004979842156	0.845443030987872	-0.292440518992036	0.514906789540977	-0.380431632695378	0.636458783429867	0.670902259240738	-0.416531264648073	-0.530528754385929	-0.0203780343214629	-0.5419818473466	-0.345875828786046
"72"	-0.349304853385966	1.80782074701335	-0.381165924956655	-0.386861865305156	-0.733720137432637	1.71523844287248	0.990750800563823	-0.299050044157602	-0.897191764618976	-0.636446246349926	-0.697142535268053	-0.799266379211998
"73"	0.605394985615939	0.556903993268089	0.0519270736821716	-0.55681378674427	0.325795907474658	-0.26607805601635	0.723455277361812	-1.39036645119183	-0.842873644418327	-0.0564212731361498	-0.0844737803919074	-0.955612310168245
"74"	2.7155253039135	2.19442132924105	0.161041403354532	-0.5300782120484	-0.0145206295081694	1.17896211050657	0.330127434018869	-0.0565218367875269	-0.627830404386974	-0.309288885886209	-0.624712064246904	-0.812615656919858
