"N:GEXP::TFF3:7033:"	"N:GEXP::CCDC141:285025:"	"N:GEXP::H2AFY2:55506:"	"N:GEXP::ALOX15:246:"	"N:GEXP::ERG:2078:"	"N:GEXP::HDAC1:3065:"	"N:GEXP::ITPR3:3710:"	"N:GEXP::EML6:400954:"	"N:GEXP::MAGED4B:81557:"	"N:GEXP::CHD1:1105:"
"37"	-0.554093139141651	-0.300986588813593	-0.0655702439585642	1.03303414078363	1.15727816549203	1.41751809115584	0.992667245433996	0.446700532799336	1.76044530585688	1.27539184542609
"38"	-0.524001340268726	-0.361186740632197	0.4377900873215	0.741511023214485	0.442283714924769	-0.164795480756035	0.0956861516908206	0.0764497238440821	0.100714897767827	1.28775891443066
"39"	-0.520937098847804	-0.382175478240344	1.03084099237288	0.754719643494995	1.70513172285134	1.09549426778631	2.63866655925295	3.92321727526842	1.10249591134587	0.696767604374768
"40"	-0.523643273874905	-0.403318848656528	0.012960462398064	0.654931551057781	1.05548443354136	0.102644551200157	0.503109988661238	1.42285760145147	0.166052419675469	1.54464612590996
"41"	-0.502596030382347	-0.354974767481739	0.267785057893669	-0.659942257975646	-0.452017596814298	0.979820461390915	1.25177758581363	0.169869392539763	2.55525402937073	0.259862244697694
"42"	-0.378564857476019	-0.405033806480147	1.86645893362832	0.427164529966291	0.188595049619573	1.78152417818456	0.40931835665643	-0.445998327850926	-0.123072061193911	-0.798372391187106
"43"	-0.537676450599492	-0.404261308960686	0.772883401312086	1.18911055851518	2.45074642612086	1.30430980106017	1.34223830004631	0.339941097088312	1.3359618255272	0.87199351333327
"44"	-0.542726699708959	-0.414651034011044	0.561806400825284	1.35946908863484	0.912649809662023	0.762375621068019	1.71591468064116	0.52256787647483	1.10139810924157	0.727105570526604
"45"	-0.529661815204282	-0.409370856833155	0.644361977397045	1.0012027661147	0.504807550283273	0.376590806725066	-0.0585879345974614	0.192171170212473	0.559047276313452	0.686564772445998
"46"	-0.539117793914337	-0.39409686791514	-0.0749692306541301	-0.130537956718588	0.925046777017588	-0.110965041545391	0.720408545427517	1.62605157580282	0.801881101784811	1.36223185809255
"47"	-0.50207153876323	-0.145780572953538	-0.877839364250082	1.73701159552194	0.573491369420941	0.0922345934902103	2.20512131449054	0.540739695319259	0.493417007177997	-0.0180489840893779
"48"	-0.515951402552998	-0.275678796911994	-0.339673053041425	-0.341054426376591	1.23574095887912	0.581297146166054	3.49830631165589	-0.286540617491056	-0.60363493235163	1.28138214447518
"49"	-0.459780367420945	-0.300053459799575	-0.160817882856455	-0.326907667341175	0.434635068398975	-0.00350962281574495	0.345066705946594	0.731585092774053	0.873238238564369	-0.456229697757549
"50"	-0.495765535681068	-0.429145860202355	0.391023839651348	-0.576461910860023	2.05727746222683	0.507194684046567	0.552197197934782	-0.117823539438184	0.656349136157989	0.0491969536229714
"51"	-0.5444766861689	1.31902535762915	1.36609438642884	3.12573699420149	1.42125913702825	0.237083676099006	0.384248817634584	0.35513934557638	0.0104389713908164	1.17065822979364
"52"	-0.525849164588387	-0.315110162961469	2.01190310731154	3.84553678913447	2.89195526430341	1.39354779379741	0.932973692728132	0.224013152778507	0.946608012535146	-0.157719569659741
"53"	-0.503525994368552	-0.416278011099056	0.187127573525635	-0.474144110934457	0.26410618411248	0.118807380276127	-0.407457743363008	0.050720080343901	0.569549583111264	0.181717827425067
"54"	-0.51611177595192	-0.426669069190863	-0.0566514974591216	0.790378250895384	1.18782141839705	0.772237686266916	-0.202956923300189	-0.225020750785006	0.554070573440622	-0.157062569118873
"55"	-0.501002382770413	-0.413078045101701	1.02535253298861	0.488960336508327	2.17277715808613	2.76314209829419	0.339632050634167	3.36938979639615	2.11631615466775	-0.503920207606422
"56"	-0.479991450236101	-0.371997706780312	-0.484133877751623	-0.728921126924644	-0.863070747737936	-0.972799961426754	-0.674544755249596	-0.38374745843227	0.346091964780816	-0.456809404117139
"57"	-0.509833006088443	-0.277831658851477	-0.235872564936377	-0.496225376852158	-0.707387424359223	-0.579276165365223	0.388193325522637	-0.298765295622764	-0.131031126450093	-0.661291160689576
"58"	-0.527381285298848	-0.391051534725822	0.423565830083928	0.798359431347566	-0.122561131025397	0.305227807160827	0.150208016276793	0.109571993646883	0.0207034210660298	1.65904151420223
"59"	-0.520174568724625	-0.399531677901066	0.753445107659455	-0.740715071301613	0.687938734717973	0.924072398391597	-0.29008671976073	-0.279371008965163	0.356008777123001	-0.03945947230354
"60"	-0.494940470018686	-0.431516674418683	0.427613568879829	-0.00942004283899458	-0.304306319109785	0.171473547900791	-0.202781611838498	-0.165417184975276	-0.0614853631426309	-0.663146221040261
"61"	-0.434312264761861	-0.426061202290304	1.44430493265472	0.268147677331311	1.42839445157244	0.969958396192019	-0.30007947307713	-0.360144743728653	0.705439186921977	-0.603165936368097
"62"	-0.354761007069905	-0.409450839320071	0.570953833132405	-0.273172386320144	0.132128531643912	0.41083408866568	-0.0754178349198194	0.238591907442334	0.617651611981382	-0.678527763114695
"63"	-0.441201260451427	-0.405820967455543	0.388211004216908	-0.389669616780053	-0.461437238676601	-0.446480717999523	-0.233198150441926	-0.348952555304016	0.403781465361829	-0.77344501772477
"64"	-0.487270788726818	-0.422136061744912	0.71731275004633	-0.148974016827428	-0.357872511389423	-0.317452031647291	0.0872712015296416	0.185398037734094	-0.237463040462065	-0.160811336910883
"65"	-0.452518175771622	-0.412017610629343	1.55773309326301	1.9862484587655	1.07907203809574	0.330978755180169	0.227870993806008	-0.265754534708326	-0.739286679039744	-0.557214545597991
"66"	-0.541101784327423	-0.448269672823916	0.75984831027444	1.60735241835142	0.221499629639936	0.504866140874604	-0.912249566156734	-0.129511322922215	-0.688549925119304	-0.62017065624938
"67"	-0.496364666492137	-0.437400719372787	1.02009275941201	1.02173913686885	0.441488050353294	0.612116099912607	-0.66586683789588	0.32011729471257	-0.0138407518159718	-0.484016955927192
"68"	-0.540359426958826	-0.432267843274967	1.03838762402625	0.420256841621714	0.251426884167036	0.44877564505588	-0.300254784538821	-0.0130464839647338	-0.264908093069587	-0.488847842257103
"69"	-0.370425151002403	-0.38766760900856	0.00429327028706756	0.198183996057511	-0.0535949792978515	0.55595711753	-0.165966204883339	-0.021058604091596	-0.182591231948758	0.31164934615433
"70"	-0.537322418756588	-0.417815007889288	-0.611809164178255	0.473744752722297	0.567819051024295	0.767101193975824	0.851804485965093	-0.492505794216181	-0.0260080584719734	0.799723453837814
"71"	-0.254068702576588	-0.33483251119345	0.279287954019873	-0.409888607258913	-0.478043528281261	-0.352174719535073	0.170631801563821	-0.363832796962307	0.745124732992455	-0.484364779742946
"72"	-0.311742607924959	-0.412554159812403	0.982816972760498	0.112724689578306	-0.119763471725694	0.682931206965795	-0.323308241751218	0.241069882739301	0.242349665924381	-0.00471573781882614
"73"	-0.349637127406217	-0.442706890858924	0.152847570954702	0.0543827272085601	-0.142144746123319	0.110109586663211	0.34015798501924	0.403212066337553	0.0815765477495146	-0.555977838697534
"74"	-0.544848873490928	-0.418806124206319	0.112987634676425	2.99355744425659	0.979459967066861	-0.391759953458423	0.679736286315152	-0.341374080854123	1.12646459062311	0.159766279941955
"75"	-0.478230368761141	-0.418993416529847	-0.060973659224236	1.1700210684278	0.894144191725454	-0.057682494845796	1.01598366983893	-0.377523610478053	0.97569976829912	0.374334927171245
"76"	-0.0321986613124877	-0.201561692370046	-0.640189072911096	-0.675512560892883	-0.802492440589684	-0.690087425725048	-0.0765573594208124	-0.459548722766511	-0.0363456949541403	1.19659042761259
"77"	-0.547723491018785	-0.372470936494564	0.373712324010122	0.0658644254029262	1.55726644555235	0.375563508266848	1.07830689447016	1.84749996817516	0.613754414511114	1.45382546290765
"78"	-0.520849347365374	-0.426635743154649	2.26162800929592	2.58437025698014	2.01595423770827	1.49757888433299	1.56216652873795	-0.384647789456835	-0.272592707799694	0.103882586877554
"79"	-0.53029423106041	-0.417225137048284	1.12505954513622	0.340398363530005	0.863703605216757	0.790249652567679	1.89192738817916	0.96282148756942	3.10104464222566	1.8221322367
"80"	-0.467543852021616	-0.433400928506274	2.34967204525195	1.8495882461106	1.27429219069705	0.874693585833232	0.860833026242192	0.0354392326792671	0.597708207086582	0.308209755087434
"81"	-0.526417027629855	-0.428698624796351	0.428025203333649	1.68534395364729	0.545514776423909	1.44196779446144	-0.405967595938633	0.0966452225143687	-0.185244253700819	0.266161720471896
"82"	-0.543424677017477	-0.440693998271544	0.906435912996043	0.641162847938521	0.470157641525481	0.674370386480642	2.0509348839331	0.462270477581949	1.38206951390784	0.173756526753375
"83"	-0.543662715521538	-0.300886610704948	0.308902766114175	-0.484482306666376	-0.249174464286276	0.231878697244033	-0.253534279998109	-0.0359677554616848	0.00901182865522529	-0.794082564126146
"84"	-0.5376905715277	-0.388127508308326	0.273753757474065	-0.108694726007355	0.621231243709454	0.650194629430569	2.24044657402132	0.56366096681621	0.160234068522674	0.972630537357958
"85"	-0.135977397256768	-0.338531701213305	-0.20266738566153	-0.310137853677615	-0.428789324647037	-0.409018567556492	0.749334936606569	0.235081442438296	-0.249246116381561	0.24069328774061
"86"	0.0122620897850326	-0.392619857990095	0.10024983518876	0.440559844526385	0.297472762916279	0.502058191755475	-0.0435988046228613	-0.304989143576981	0.299435375348028	-0.226743273541497
"87"	-0.515064809989143	-0.260788723931175	-0.454679145722695	-0.351934035519301	-0.139911752003373	1.5592167918261	-0.302446177809962	-0.434884608644026	1.21062941861951	0.819162940429372
"88"	-0.361054906499318	-0.42870928912794	-0.0297123093146523	0.316548169313252	1.10417397199583	1.27814793365754	-0.432439626654008	-0.00181299595181371	0.247966753358054	-0.471920416557097
"89"	-0.428078883596193	-0.428270718491352	0.593593728092527	-0.303930268881474	0.985542951048785	2.1206696425244	0.574461753569568	0.0872702159741743	1.02473492895789	0.750796237088484
"90"	-0.531060795734505	-0.0983576234197282	0.0834642969051941	-0.112848673728081	0.228660610783213	-0.129250954101678	0.471553925556817	-0.134302075163019	0.365083941185222	0.253292239289016
"91"	-0.535299091472068	-0.431008785626768	0.851322633345643	0.848533518985548	0.413357457761783	1.57332502398563	0.593307735701375	-0.213233848289096	0.325398395114744	0.46600582616762
"92"	-0.279456114217345	-0.452354111822415	1.11362525475232	0.990561192178458	0.964599006199631	0.918251040461692	-0.811366585526516	-0.5067913218032	0.322306252520964	-1.00026479268671
"93"	-0.542215320380319	-0.337258646629895	0.76556545546639	0.961390210993585	1.74979160525027	0.654509282955086	-0.455931362520633	-0.487318565927862	-0.874938425727859	-0.00448385527499023
"94"	-0.542499756219918	-0.423228489212037	0.999968408336348	1.12367421352127	1.7944514876492	1.81405529602814	2.27436934185857	0.878157331589691	2.44547381894064	-0.150994975888506
"95"	-0.547037617363015	-0.408373741829605	0.396032058839496	-0.0967929656839267	0.262643187964928	0.358099434477135	1.46197602838142	-0.19130789686976	1.32169039817129	0.0178928102051535
"96"	-0.540996886003599	-0.405230430093815	0.180792976652954	0.771942190786544	0.435610399164009	0.751760203666429	0.330252887433685	3.00091486973705	1.09865360398082	0.112191711365
"97"	-0.540294874144165	-0.415750126685412	1.38690479492754	1.2543602092295	0.822098048108327	1.14487308034467	0.998890802324035	0.38380125984464	0.0579006157000918	1.4727625373209
"98"	-0.539668510114411	0.191092331521206	-0.570028267115483	0.472624587044798	0.904975496537149	0.696080627230991	1.07497597669803	-0.258209099929059	0.908916806954149	1.07160573648516
"99"	-0.24895490929019	-0.269500149797751	-0.387239701038451	-0.683507743416033	-0.164192354732907	-0.748506464715735	-0.232935183249389	-0.299855604753429	0.322598999748777	1.318792528214
"100"	-0.540127440281139	-0.294081434109864	0.316952506544441	0.0559229550151213	-0.0358080261355184	0.0537451445889607	0.505213726201532	0.162476766237143	-0.655780532305922	0.194664602789226
"101"	-0.556674848272985	-0.29259509289468	0.146581579824324	1.50700424307545	1.10135064609705	0.763745352345643	4.41834086261147	2.65015746645128	1.66969366523467	7.09746010896189
"102"	-0.546492952989316	-0.440739321680796	1.0420465969491	2.21261527276011	1.43011411371079	1.22616663167169	0.44210159999269	0.469456605943156	-0.338936548302945	0.120848659668199
"103"	-0.512454455546303	-0.417880326920269	0.577128349939711	-0.336555094238636	0.777694831700194	0.448638671928117	0.906326350551066	2.16170723583067	1.12280525027544	-0.0359425870553651
"104"	-0.418748984602271	-0.395192627985886	0.50257677663668	0.507723111606437	0.666353124891823	0.739638081859452	0.513190397708484	-0.0981649354155736	0.603855898870667	-0.533833055761226
"105"	-0.465736373211118	-0.441565140858202	1.18497522674786	-0.484883699367479	0.585144005403191	1.09467242901973	-0.282460671177161	-0.163459584490672	-0.295024464130909	-1.001733382131
"106"	-0.531679090662427	-0.393900910822196	0.423748778730071	0.270948091525059	1.01187688170471	0.508221982504785	-0.130903912545094	-0.237666684717197	1.39725577635067	-0.491978256598884
"107"	-0.479746351267937	-0.429497783144785	0.995623377990466	-0.522619280628231	0.493257580697343	-0.0934324811917965	-1.02132835762102	-0.424390383261368	-0.754198490956498	-1.03423558535864
"108"	-0.315303099108585	-0.18281246439554	-0.196470000273456	0.0804265792104148	-0.368729482800198	-0.214242779878281	0.6267922248844	-0.159998678992574	0.76334824792385	2.29903733518873
"109"	-0.376648445790781	-0.420273136320499	-0.831873516906802	-0.544135796350194	-0.0244890559413065	0.10949320758828	0.0429174017217604	0.118988299775361	0.0823816026260019	2.60898700211577
"110"	-0.544441383848382	-0.338418392690174	1.46465796953806	1.63297620822421	0.896787851430678	1.08891955765371	-0.340313453535267	0.193410157860956	-0.915077730001447	0.0151488667697644
"111"	-0.502720092823023	-0.398687862664105	0.206039889820607	0.832104422382227	0.872866581088262	0.713339241329061	0.61259199648741	-0.375594919705246	0.458122669524723	0.465658002351866
"112"	-0.542840675772344	-0.436715536068209	1.08824113010006	1.71348811629446	1.13045656945359	0.585474826562809	-0.424287643685366	0.251436079398283	0.248277797287606	-0.65460521400898
"113"	-0.525801758615121	-0.299613556121539	0.674091132395186	-0.44944912510259	0.446647036768343	0.388370495712637	0.0471248768023499	0.703914368624581	0.792897421231282	1.40706248323412
"114"	-0.530745092125306	-0.452034848395476	3.44644917887568	0.51668443702643	1.4355810993148	0.224071228961573	-0.246784788722996	0.561843784931767	-0.92725052566797	-0.623069188047327
"115"	-0.51126123711281	-0.401819177026857	1.35031506569906	0.842092566339928	1.98566765079406	2.39591714276305	1.45557716002969	3.39673012383936	3.89127919030492	0.349716730434023
"116"	-0.529398560756994	-0.42226136764108	2.57652836646854	1.14066339296334	1.10342964062252	3.39876589767586	-0.213037332347435	0.395571642505236	2.84562268595832	0.0194000467400854
"117"	-0.53578727213294	-0.404764532107531	1.0493645427948	1.0200588883526	0.782032486944688	1.10679455082671	2.34615938542113	-0.186620393599663	0.713672702704234	0.207224907246992
"118"	-0.543094852480071	-0.416703251321158	2.02745374223364	0.647417106304558	1.18599908986238	1.01474860897034	1.3602953806005	-0.103120886009509	-0.457480878865703	-1.29869762660324
"119"	-0.514831814673727	-0.247531626724885	0.0227939521282185	2.33928734145731	0.241596576719455	0.32885567169985	0.112077773358951	-0.289547227518044	0.535115190439693	0.00962233280834735
"120"	-0.469299890307932	-0.437229423546642	-0.418363839463428	2.16748193067088	-0.155799376833797	1.22000284092238	0.319383576808829	0.0381650055059315	-0.057130748128904	0.725289157266558
"121"	-0.519852813289051	-0.424238268109348	1.34619872116085	0.831357645263894	-0.474398871211923	0.402204781616645	1.03561855354835	-0.0814386021610417	1.08712668188566	-1.10468923159405
"122"	-0.529811093588184	-0.44055069631582	1.228196844399	1.20021886815038	0.635861205184966	2.29181756566359	-0.314367357204965	-0.210652624021421	0.684507760133307	0.472769067029494
"123"	-0.530208496853439	-0.434540678944824	2.51432582678012	0.267260879503291	0.787935804733052	0.696491546614278	-0.459875870408686	-0.442025307458122	0.260335323733178	-1.05375236613148
"124"	-0.537356712439376	-0.42256996673643	-0.227068161340773	0.44583395792461	0.394800506627054	-0.205065580318197	0.584366851155123	-0.196714012975978	-0.194191340850871	0.0232647558040135
"125"	-0.485021526590986	-0.428333371439436	2.28815556298657	-0.290674975031068	0.561556400848812	1.0769344089745	0.197892733856807	0.409985198815931	-0.908871488771799	-0.341409191468245
"126"	-0.552586738693281	-0.450454527758165	0.899117967150347	2.6092472697346	1.16361781546475	1.98664143700884	0.726719758048401	0.541606986673198	3.78021821075315	0.6090387086236
"127"	-0.502367069617848	-0.411371085526774	-0.564494070569675	-0.714816374102134	-0.850781580098506	-0.617902587394235	-0.285440966025912	-0.161150937505664	0.119322643435727	-0.666006105747568
"128"	-0.521322398460309	-0.394667409655139	0.0398081762194622	-0.405828006677978	0.977457972338633	0.285366703635271	2.66917075358722	0.210466887821751	0.471570745302409	1.63894502706981
"129"	-0.548354898237184	-0.437568016074586	1.5110811884967	0.82552344902692	1.00392023598995	1.67242508192177	3.04819413376366	4.58442368367596	1.43275137772306	1.006910506755
"130"	-0.484662451559437	-0.418872776278749	2.28815556298657	1.37011066257108	-0.423784337826467	-0.420935229671825	0.513891643555248	-0.302507038321185	1.69750465187696	-0.422181610904342
"131"	-0.555044687975258	-0.209886536216529	0.103131276365503	1.02360607966468	0.111877584969914	0.317418415531686	-0.557874977494083	-0.440782189850809	-0.725948383472488	-0.0774882094925925
"132"	-0.535598656877603	-0.431599989509221	0.990363604413872	-0.0333169106256426	0.58532367159675	1.24095972947004	0.465155057205087	4.33001821985395	1.92767715974538	-0.365718211480352
"133"	-0.530251868275789	-0.440040141441008	0.99059229022155	-0.623098141899903	0.429399082186686	0.3684409056232	2.37131658017382	2.54021796244248	3.2058847431864	1.39160364697841
"134"	1.74976161464008	-0.415392205056464	2.34738518717517	0.709632974975655	-0.12712978566161	0.844080091778323	-0.103730635982953	-0.383425321643664	-0.37953692946034	-0.227013803175972
"135"	-0.522776854065632	-0.304299196813354	-0.509929636857702	1.94909629712844	1.2823771694072	0.621019353217166	2.77356872902435	-0.375817937481974	-0.762212446317895	1.05576042932305
"136"	-0.478405871725999	-0.39965631727651	0.196709508867344	-0.652031087878308	1.68408511160587	0.875104505216519	2.86665911518239	0.385742340493931	2.03068759053228	0.234973518325996
"137"	-0.491720898387487	-0.427649521176306	0.243612968022103	0.40686152706162	0.535941134967126	0.736282240229272	-0.0820796704640861	0.0621187667099523	0.69411352854594	-0.518953925865103
"138"	-0.543285485010865	-0.299513578012894	0.347665010515597	-0.129604485320672	0.281893137274813	0.517125235809345	0.136446066534031	-0.238496806441681	-0.569218836381797	0.7294630430556
"139"	-0.509853178843025	-0.435302512132697	1.02512384718093	0.511410323628205	3.02413824956462	2.5080981344005	-0.259670181157302	-0.451780270210518	-0.879196068222372	0.0404240640478546
"140"	-0.534671718804585	-0.343990505945306	0.795980667887565	-0.0743896521339441	2.14967721891427	2.33236161148127	1.56093934850612	-0.291752625532345	1.53997004990978	0.363088623795214
"141"	-0.519762035893434	-0.429045215572986	0.105715425992264	-0.653683332252619	-0.186753295324091	-0.35422931645151	0.167476195253379	-0.374422011398015	0.0612855055216863	0.112655476452671
"142"	-0.538076879777934	-0.445774885752868	-0.104904202879181	-0.000598738128688862	-0.644260423922343	-0.306014775479126	-0.147733812867452	0.204189350402766	-0.00471069764853595	0.349059729893155
"143"	-0.542571369498682	-0.406042918856734	-0.111558959882611	3.96334087955146	0.922018118326166	0.804220911599449	0.48847148161002	0.188743304385001	-0.651700367818271	0.972360007723483
"144"	-0.550853293892097	-0.334179320883638	0.259575237398028	0.722701574546478	1.48758162905057	0.440488770826251	0.816391570703465	1.51144521831806	0.0326511673011712	0.086684631543074
"145"	-0.550372173695329	-0.329313719596262	0.752987736044099	-0.320816766469773	0.988417610145728	1.06857904818099	1.01580835837724	0.119029599363643	0.0893526459883127	0.431764503861217
"146"	-0.524887932832581	-0.432771732942537	1.10836548117572	0.558457282083168	2.68174581783947	3.21214001109952	-0.0689313108372439	-0.442227675440707	-0.00514981849025633	0.0109749809807223
"147"	-0.52037528763271	-0.451566284326295	1.38873428138896	-0.151961125300759	1.43062744569239	0.207497480502316	-0.12178771653715	6.12407233485855	2.09747055187726	-1.24606028915254
"148"	-0.551007615464645	-0.339178226315874	0.340438538992972	4.68211385594674	1.13807954938031	1.12446408430807	1.35398416797962	-0.135912759106048	1.05053327840896	-0.390954761667803
"149"	-0.526228412374518	-0.424915453165235	0.13029915031765	0.292931342945979	3.0934380670802	3.70483235166107	1.43278667000983	0.55907671251682	2.53823809675407	1.2834690873697
"150"	-0.514667406723888	-0.418450868660268	0.94576987191666	-0.627429449186233	0.653365825757421	0.0295009009750065	1.44023740713171	7.15449706251427	3.60200833582164	-0.381602165733097
"151"	-0.534659615151836	-0.409282876097548	0.725774124930416	0.808300901735371	0.170012431885765	1.02392580853043	0.408880078002202	-0.314277420981781	0.432507287091035	0.33155259783356
"152"	4.25703328156875	-0.211479520747601	-1.49131191192711	-0.778392310599995	-0.882733929293006	-0.835210454589369	-1.02100403141689	-0.503305636552132	-0.922590355735213	-0.406916010101826
