"N:GEXP::GPC6:10082:"	"N:GEXP::CLEC2B:9976:"	"N:GEXP::THBS2:7058:"	"N:GEXP::VCAN:1462:"	"N:GEXP::COL3A1:1281:"	"N:GEXP::COL5A1:1289:"	"N:GEXP::CDH11:1009:"	"N:GEXP::AEBP1:165:"	"N:GEXP::FN1:2335:"	"N:GEXP::SFRS13B:135295:"	"N:GEXP::MCART6:401612:"	"N:GEXP::DNMT3A:1788:"	"N:GEXP::MARCKSL1:65108:"	"N:GEXP::STMN1:3925:"	"N:GEXP::APOL3:80833:"	"N:GEXP::AIM2:9447:"	"N:GEXP::IFI30:10437:"	"N:GEXP::TYMP:1890:"	"N:GEXP::CTSS:1520:"	"N:GEXP::TNFSF13B:10673:"	"N:GEXP::GIMAP4:55303:"	"N:GEXP::TFEC:22797:"	"N:GEXP::LCP2:3937:"	"N:GEXP::CD86:942:"	"N:GEXP::CD68:968:"	"N:GEXP::EVI2A:2123:"	"N:GEXP::GSDMC:56169:"	"N:GEXP::GPR12:2835:"	"N:GEXP::C21orf63:59271:"
"11"	-0.741855355992772	-0.610214680622566	-0.715817884178011	-0.811453319737756	-0.743723517040911	-0.694936003846534	-1.00193591487394	-0.767487382155721	-0.695535279101325	0.633151143161347	-0.449321661298925	-0.20758504730637	0.86048809596517	2.9007852860105	-0.55405988549089	-0.320194797275291	-0.676650214577703	-0.419694737400975	-0.967152021121635	-0.985173243455885	-1.19614942692385	-1.06088954090914	-1.05261268668282	-1.18479479823425	-1.3224332130564	-1.08749306565051	-0.497130140018145	-0.383509129481362	0.129419826746093
"12"	-0.234858375912326	-1.00622603029864	-0.69049361876671	-0.739125152685781	-0.704582633584818	-0.643479286726302	-0.625486221821735	-0.760514539335133	-0.719665542211306	3.77270796685475	2.49399454158906	6.67588611496257	1.59637968574082	1.87990492149001	-0.996457610931579	-0.464204039135049	1.09673313660904	-0.938648270135602	-1.26009625940017	-1.18720609945015	-1.1692236488797	-1.11092999666248	-1.28409644531176	-1.26429477719919	-1.30366349859867	-1.14586473314724	-0.528428461681311	-0.419619106795812	-1.26965561972429
"13"	-0.401904811339998	-0.622471963937488	-0.455375443948678	-0.480112601028073	-0.352157642410773	-0.402465493189639	-0.734278891866985	-0.283307351680991	-0.371923073157912	-0.156040039647456	-0.0152745682132253	0.292896953634448	2.65353821537897	0.487359913499353	-0.814937413315335	-0.500364521291791	-0.0979544414012853	-0.1744953423084	-0.761821139326423	-0.826021631545701	-0.759627998335371	-0.820418954281335	-0.966430847474938	-0.69169921130373	-0.647690173151148	-0.571037130574602	-0.514155603880054	-0.426947501323161	-0.636402504115088
"14"	-0.0914597301367488	-0.89434603491181	-0.690144089816343	-0.813614350485032	-0.724014085826325	-0.688784798841653	-0.200088025641786	-0.596928936840172	-0.728435451918069	1.43055085238867	0.269550583528329	0.233680037754492	-0.670847004146006	-0.743794648472674	-0.840101066115296	-0.684167327398467	-0.768542422839452	-0.89702154761125	-1.01684946266929	-1.00596267349565	-0.98318590298673	-0.956171536255816	-1.06291292843025	-1.10068220989866	-1.23517418000657	-1.0841717523094	-0.524911692409367	-0.426849622661872	-1.0837732176764
"15"	-0.865851184193146	-0.874502666559116	-0.70177549481434	-0.758959216551792	-0.690943613321294	-0.586846100390904	-0.96429545468466	-0.744129922124424	-0.530855911288715	0.891951527585672	0.294759069705132	-0.993838198245571	1.90667653497387	-0.121218103076949	0.266884750110337	0.301322615083627	0.164628580530415	0.0435338813223786	-0.484094392983203	-0.488691279473919	-0.129292134867847	-0.663540113675133	-0.333375469740904	-0.693024380846677	-0.713585565539221	-0.910838985347513	-0.421854861384315	-0.421578375624213	-0.39304274710176
"16"	-0.635723300696801	-0.333684170291401	-0.642330060189789	-0.704813324965231	-0.544865662968442	-0.610436780407938	-0.410639144865758	-0.598554891219861	-0.700129061811032	2.12050340517427	0.155702501648543	1.70155511242939	1.92570628402496	2.01371801884675	-0.61073671528335	-0.603903710745844	-0.653662350744333	-0.854612949649148	-1.07223842664531	-0.866139070630011	-0.769651130602229	-0.948632598122554	-1.09929451625375	-0.945499759613656	-1.19089483931874	-0.819234842348623	-0.54424236269082	-0.427914910442465	-1.0414658607851
"17"	-0.869324695591224	-0.592282592449622	-0.662592534086277	-0.718412813156124	-0.665026586727373	-0.676115307481296	-0.925670367541918	-0.77895452964632	-0.676573021539765	2.18663522100452	-0.396778363383659	0.0982956389954846	0.278782249383465	0.365125846153744	-0.763476961859513	-0.679524379891397	0.0258126914541574	2.11468933777763	-0.103431538889773	-0.811049230173164	-0.704640954535719	-0.918390686296556	-0.307309873269954	-0.929521273009277	-0.823626037424437	-0.632821295555756	-0.444201722011101	-0.281713626138143	1.53445676441479
"18"	-0.227337603465594	-0.643377974552282	-0.333933268492513	-0.333830472332405	-0.067175043257112	-0.17145311102723	-0.456878079233143	-0.466237642180452	-0.383235478145301	-0.519724120435948	-0.241741049720272	0.041170026836196	0.57660901600304	1.43550718119089	-0.327743306271361	-0.305983679119478	0.223520169835494	-0.572575819088437	-0.73004033971645	-0.670580882750816	-0.547635246299618	-0.718165105406422	-0.420392038020057	-0.591801814989276	-0.724702392127918	-0.393753050736016	-0.555360301575859	-0.420701325168575	-0.830132477082844
"19"	-0.838446885004513	-0.561643073892394	-0.655096796449928	-0.735332419662952	-0.700227027987163	-0.660904244396906	-0.876602987721208	-0.751571790246845	-0.706617564823761	1.03062380944001	-0.172315239213021	-0.330641760975127	0.160909744967012	0.415293413280845	-0.564004217226278	0.0832890214602019	0.345865372969285	-0.630581203126479	-0.389887291229486	-0.769914527454931	-1.08799772700943	-1.03293946627566	-0.807162965715132	-0.846127334310446	-0.678731360437461	-0.982255511649073	-0.526665452759643	-0.382627416118516	0.272188665276593
"20"	-0.142787063742281	-0.624678422523377	-0.495300834782996	-0.554092556480645	-0.567392790137417	-0.512164747651266	0.328183601112979	-0.555477522942596	-0.548325619599088	-0.929768649435332	0.629283879152984	0.145515075635821	-0.638362103118793	1.21158009760683	-0.855515757155024	-0.4069702208089	-1.02201620749182	-0.736794094623266	-0.947716637399898	-0.491456517239373	-0.950698337911983	-0.629989684999795	-0.957335450519063	-0.826611664387587	-0.328954106465565	-0.440616174084869	-0.501131303216765	-0.424278792358192	-0.0129791922311608
"21"	-0.0941734109164975	-0.305273248700523	-0.663674287918072	-0.721130347720768	-0.599634740898011	-0.628171787015908	-0.488368105280152	-0.674745445806555	-0.672030854366121	-0.0920626211164264	0.0427254446976292	0.487388199656534	1.11280018044255	1.59697169349957	-0.847310218198515	-0.779868501171035	-1.09995573035986	-1.03045347778469	-0.749768945861841	-1.04683947839119	-1.11360577857374	-0.803514501004239	-1.19140214438742	-1.10549359470075	-1.21037345286328	-1.01807706419002	-0.481133579723637	-0.425785716797414	-0.726028272844182
"22"	-0.605973605977099	-0.561901354997766	0.00452301293637035	-0.24210383463594	-0.300948139383224	-0.174232144980885	-0.377206099768205	0.246138831812893	-0.156686287770487	-0.184565350723098	0.260430440155421	-0.31804991120437	1.45018643714833	2.41540419855046	-0.638850454708151	-0.662794681719957	-0.158801184073636	-0.229633849741361	-0.650434210956007	-0.783740716282202	-0.493769671844509	-0.299930665560953	-0.185998539845488	-0.451282875377567	-0.240126902708539	-0.366397807743466	-0.566593038353306	-0.419655138351505	0.18313611685503
"23"	0.0292602976937856	-0.517410589732466	-0.410191811021605	-0.238913685364401	-0.327536647652374	-0.335944960306442	0.495676762305478	0.124640433069105	-0.533232376595001	2.1342751853781	0.541054177534175	1.33887901981888	1.69645377780949	0.568882210080892	-0.946882479736002	-0.777371821851195	-1.03827360397604	-0.932433989312655	-1.1967752529381	-1.15380689864678	-1.02657274825376	-0.981054340060227	-1.08987231499167	-1.10835290282995	-1.1141028086947	-1.01139575332578	-0.572813165043237	-0.427914910442465	-1.07609946194655
"24"	-0.706655039592604	-0.465001663722487	-0.462289483769817	-0.300314212701795	-0.367771396418115	-0.425330306129225	-0.689450081029952	-0.477556786131362	-0.499779057283437	1.17856818093653	1.45522045876692	1.56011693974213	0.521758562855783	2.04482586066769	-0.0312889059711941	-0.506010033983826	-0.119046398939121	-0.384111260447562	-0.607849292812906	-0.589500672830063	-0.353515911942528	-0.495520876490293	-0.553003713116973	-0.401232241101652	-0.194048462065534	-0.548655568126152	-0.524341749197313	-0.270196245335965	0.0465987377967205
"25"	0.686397481944071	-0.795380094793558	-0.607405229521313	-0.658682191116425	-0.626457906741838	-0.384329185783137	1.51801632181133	-0.435344508966367	-0.555270059847049	0.706782443260997	-0.445678727625814	0.787875523731404	0.174902207504578	1.55179125656916	-0.908799010479042	-0.772127821915275	-0.994036777864734	-0.220349078918086	-1.09913218586104	-1.03037700070981	-1.03925937021391	-0.880687379700953	-1.00064292719338	-0.960973662430527	-0.941346249416821	-0.993645240095062	-0.570038131196959	-0.427914910442465	-1.05132155187909
"26"	-0.801912988335439	-1.05448769970237	-0.718108957151953	-0.806826421757258	-0.700402118639037	-0.619235326339566	-0.694057577681454	-0.76038946592131	-0.722706557544418	1.08966520377918	-0.178463650475656	-0.0788047655599975	2.26801788754397	0.736765800860562	-1.03634825245872	-0.797063710798504	-0.66512665912515	-1.04614799829035	-1.12546957432419	-1.20425744382666	-1.19689940954802	-1.10755341397171	-1.21139233068395	-1.21347452522718	-1.23267692185983	-1.08154122793274	-0.550591506951674	-0.426677603775986	-0.340639316406845
"27"	0.482910190331201	-0.640832060799333	-0.167588103792052	-0.0924425107859756	0.0604064750364068	-0.0406103855525341	-0.139288745984244	-0.123140422497171	-0.086166561622868	1.71471312906954	1.19263206109189	2.30396065259853	3.15995341953855	2.09272206156659	-0.783307014337744	-0.192489406724427	-0.386161821858586	-0.675750798728134	-0.564467411159359	-0.249032563915615	-0.220867116033233	-0.553575008081055	-0.54831820559425	-0.437929243829411	-0.544309056323895	-0.529700318941416	-0.371195811582671	-0.426594222517105	-1.020774456781
"28"	3.92277194674063	-0.815127530164257	-0.462161918459464	-0.581252148303523	-0.104485597630726	-0.463365740987458	-0.40817142868764	-0.653993681896554	-0.508725750201219	0.33548979479554	1.95073116977476	-0.652801595713125	1.19227736765592	1.41896570974642	-0.965210137105291	-0.756376354822368	-1.14921374580075	-1.06642789245698	-1.18049013063973	-0.708334258460515	-0.905313875374985	-1.00847022707741	-1.15790273430059	-1.16902018386725	-1.25146274766044	-1.01401522507901	-0.449519650561707	-0.267237418762567	-0.801212588019031
"29"	-0.704763216420436	-0.589308670007772	-0.647774547635659	-0.66994223650819	-0.711062792762431	-0.638205343932164	-0.732827776373541	-0.749841608022304	-0.630850259176289	0.562655991028905	1.27056317384579	1.09826902332523	1.34205268665803	1.83003361952311	-0.446098437220248	0.761723908761664	-0.11089992657549	-0.00606634175985671	0.656841575981403	-0.802839482817696	-0.906820849806716	-0.597171610314545	-0.78357793205033	-0.596847652864343	-0.618743460439517	-0.915923192125927	-0.53459610272859	-0.427914910442465	-0.57636229964565
"30"	-0.774613359691167	-1.01230670546511	-0.723112323754623	-0.775039931953882	-0.732465368631224	-0.707259152915652	-0.96404950290611	-0.359570865759081	-0.724953984010543	0.363987835019294	0.590087757353688	0.027961792810927	0.845935934926102	0.739160610905507	-1.02614603235613	-0.307297720866762	-0.879660305879367	-0.994104414465149	-1.18145250167121	-1.1523039274468	-1.06134881170972	-1.00517032615737	-1.0725910607755	-1.0436336610748	-1.10725011752215	-1.00411760079625	-0.568619053523944	-0.421409663163438	-1.19567136899972
"31"	-0.834667115347006	-0.697240654212495	-0.599164510472502	-0.726171571260978	-0.682257672941719	-0.647629172503364	-0.781034324969326	-0.694767614802593	-0.471949680755526	0.913222792058904	1.52551729420304	0.0413901640699506	1.10653155722572	0.306934430937908	-0.438361786204111	-0.125546279932235	-0.37573433723314	-0.329974530919217	-0.156136389910807	-0.488490692278497	-0.760889651347983	-0.519059595324659	-0.623010707868256	-0.497663809380707	-0.502956609592994	-0.799423014847958	-0.57466438221456	-0.427914910442465	-0.584960604258612
"32"	-0.816214086044715	-0.863654860133508	-0.64906805988264	-0.6948647853851	-0.647824381445296	-0.627919807444738	-0.829773769085303	-0.708848796642076	-0.635601039141525	0.170610224276102	0.112100018444358	0.570600074015729	0.500266140398082	0.0587136042174967	-0.781744054536504	-0.738152542516053	-0.594770761439253	-0.829193853386478	-0.917800431663423	-0.948465786693741	-1.0237690748924	-0.525237216629286	-1.09536498977671	-0.922548842491003	-0.834259523726669	-0.802280118004958	-0.430351986351044	-0.351903096628566	-0.472831315714518
"33"	-0.621395066179728	0.703498954279495	-0.696463675291236	-0.790738617134565	-0.672163787114082	-0.604609104729005	-0.680267881297422	-0.747308871392405	-0.679760280891725	-0.793905265325533	-0.612136715209546	0.235881410092037	0.283976251477409	-0.243254660315759	-0.811459827757576	-0.681488142280394	-0.94296580202874	-0.833429012007622	-0.361692827416522	-0.826723686729677	-0.900933135747862	-0.92770450586462	-0.965052757027079	-0.90427679321614	-1.0572029160825	-0.89634346971732	-0.561856266907567	-0.426361755397785	-0.577083447774479
"34"	2.63629342279835	-0.976287560455995	-0.627167647401217	-0.777406943944246	-0.626643827743313	-0.323117852094983	-0.768466189085425	-0.0833774996861944	-0.654649322596525	1.31301348074811	2.84071370004114	1.28087285872457	0.90101026747396	0.0552324885851537	-1.02096482061502	-0.802509683817803	-0.275962268430571	-0.983972611917645	-1.08679428849649	-1.17919407375874	-1.15272403114811	-1.04971468061333	-1.12170226693595	-1.2318739946504	-1.21065808658754	-1.08301122684911	-0.57466438221456	-0.427914910442465	-1.2273963393749
"35"	-0.617150094102836	-0.165875246401382	-0.65764810265699	-0.708227966222545	-0.643575274285379	-0.635388979671669	-0.896853017488485	-0.770999860527228	-0.613741859618365	0.491888130377574	-0.666524536503602	-0.703906454529229	0.237946646713833	1.22194937821381	-0.530439655494653	-0.51676570902641	-0.573352945006873	-0.724935650484065	-0.677200155269114	-0.156160692435438	-0.691043138733128	-0.670605175697161	-0.878548050914274	-0.860056904929191	-0.73189879194862	-0.874249275478085	-0.312987615382014	-0.426646870978483	-0.565656023579187
"36"	-0.350965146417287	-0.536892364537639	0.30677625928704	0.359416533564193	0.157247851047263	0.309050155183457	1.6291865257159	0.57539459369985	0.756048441630227	1.28737887997268	1.0258051688324	0.715120167975548	0.0240522673795906	0.46881865222354	-0.580610665114452	-0.31401393424177	1.55797159006985	0.00411432800250689	0.0151355795983447	-0.169700328126393	-0.326810923175584	-0.534775050359024	-0.131938020276585	-0.117340150554964	0.707971921430852	-0.327492573265173	-0.502457317140144	-0.396071001497989	-1.07090349722345
"37"	-0.485680013697668	-0.523616715721538	-0.496732117565158	-0.669887098125719	-0.49064171263543	-0.424759981996945	-0.348167393114077	-0.308707677471384	-0.642534726152806	0.400394422290787	0.71587400443509	1.59577917161036	-0.489168870558254	0.0258281714353615	-0.244828288815587	-0.46177062849193	-0.547313856979124	-0.438044376580659	-0.551836291371151	-0.733493623829104	-0.220201243609911	-0.487964706498441	-0.443465209518511	-0.642820842392729	-0.571322407889666	-0.607566051015159	-0.317958722505407	-0.427914910442465	-0.327288830534675
"38"	1.16094271658555	-0.937663466012707	-0.553320089237799	-0.505460503141188	-0.642266607041989	-0.516644384472083	-0.903797056036212	-0.727119937844604	-0.28421967479561	1.20365736467419	-0.294827457297071	1.94601751051374	0.126857688135593	0.360286848537153	-0.991653463242518	-0.759427851768839	0.198636399706588	-0.96563926180958	-1.10411696706317	-1.06785815094001	-0.950943659331102	-0.94013729183753	-1.06662589783691	-1.15340866729015	-1.12511759677847	-0.948412378702331	-0.56943281219933	-0.427914910442465	-1.31508832166007
"39"	-0.553657717230373	-0.923856496065556	-0.662028695414516	-0.475331315576656	-0.53010028634647	-0.345889339267469	0.0847733242747372	-0.467613449732497	-0.679050567270843	0.9188133166961	0.559396937801036	0.482985454981445	-0.717637798871625	-0.312580707802422	-0.96464161047759	-0.794080592691105	-0.882504165322671	-0.919883259629613	-1.12147723824827	-1.12849279458458	-1.01735567207829	-0.823572384403363	-1.11864684354298	-0.862987568341477	-0.907619838316813	-1.0571867722018	-0.511584501032978	-0.4219959177696	-1.06942421901047
"40"	-0.17542876683583	-0.47021156259084	-0.667366027999691	-0.716573554255126	-0.589250240689429	-0.559563867808567	-0.495590889176902	-0.548473411768553	-0.658225849116302	0.142466705126903	-0.570363384355995	0.926782118230483	-0.0192460086966522	-0.245896357994204	-0.587487688239907	-0.697818761106363	-0.610648976664365	-0.336815940999525	-0.546122213371724	-0.187337673666673	-0.223740881228626	-0.414083112792477	-0.371922628268185	-0.398989646490511	-0.185616859290533	-0.601100266307829	-0.484330117211121	-0.413224989312556	-0.268598467434584
"41"	0.142808454892127	-0.743273726649872	-0.66054893781442	-0.805682300320984	-0.67057353078108	-0.628398879715853	-0.769310623525113	-0.675777301470588	-0.663297075534603	1.06293976892819	1.1786444254694	1.60634575883057	4.22158953718872	1.86015391081005	-0.99122755669668	-0.757999439721328	-1.02610129308798	-1.03330406531815	-1.2241802717643	-1.13740459712402	-1.14433754320594	-0.935605313028278	-1.13467206675095	-1.10969845959664	-1.17819910112759	-1.0672391332126	-0.52627585668974	-0.427914910442465	-1.03497552762563
"42"	3.61224933180082	-0.975114226291593	-0.726598938817194	0.852117365501839	-0.693685496828479	-0.304234938551678	0.175529530559659	0.697132716486797	-0.706088505579104	1.01712473775508	1.12269388297942	-0.341835739311542	0.317020851006124	0.376630809874821	-0.418160530773086	-0.135669268207608	-1.05816877066482	-0.988427673005655	-0.790211084755157	-0.961174418289378	-0.714243535798373	-0.956025065457798	-0.857601076106804	-0.953496648124746	-1.00659181764198	-1.02069653594325	-0.565363903215261	-0.427914910442465	-1.17603395072237
"43"	1.31891770483521	-0.20624089344089	0.163928624753622	0.251384688479864	-0.396544025190026	-0.174750621464776	1.15236801103378	0.182768302142975	0.478937532385925	-0.405909220078212	0.189928657677209	0.708185845112281	-0.0076266678054578	0.106881381513252	-0.760448727244611	-0.414538127908998	-0.895834756463156	-0.90516608342114	-1.02720246978141	-0.727175127173325	-0.839462597300067	-0.91340206323466	-0.956469222237551	-0.984250775132982	-0.960932271913912	-0.778970135188276	-0.341669747412566	0.135463964684688	-0.761604913866417
"44"	-0.73147358866682	-0.44062730683556	-0.645649309565177	-0.71264691373201	-0.641400179073951	-0.607637007394927	-0.822428009299278	-0.629791976321957	-0.594588194443901	-0.815940113651651	-0.269665084204738	0.31237909882172	1.1877997796439	0.428156258986169	-0.448384265929561	-0.464106702709324	0.244286268478784	-0.47383146692932	-0.420938794042164	-0.492645712755087	-0.150214547326988	-0.429341923574198	-0.150168188201131	-0.234413782868383	0.0785554595007704	-0.645437865202622	-0.286652308342273	-0.427914910442465	-0.611883467734898
"45"	-0.577871503159388	-0.413655379974609	-0.457595080348822	0.428851510918795	-0.201200619562909	-0.0578652829364218	0.462473272201238	0.246972654571707	-0.473992795724731	0.362487938165412	0.755275073276474	0.472088661910598	0.0176940924025209	0.90568631970093	-0.776371380219742	-0.582039516117423	-0.175716223054119	-0.816618690096007	-0.954866753422866	-0.773353165090729	-0.78069059446258	-0.902571840110649	-0.862916567834263	-0.862539049419249	-0.515630865993634	-0.814167214505357	-0.513264272812115	-0.334451106653384	-0.915523811927275
"46"	-0.72221218383422	-0.603182055096304	-0.541757569507393	-0.611074136308573	-0.589098615795022	-0.551672655723749	-0.533098535405765	-0.469010102853511	-0.488316106982527	-0.633620833349351	-0.567278931372573	2.15360692194422	-0.423258775021305	-0.659976296899589	-0.179398884136184	-0.635430979038088	-0.867011056063839	-0.625002196096704	-0.716800219509882	-0.850722511896183	-0.893012758502023	-0.784378522039697	-0.877918066709538	-0.752962818635349	-0.663532993651948	-0.779340398073225	-0.525503600978478	-0.414733227843809	-0.603618000719857
"47"	-0.439586207310223	-1.00205663531193	-0.659454427451591	-0.686885473750362	-0.565100366138651	-0.518915311471524	-0.760357978785896	-0.670023924434767	-0.647455407257587	-0.376415793760518	-0.308564032793007	0.515125491109599	-0.300326596151269	0.0116815100358393	-0.999991853782132	-0.781476985606136	-1.17288591331266	-1.02278132505177	-1.28347134953204	-1.1242518081671	-1.1787175877996	-1.10222187692387	-1.16557672939453	-1.18754707343883	-1.27557605750742	-1.12982461339252	-0.52592441097683	-0.412841783120242	-0.932258146711642
"48"	-0.714633261085065	-0.840837569338963	-0.674425492274632	-0.777249405708614	-0.675564516888629	-0.588660768084522	-0.829093302497981	-0.638964026668919	-0.528038563278548	1.06662133393317	-0.384532777618912	0.950667008092845	1.07093473253016	1.19232286219387	-1.0469705180079	-0.488270470395492	-1.02406615617387	-1.07006035542819	-1.29424539397043	-1.23319644506327	-1.25445531906501	-1.05130001160363	-1.29097114794594	-1.20911165934732	-1.38433299240969	-0.985178930546661	-0.57466438221456	-0.423750018680878	-1.13819216493651
"49"	-0.758203344347344	-0.11222657108562	-0.612569073284407	-0.632928628046559	-0.514017217189774	-0.509800494884723	-0.594889820570125	-0.487124902288761	-0.652612659569328	0.191540603100725	-0.22467920846646	0.225865165956208	0.0489924326065476	-0.223503649635798	-0.679350650557779	-0.408040921491872	1.5128253214074	-0.683023869206367	1.03968480194304	-0.681799438037607	-0.255842941216186	-0.403856004719127	-0.235924788070812	-0.223506618168744	-0.430133339765589	-0.171982161586313	-0.561971874049972	-0.427914910442465	-0.431707381393597
