"N:GEXP::SEL1L3:23231:"	"N:GEXP::ALCAM:214:"	"N:GEXP::CDC14B:8555:"	"N:GEXP::WNK2:65268:"	"N:GEXP::CEP68:23177:"	"N:GEXP::NUCKS1:64710:"	"N:GEXP::STK32B:55351:"	"N:GEXP::TUB:7275:"	"N:GEXP::FAM69B:138311:"	"N:GEXP::C6orf168:84553:"	"N:GEXP::GLI2:2736:"	"N:GEXP::GPR85:54329:"	"N:GEXP::MATN2:4147:"	"N:GEXP::OLFM1:10439:"	"N:GEXP::GNG5:2787:"	"N:GEXP::RHOD:29984:"	"N:GEXP::KRT16:3868:"	"N:GEXP::DSP:1832:"	"N:GEXP::EHD4:30844:"
"13"	0.832429666591895	2.26415350035275	0.931270128420408	-0.74831848618882	-0.0223665258781554	-1.51110948384112	-0.0197242935769772	0.00253886586677978	0.181236476695423	-0.884777132190453	-0.75779880723992	1.57632876704071	-1.09472676084923	0.581993131172668	0.104233875603309	-0.225803445084526	-0.470896482857975	-0.801126300666176	-0.573380947703194
"14"	-0.531769771250407	0.697167945458243	1.47936708462901	-0.171959992937248	1.89306013102293	0.942568384913002	-0.597346895657807	1.62897896626138	-0.0148426116161321	0.794841738036721	-0.394112883524068	-0.555785852713352	-0.665410797916348	-0.64070239885335	-1.03293675685122	-0.634342479042144	-0.41529608442925	0.444986931354558	-0.403898513225329
"15"	-0.0404495121686224	-0.148214681479399	-0.530806327329084	-0.194356550094982	-0.854552344307085	-0.917230280422115	0.387735308969567	0.238144459139231	-0.431373795333466	0.285430484739673	-0.553809701022873	-0.183243414548025	0.205457294924426	-0.341654080147369	1.16474520676971	-0.420395903295985	-0.195446318356269	-0.622339233169563	0.555315584669823
"16"	-0.402087599608797	-0.0831621788872998	-0.213169036171974	-0.546665513044305	-0.970097375649105	0.30655579351624	1.54365822164908	-0.182114998713647	1.72480322643599	0.902048631752218	0.870607846039787	3.03929609986691	0.797267728991855	0.719466839453239	-1.14577568969507	0.510252252466812	0.00796378886973789	0.447099413083285	1.06558112010991
"17"	0.949423342312203	0.471147305689383	0.480345106677633	0.565878358168005	2.36145925423342	1.74824956607622	-0.248539425063504	0.863133870323468	1.53240275976379	2.3118549857407	0.652468011650054	-0.443495893179941	1.3602227245212	1.25297950277049	-1.05895116405818	-0.830511861550292	-0.602376948427403	-0.451437369749485	0.0181634270060124
"18"	-0.131704579230463	-0.609662127569623	-1.09566646437821	0.543489364859362	-0.184060469780956	-0.132782135002447	-0.442267968172116	-0.0442130373624059	0.0522280712967208	-0.475677257846613	-0.767560781142051	-0.325566255186597	-0.965854354492286	-0.648931708818745	1.4234065070542	-0.94862349137232	-0.665808267932265	0.254382515573482	-0.729033213195476
"19"	-0.134895315841017	0.570416443131894	0.552485841568579	-0.0213183744457134	1.22772607613594	-0.184054534678124	1.79893685925272	-0.33284719609422	-0.660646027739647	0.78051008383403	-0.358281805394031	-0.120535888485653	0.827401573034788	-0.418370416163523	-0.755773759737471	-0.547453950294564	-0.387189175161772	-0.276687024764201	0.309080548045397
"20"	-0.509743052848884	-0.433971294919378	0.15602980038893	-0.535123079331808	-0.0259202389309644	-0.725721996748001	0.917536471568254	-0.197714350432763	0.108776185334215	1.31103630097419	0.518546112441195	-0.0959302450387001	0.143728571975872	1.62601516103927	-0.181611574074134	-0.805953893836517	-0.699277695768409	-1.00628801628086	0.0328640262074705
"21"	-0.523824837090128	-0.452211078755972	-0.172237800569491	-0.431120154333887	-0.18425789828389	-0.186598585043711	-0.290946782692161	-0.261080947800652	0.929707656293063	-0.328127522585464	0.704383177172511	-0.0619147237270667	0.777361128987735	2.0267639898949	3.1310653461935	-0.424968983756384	-0.317001646606888	-0.524412109863627	-0.713558898246573
"22"	-0.738965570951073	-0.395092473169029	0.140992909174256	-0.269465571566209	-0.450169413172883	0.185419856877903	0.214818486390701	-0.0342903728073468	-0.818989301978677	-0.438496560644616	0.947615341564766	0.0350457574841617	0.56103665463104	-0.0905290688443782	-0.770601477588174	-0.460113369915266	-0.0349388133600175	0.349318699402112	0.698066140073457
"23"	0.595145220653706	-0.785039421334785	0.0391872499232423	-0.412966916516068	-0.107137389325366	0.407535023411849	-0.161448822992487	0.00429263913697626	-0.299721915314857	-0.224592796494855	-0.662437377918844	-0.0986169963546447	-0.635030404240336	-0.607763998689105	-0.199075330653851	-0.785054390491062	-0.63778233011881	-0.759525051572732	-0.619436377569867
"24"	-0.862181183061961	-0.576917762266559	-0.627751118423088	0.540236909750336	0.79190265590953	0.83082586500914	1.70094728810719	-0.0394132368334471	-0.223925199676097	1.19730110925889	1.66269867703891	-0.326403521875752	0.435570285797736	0.551549598951648	-0.926144237842049	-0.122672596081047	-0.546972844432672	0.155514187536925	-0.31724234951147
"25"	-0.502351179701101	-0.167844942110711	0.434235002197589	0.60384888060361	0.961197597175283	-0.647737068233659	0.319205828245857	-0.492615941009121	0.656976358938248	2.97881243061109	0.183597155625932	-0.410767513196412	0.530811495909189	-0.637587738819168	-1.5113942614093	-0.59521373082696	0.649650293595253	0.790722802402642	-1.0042825903491
"26"	-0.0959683291922596	-0.175424403854468	0.463899926557657	0.4720109909517	1.13246682347037	0.803428399533587	-0.267366066539076	0.371523531530491	-0.271405083625885	0.142572963665882	-0.526659992238535	-0.383999972178955	1.63708883100052	-0.49950311212295	-1.14712665954369	-0.84368443584197	-0.69963715995066	-0.637754075091065	-1.17140519179725
"27"	1.16564892662074	3.26366093749707	1.15918578770748	0.830234883889995	1.16701681148379	2.63357909330052	-0.485939707363941	1.26382491063521	-0.0847364227638374	0.546766414044246	2.59159558310926	3.23274219461492	2.37171542289566	1.95475070179361	-0.997976293207678	-0.82394134364742	-0.672881001757102	0.245974419979935	-1.66238586223227
"28"	3.10061796514761	0.00492861569571439	3.16536147632149	1.26689589189945	-0.702112861479308	0.286986175319416	-0.607143324009233	-0.571872647243554	-0.652133868364865	-0.421053764426395	-0.624741199397816	0.416189548815836	-0.616137397172207	-0.424083697883028	0.207368890875978	-0.631272733077922	-0.708422562712092	-0.87506316117162	-0.917723141103667
"29"	-0.469667401020327	-0.844216477862929	-0.784570902329602	-0.454378990287967	-0.319891279799426	0.0703505018805806	-0.332532292304759	-0.245066228728068	-0.614423719094475	-0.97166979861438	-0.0791993350326569	-0.256348043377215	2.25236713754987	0.349502838022903	-0.617381726464242	-0.481160052861746	-0.531023921670681	0.113264552962386	-0.456898041925323
"30"	0.0943059306837689	0.479980922973474	1.47228021142814	-0.151908228997649	-0.42477517198302	0.390118063216676	0.0632191369668485	-0.483288636327365	-0.98137050508695	-0.715643211667459	1.36139843861784	-0.487477387396067	0.450454578461367	1.46280779435663	-1.39458479522987	0.339839300137923	-0.460321120226563	0.369188577048553	-0.674273481170044
"31"	1.2817917392449	-0.0776548002101817	-0.035452062057755	-0.315249550112566	-0.587110758520356	0.189529476699235	1.51268087335147	0.124749171642578	0.897626653624288	-0.299209202539466	1.37899191137822	6.37261724412301	1.97002215033547	4.7718013178508	-1.2772645965467	-0.700489196873937	-0.524018664057529	-0.278485771582721	-0.565276275248705
"32"	0.646303364309586	-0.862030939385845	-0.210625030407557	-0.203743286816613	-0.185491826427227	-1.36977770122366	-0.342495619022523	0.456904598632163	1.0396385587714	1.85416009316084	-0.265853582924974	0.531369952904493	0.0543315013151695	-0.489134563817181	1.40198869238096	-0.207700354158533	-0.627269536338233	-1.04920695199717	-0.506028991888091
"33"	0.353393743460742	0.267128916378119	0.6331217385657	0.00751501828825577	-0.387954756185862	0.977598001485316	-0.59805874247787	-0.394321564407423	1.42674932430796	0.146653149915758	1.0105865145596	0.000855284924048101	1.54887885116575	2.41017502237354	0.0106545007233165	-0.866749581888212	-0.711400103907735	-1.09077473603353	-0.981341918437346
"34"	1.04418821964565	1.45159703147081	0.609953114639766	1.53011784025782	0.956755455859272	0.476811471828604	1.51723264697887	0.920316109317506	0.632252599548178	0.405897983767269	1.12931842089337	-0.278841775324658	1.01989291619389	0.329912493297717	-1.03130570788765	-0.581357822673383	-0.0160700108923699	-0.426213082968844	0.0930204255713328
"35"	-0.344984050068585	-0.409678847388129	-0.978914771261255	0.421635756007252	-0.58488968786235	-0.0143859449116649	1.14879185947169	0.223098930558071	2.34871456633833	0.37636763578379	0.583824626125915	-0.373103008702193	0.791880162935694	1.84539971834501	0.444777128907791	1.0494552336481	0.458434978081107	-0.732313777027447	-0.201571845268417
"36"	2.06352220883059	-0.441359906906997	-1.00549054576453	-0.0483969541906268	-0.135739843687903	1.1002995075794	-0.623812930538041	0.162732208520781	1.65619265539504	-0.438394555988369	-0.361608221555285	1.64131065933332	0.321974825223769	0.498717101330415	2.32938006773216	-0.498432630324816	-0.370393732653184	-0.91603694044465	0.198439196160737
"37"	-0.166802681946555	-0.158602361063468	0.516597188820564	1.79523075088889	1.27658963061206	0.49051020456638	1.0224801413112	1.11267734590116	0.0784917188148915	0.878842572456047	-0.330314913448693	0.0215370217979472	2.19200813478508	-0.221286087504886	-0.506668099845659	-1.05921949999633	-0.687085357736974	-0.890791738003329	0.145633096397604
"38"	1.40442238297718	3.68080397591246	0.852905665141515	-0.398845210263623	1.39603387488703	1.46703415258787	0.624452825225894	0.765476390330421	0.852114404504852	1.58410276574715	3.62288073229334	2.90895741974923	0.936979187736364	0.174145362068192	-1.31390553487999	-0.393356908022086	-0.665924817752449	-0.523596399097088	-1.02420577084581
"39"	0.28096402240117	0.532491870162234	0.368953997135695	-0.377847965187679	0.316889677850752	-0.249221363273546	-0.253913046706968	-0.334324057795438	-0.851241403328352	-0.656092893350515	0.677271924066339	0.531007553889785	1.66621821357535	0.357625663884565	-0.649178943632972	-0.19389701014818	-0.605836637826542	-0.568606900881449	-0.663131974406833
"40"	3.20782671526222	-0.3359563130172	0.469260510132677	0.803610135090526	0.411852787761921	0.866246873945391	-0.453179581062257	0.353062760265265	-0.953395870759778	0.0394972585283839	-0.242357163566292	-0.176370329786306	0.123548027934998	-0.563141015911419	-0.655769040455506	-0.152539542260342	-0.365817618660705	0.231626276753136	-0.876116576784803
"41"	0.542710782353604	1.95415896788328	0.203639051123005	0.0196171768334684	0.734895175687389	0.545892224063391	-0.185257127826942	0.219037560879721	-0.106722603259505	2.07979439277899	0.625549036934705	-0.239140338437421	-0.390644929052147	0.281858128536286	-1.48231545917987	-0.763461040455063	-0.68101617920593	-0.893678099177233	-0.0835801937830279
"42"	-0.706898668015007	0.44320144854064	-0.113816525336647	3.58211446008954	3.47470922515152	0.0934426513528323	-0.198204395033783	2.42786884276405	1.06615885431092	0.769952601912475	1.38168380884976	-0.0802971013352271	-0.31229693454052	0.481106268790004	-1.30944074428272	-0.720715879186139	-0.512584513277394	-0.0858734523763202	-1.24014983595776
"43"	-0.479920301328907	-0.724580945015431	0.528181500783531	-0.0164926387258099	1.95697760884775	3.68153214774041	-0.54866567671271	2.65013652879738	2.89888237477272	1.12197067062055	-0.166647547179374	-0.0487433940200638	-1.13592794397702	-0.501216414048393	1.03689732841253	-0.731375887431758	-0.754618629760601	-1.06857485378728	-1.6475692056687
"44"	0.545263371642048	1.3557359253879	1.98194450912431	0.633120976584843	-0.100893712920084	-0.985312982128864	3.19013589320655	0.346093819112642	2.63367941937751	1.01741589796747	0.00592230858509125	-0.00628022671039068	1.77789606589204	-0.360029413945348	-1.13299090185936	-0.795420039534633	-0.416179409382222	-0.100974559387616	0.458601116239176
"45"	0.732772326455596	0.23184897574351	-0.888148279880833	0.0964658835955688	-0.747521417154087	-0.580671986673145	0.016032417029416	0.380430853665962	2.26872593301752	2.5591142724832	0.207920372065157	-0.390560643996959	1.64201982366209	2.54996953804315	0.444282871646101	-0.812188001222762	-0.720982952807266	-1.09759114984929	-1.78221508861784
"46"	0.010070484165147	0.853773802494713	-0.312703261704758	-0.477690773185683	-0.0961801074125384	-0.519869182935615	5.75114074940349	2.95160092355852	1.31664732314872	0.802798101223979	-0.357156976807711	-0.0668883377910012	-1.02722695019306	-0.254139163868063	-0.611121134482833	-0.468870556176214	-0.633625795478993	-1.03339471252274	-0.0495367008954401
"47"	2.75282767459724	-0.286008205410861	0.592463075009405	0.0153814213426439	0.13567499072037	-0.873061652151885	-0.00990004883116125	-0.568955845383648	-0.475380376060981	-0.307165565726725	0.665158385444432	0.375200970600496	1.16179592723243	0.163428692654066	0.261901942082452	-0.500713914140693	-0.209579517603817	-0.565093069887131	-0.291516300908918
"48"	-0.60806028360875	0.735883181703332	1.18135498079739	0.486609219696862	0.288904187559883	0.39187932885439	-0.387646684643255	-0.633974681779775	-0.310330033530665	-0.340164072022599	0.321364622651268	-0.393372360490389	-0.544354928074782	-0.158931453684478	-0.976476102324158	0.566390757428951	-0.571988116364748	0.175279486879964	-0.331362661902344
"49"	-0.311236692517627	2.77617613181948	0.800253831552972	-0.570718553152915	-0.316140138243684	0.42847451488245	-0.44537834681751	-0.410751650833475	0.0567621863405744	-0.929944793976583	-0.220360515656036	0.0323465096504685	-1.02577504679826	-0.520629285267358	2.52362317157637	-0.720736904843428	-0.635191243590093	-0.568753310506212	-0.911900930104142
"50"	-0.118409843353155	0.218298643057729	-0.371397108983789	0.689925483256435	1.5063470509013	-0.0617444209479777	-0.600965555691594	0.1295951240997	0.594097593707448	0.897713433861725	1.41802442471548	-0.492407263647882	1.52175839152711	0.0826782473234223	-1.1978374545931	-0.559848575266542	-0.385753772113193	-0.145880482868574	0.735397924887686
"51"	-0.784954721297856	-0.529014473475982	-1.06045924174567	-0.71093340567284	-0.827776103596686	-0.242763389268595	-0.00072063868256095	-0.541564676018868	-0.921503076639993	-0.827221004903137	-0.570259117357859	-0.348209945347023	-0.396689960796517	-0.616342794943674	0.777082761184104	0.690126750575837	3.09719651745462	1.08954484654444	0.573304475797923
"52"	-0.242954929051774	-0.657810794618092	-0.900550307982363	-0.620639957151917	-0.954253738288666	0.542761085151899	-0.341635839559569	-0.518428714430723	-0.84211328870233	-0.873495417209545	-0.670397703298955	-0.310820364243273	-0.774111791700312	-0.444240592647304	1.06375197296436	0.668049810422187	-0.509505144344118	-0.332385429156279	-0.96873035175399
"53"	-0.795675596309317	-0.950206253146578	-1.05705209116832	-0.703408132212445	-0.848283989338936	-0.471630074080445	-0.548804758684658	-0.566662094553944	-0.906617491401681	-0.770302406717363	-0.751095982535799	-0.452630847654153	-0.989504856332043	-0.62338166723657	0.962099729476766	-0.160550317687524	-0.317001646606888	-0.605627620285871	1.02747561954824
"54"	-0.957626750872329	-0.692463657482534	-1.06704639952853	-0.745449518228695	-1.58237252037262	-0.597267022904052	-0.606675502830861	-0.906514278603283	-1.09728130646275	-1.14027227487833	-0.786361762196813	-0.47658667217818	-0.986464077524074	-0.658965787824328	-0.175680486933852	3.23801590087995	1.39618256287767	0.650148646969238	0.985308111312477
"55"	-1.21122649667915	-0.957652120061038	-0.477700206996895	-0.376327631520436	-0.894432901899718	-0.736230881719695	-0.505980155140155	-0.90455789836845	-0.880781590585761	-1.10960049479145	-0.567596061644947	-0.531276432453063	-0.934761706320714	-0.514151502290284	2.20383872326287	0.667734425562849	0.858458497756087	-0.049689359399116	0.708511302663966
"56"	-0.305706082392667	-0.282709231054765	-0.597541049970645	-0.738704077609558	-1.5317321093701	-1.09431575548517	-0.663278072269206	-0.867674200419091	-0.70890441068753	-0.951182163407189	-0.667503913517055	-0.532336137158143	-0.700183427648315	-0.660933695972157	0.483329195319619	1.78987375508695	1.08395172880639	0.500141528568944	1.37874256888835
"57"	4.03539743415288	-0.54567293076172	1.09908365152315	-0.647620206858651	-0.915138216144902	-0.00734088236080849	-0.451017488589239	1.44630963459197	-0.401893492614373	-0.815755681540984	-0.427184766745782	-0.30644658303127	-0.900436518515445	-0.609006313232653	0.548571153862712	0.0124698161452255	-0.753869337100841	-1.05857716798202	-0.0269055152826688
"58"	-1.08795770562475	-0.932023724236824	-0.889147710716854	-0.684130906419739	-0.962002807028818	-1.34746833647928	-0.604523525410349	-0.614632408686634	-0.670090674925334	-0.884925038942011	-0.722284988454743	-0.497888236332409	-0.664132392411497	-0.592014590192791	0.198801765006683	2.7899591440473	1.33557665638211	3.35596583787961	0.253373014229344
"59"	-0.682649069774797	-0.202170633964631	-0.62697883095889	-0.627069228879061	-0.783724868879576	-0.35078768171506	-0.449487586897806	-0.496146563513595	-0.873604000922	-0.821712753465804	-0.739856349200187	-0.415228770032655	-0.480535098979006	-0.474752383909179	0.420229018243849	1.15595018781785	-0.254837653041498	1.72161611230809	-0.293063732403808
"60"	-0.391143373034597	-0.759070222374612	-1.15090773240554	-0.357970169777167	-1.02012082257996	-1.6153177007392	-0.300252630997078	-0.571581890096126	-0.630823527658753	-0.659326440953542	-0.702537036325172	-0.46471498031703	-0.656553274061304	-0.531223088407946	1.8960812016505	2.44251015734342	2.60474285617284	0.909461008085641	1.8507091748299
"61"	-0.450778240285849	-0.860866755873405	-0.748227962837941	-0.534260800535462	-0.278776794063458	0.28209377077021	-0.597673106101104	-0.084965189930393	-0.171911200682456	0.180365688805361	-0.489367598338237	-0.442858570774764	-0.266548280402612	-0.4838786176714	-0.330547762263418	-0.180388025339875	0.66854363286715	0.758533600615406	-0.0992479376687925
"62"	-1.03377899797755	-0.733332769546891	-0.672816363392747	-0.592199884570667	-1.29565697698698	-0.462080100400395	-0.511973323749572	-0.842576781884016	-0.883159862250273	-1.0058872605524	-0.488031263522011	-0.371291013628649	-0.999932992664476	-0.533270859633575	0.942494191429725	2.20870484828763	3.76300270075711	2.31938569455578	0.910644541684018
"63"	-0.317086376303642	0.0448162147285061	0.523729490695802	-0.58354684121084	-1.1280895351219	-0.854724919901461	-0.548084061193652	-0.676134468156736	-0.888284267743232	-0.688999595455767	-0.782609449399885	-0.400207955698862	-0.872366386216058	-0.439919795361227	-0.0623308215862553	-0.0795384601522724	0.103203394563073	0.0455605593397209	0.766539983722354
"64"	-0.614090775802697	-0.881565775139089	-1.02847745499301	-0.455339599122494	-0.33094727596372	-0.825664036879178	-0.626543994714484	-0.404244228962482	-0.751593531572114	-0.395756609677163	-0.760526276213758	-0.408105754915964	-0.750506947200014	-0.626020561755997	0.158272669548094	-0.656787368198355	0.391608991708366	0.836047039097209	0.430940778268011
"65"	-1.00851899981066	-0.171307501972068	0.732837678795943	-0.56767788581843	-0.655470377661192	-0.410475017215372	-0.23128061672626	-0.463734064364674	-0.833412920778558	0.087031428339442	5.0986173818669	-0.209973466012236	-1.10588541461301	-0.61038992399077	-0.330218257422291	0.670783145869782	-0.474969592363345	0.277661645910839	-0.467536633452694
"66"	-1.27558365411402	-0.528005696193539	-1.68548965799068	-0.253301626059259	-0.354984196195913	-1.03237791389222	-0.576120457975341	-0.83248797038757	-0.182177121536464	-0.984323476221808	-0.772793637548324	-0.234641592047932	-0.829685905289794	-0.640817756632393	1.19818994814407	-0.492251087081794	-0.373080512718473	0.364963613591099	-0.442004013787004
"67"	-0.710174490935175	-0.500087103295673	-0.989227080342014	-0.731861819722058	0.214547677642432	-0.600026339069804	-0.565418732424687	-0.810496576617869	-0.844713988652012	-0.957047431141386	-0.721715844417904	-0.360793938719842	-0.227648227183552	-0.659806739207653	0.165027518791192	0.508570199883677	3.24797517956605	0.769660732097414	0.0738709608220647
"68"	-0.198816405939112	-0.877334363403006	-0.533759191162781	-0.720297450847198	-0.590664471573164	-0.403821347028452	-0.63361062327103	-0.638326808605552	-0.716158994757696	-0.7299544649389	-0.782447935551592	-0.54190472079823	-1.04037626395725	-0.58161873827068	-0.136798915680898	-0.168634682915217	-0.00323726227002953	0.75510343226381	0.042342044113674
"69"	-0.176693965439272	-0.205933100585633	-0.64356029710196	-0.541476712568045	0.573497374538989	-0.291296042396717	-0.50367898069519	-0.789631289895347	-0.987957804301605	-0.699506075049198	0.0567991707970997	-0.453668058627285	0.166374612347531	-0.480595357806308	-0.936655442273992	-0.446278487418979	-0.619405490576359	0.562449281736048	0.677756101703021
"70"	-0.189669627655524	-0.819032489328008	0.162707815520523	5.71746469690141	-0.514234962374908	2.09267484634032	-0.462725661864176	-0.667577900675303	-0.828741926789985	-0.636283589107366	-0.732243086315513	-0.34163677701127	-0.645476803508553	0.270731904877034	-0.110273775970195	-0.373971252001452	-0.723139737900773	-0.290846927044876	-0.656168532679827
"71"	-0.375742750994324	-0.702824072815727	-0.884014270513657	-0.702318937943376	-0.667908373346023	-1.00633075207225	-0.29131345334548	-0.514044281255232	-0.365928549889164	-0.764263731067546	-0.68852955555365	-0.130957984287968	-0.599764675242213	-0.644451867967477	0.083310318191762	0.953157723263611	1.70424214022659	0.380985009672336	-1.14751671809488
"72"	-0.890100128404308	-0.00597708465501469	-0.147388315692068	-0.614830921050215	-0.619020140307035	-0.428870458320386	-0.408268747938527	-0.754698895468722	-0.48708352583455	-0.955670368282053	-0.395622268892036	-0.126496727451725	-1.17320168276455	-0.645739916068397	1.3963871100818	1.75181731539351	0.402000328307909	0.425033391065395	0.0937941413187777
"73"	-0.463073212025183	-0.858023094506952	-1.2472619507328	0.684403873420182	0.739090531374732	-0.348439327531441	-0.604429961174675	-0.65001247681644	-0.121779287178717	0.743788407585144	-0.748724228584986	-0.172608877943984	-0.436694921630484	-0.611210397661838	0.979892990897609	-0.0382020179217238	0.456815549000659	0.780913357543504	1.38357829230988
"74"	-0.808736344835184	-0.668443852460053	-1.16662605373568	-0.756177325394117	-1.31093300740148	-0.938600303493046	-0.604569043146623	-0.688295501227703	-0.524502807347409	-0.561616180734631	-0.264219216602971	-0.256198085164232	-0.433918955391377	-0.658180126264095	-0.00433796954794979	0.816385822597427	-0.156371457589391	0.556969378637767	2.97685244523635
"75"	-0.767150411010965	-0.967728987185112	-1.15558688586509	-0.635661761446162	-0.0898870738815229	0.933370664360495	-0.612888673832269	-0.0517358016529857	-0.863979700121367	-0.618279767279787	-0.77776595673503	-0.0027312156697942	-0.961115122656443	-0.653003360605704	0.20308532794133	-0.55444498134322	-0.477312857169145	-0.68521170917504	0.379101823189185
"76"	-0.233170003446075	1.40505695522407	0.652292639147551	0.272174097973875	-0.246744019462445	-0.981692602762452	-0.54279894625961	0.60408309754418	0.31725992801103	1.16771975894728	-0.648122251722004	-0.513081502611132	-0.506258444030201	-0.649654572061392	0.0633752753035942	-0.153496209667	-0.173130094891606	0.598340555463726	1.35475738071755
"77"	-0.970410968891948	-1.00378595896971	-0.98532021434666	-0.737521091611763	-1.55549756541076	-1.40101081186579	-0.643809124959544	-0.874024705734329	-1.02305014375422	-1.0366620653421	-0.784062112642559	-0.435498121820851	-1.20578549964286	-0.630950912276904	0.357458346009206	0.861590985769186	1.73871635019674	5.7311482647532	3.35752059297937
"78"	-0.457765953462962	-0.629401445204443	-0.721379616288478	-0.738523301616288	-0.946430633859913	-1.41030638050928	-0.53889200722942	-0.732139832982616	-0.883621828688703	-1.08631283177028	-0.525429410537262	-0.438697230364487	-0.991742065965533	-0.637842345041554	0.137843369398237	0.339523915278585	0.681302771076743	0.492151746189006	2.16038890274483
