"N:GEXP::RANBP17:64901:"	"N:GEXP::SHOX2:6474:"	"N:GEXP::OTP:23440:"	"N:GEXP::SEC61G:23480:"	"N:GEXP::SF3A3:10946:"	"N:GEXP::YTHDF2:51441:"	"N:GEXP::PSMB2:5690:"
"36"	0.497922945050964	0.265711696748218	-0.0785689240248173	-0.474654387550976	0.0532983535759084	0.140461662799736	0.437460510644895
"37"	0.693321349536813	0.142985790037142	-0.0372748774879863	-0.624279197617181	-0.0951077357941565	0.13007482598528	0.228987905921817
"38"	0.460888080154027	-2.35296475818043	-1.65837713926389	-0.553953520379191	0.150515096177749	-0.301531393134535	-0.128714281299482
"39"	0.0237976900611589	-0.55713650737054	-1.65837713926389	-0.440978722751709	-0.093817248060503	-0.732032629614515	-0.550147598489946
"40"	0.772174018043678	-0.500383574423373	-1.65837713926389	-0.605928985061892	0.519594588002432	0.513945795064195	0.0337552190444458
"41"	0.235519518411534	-2.35296475818043	-1.65837713926389	-0.818872110978216	0.0122178273879631	0.227313298290821	0.150670425783654
"42"	0.786478954010978	-0.216704408812906	-0.124243493914796	-0.518160523362006	0.813825791275256	0.429967114436683	0.130025130159838
"43"	0.853220695134485	-0.855389807675542	-1.65837713926389	-0.819628301056044	-0.153609846386413	0.523890638822716	-0.285573646963026
"44"	1.01548957000281	-0.747106320790189	-1.65837713926389	-0.292664642153739	-0.246524963209412	-0.435013296026686	-0.475645009934443
"45"	1.04638121086471	-2.35296475818043	-0.0166251901894947	-0.697579222494628	0.147288876843617	0.342010496305764	0.169520478309745
"46"	1.27078440883027	-0.192207985080022	-0.0483344403133552	-0.591964674958004	0.168797005737829	-0.126281146456597	-0.0658807728791792
"47"	0.447636268307019	-0.705419720205218	-0.34291069480767	-0.995820589189934	-0.621626731124474	-0.351476608455107	-0.522994546636885
"48"	0.650713702836665	-0.855875072981686	-1.65837713926389	-0.813377129746	-0.0669320869427372	-0.0663910873775032	-0.273006945278965
"49"	0.777834560190247	-0.223525852544992	-0.00707832234031996	-0.765737154842845	0.182562208230125	0.25825281220622	0.385622866198144
"50"	0.705563917435207	-0.261984283450517	-1.65837713926389	-1.00595353623283	0.0750215637590638	-0.0447334276367234	0.0891833496866404
"51"	0.172156550507298	-0.512029941770837	-0.00153691401671006	-0.782827050601755	0.141266600753238	-0.110148399914996	0.274093388752106
"52"	0.72618759812426	-2.35296475818043	-1.65837713926389	-0.363393620766571	0.0745914011811786	-0.133132038823578	0.593197849372361
"53"	0.829218241226163	0.520291119500229	-0.0106458649897265	-1.04260354867155	-0.0535970470283261	0.337811562274388	0.0627035139952287
"54"	0.420649962724536	0.00972269382121668	-0.177469911774819	-0.928418846919545	0.298060860392045	0.544222319395693	-0.0149407499812895
"55"	0.334074384002196	-0.551544402414019	-0.134974116755341	-0.977974503353197	0.107713919678267	0.0107367008830279	0.571430526812471
"56"	0.66027958026265	-0.556027329527924	-0.306336722576063	-0.61056695087257	0.709296284849386	0.827097875193626	0.225621825113586
"57"	0.425520661780887	-0.477275702702213	-0.137556871337622	-0.915815678955747	0.560675114190377	0.0474221245255714	0.579284715365009
"58"	0.633907597083671	-0.254742276453106	-1.65837713926389	-1.04764481585707	0.658106938081159	0.3747179824449	0.259955849357537
"59"	0.526137895440454	0.355092944565662	0.232000541536702	-0.586066392350947	1.19946654234848	0.383336847035618	0.390784190104097
"60"	1.17126417946268	-0.478962577337858	-0.404341422241129	-0.39464947731679	0.452704307141431	0.580465749982303	0.622819360484791
"61"	0.490287795178846	-0.861998658987793	-1.65837713926389	-0.554709710457019	-0.290401546153604	-0.00362807343483576	0.226743852049662
"62"	0.47585121869651	-0.554525317866049	-1.65837713926389	-0.499104533400744	0.474212436035645	0.598808461803575	-0.000354399812290593
"63"	0.704115871769806	-0.709116979680604	-1.65837713926389	-0.648124391404687	0.355917727117475	0.234827180241703	0.712357109983722
"64"	0.808024118305285	-0.170615735557182	-1.65837713926389	-0.891214295090414	0.627135232473493	0.619803131960453	0.567615635229809
"65"	0.955856416691278	-2.35296475818043	-0.398765020302113	-0.687849576826576	0.255474765181505	-0.0672750734893717	-0.204787707565492
"66"	0.720307655119296	0.514837661774036	-0.336137736987002	-0.646561598577175	-0.0673622495206224	0.345988433809173	0.19442947629065
"67"	0.645448082235204	-0.06305092659023	-1.65837713926389	-0.847002381873412	-0.362238696660274	-0.607611584369019	-0.399347178281218
"68"	0.179045737460875	-0.536200775591169	-0.357901508117415	-0.751067067332985	-0.127800091713359	-0.209596837500207	-0.459712227442151
"69"	0.735007512631705	-0.470782390748568	-0.0877124170827191	-0.910976062457649	-0.550004661906747	-0.220425667370597	0.0357748675293834
"70"	0.926193420636386	-0.223828565664539	-0.297938254878434	-0.637588142986951	-0.541616491638005	0.140019669743801	-0.257971784335534
"71"	0.863839696680763	-0.476166524859598	-1.65837713926389	-0.703124616398699	-0.418159831785225	0.424884194293439	-0.231043137869691
"72"	1.02869750167814	-0.146669071200417	-1.65837713926389	-0.440575421376868	0.080828758560501	0.352618329648187	0.10332088908121
"73"	0.773534303365722	-0.838729032164586	0.206364896185473	-0.57094259079439	0.650364011679244	0.10996414194027	0.598583578665531
"74"	0.740185372889808	-0.463526519028124	-0.223085782697018	-0.0630349218533476	0.586054706285548	-0.376228219587428	0.121722130832871
"75"	0.856994389898864	-0.296463538845659	-0.0287161164552688	-0.443348118328903	0.0670635560682047	-0.524295893325409	-0.107171364126807
"76"	0.733252305764552	0.0432637696244793	0.144261388275161	-0.221683600181631	0.474857679902471	0.451182781121529	0.322564952390627
"77"	1.21799656230063	-0.0751294111388799	-0.277574228364292	-0.182059240103452	0.693380269467667	-0.148601795781278	-0.367706018683851
"78"	0.738868967739443	-2.35296475818043	-0.119461785693404	-0.789229459927364	0.171808143783019	-0.276558785474248	0.293841062827059
"79"	0.896793705611567	-0.808087994262329	-0.100655539478016	-0.574219414464977	-0.392995320978996	-0.02108679914424	0.103769699855641
"80"	1.15042109791523	-0.130331805893557	0.0612204100885572	-0.457715729807632	0.29246874687955	0.126096888481873	-0.121084498134159
"81"	1.20685099869421	-0.415369714361228	-1.65837713926389	-0.143241482774955	0.380436994056878	-0.208049861804437	0.232353986730047
"82"	0.520170192092133	-0.852062274147695	-1.65837713926389	-0.407655946655429	0.191810703654636	0.141345648911605	0.325257817037211
"83"	0.338243000311686	-0.762681026330251	0.0380568943418725	-0.799110343610981	-1.04383130131786	-0.536008709307667	-1.07682704228442
"84"	0.456105141441034	-0.18537544956951	-0.0421845946121886	-0.974445616323333	-0.112314238909526	0.0520630516128822	-0.391268584341464
"85"	0.422668450621763	-0.500476005910257	-1.65837713926389	-0.678926533908208	0.018670266056227	-0.375565230003526	-0.545659490745639
"86"	-0.267478889542943	-0.637852303292549	-1.65837713926389	-1.12170103081234	0.344303337514601	0.375380972028802	-0.411913879965278
"87"	0.439035754657968	-0.573335125447072	-0.32189194903753	-1.17685249382192	-0.11059358859799	0.385988805371223	-0.300833213293669
"88"	-0.120875235963958	-0.168950674752442	-0.491328777184576	-0.978176154040618	1.05751289164668	0.485437242956434	-0.400918015991724
"89"	0.904253334796969	-0.672028845568143	-0.312816185557835	-0.510195321208886	-0.207380168621945	-0.381532136258638	-0.556206543944761
"90"	0.84852551676485	-0.467986338270308	-0.0313582473011114	-0.403572520235158	-0.213402444712324	-0.549710494041629	-0.387004881984372
"91"	0.512578922391694	-2.35296475818043	-0.260145150239107	-0.371963774981954	0.564116414813451	0.0268694474246285	-0.015613966142936
"92"	0.874634218913756	-0.622647323700026	-0.268408158780322	-0.548559364490686	0.20751163774741	0.0312893779839708	-0.369950072556004
"93"	0.389319520145849	-0.486657498621004	0.021296081388326	-0.814788684557946	-1.03952967553902	0.0182505828339107	-0.576627434181359
"94"	0.525128651491841	-0.492781084627111	-0.249421300356382	-0.608399205982797	-0.743362740665716	-0.38595206681798	-0.495841494783825
"95"	0.390328764094462	-0.647488285800272	-1.65837713926389	-0.827089376490612	0.118898146703256	-0.025064736647649	-0.32798626514673
"96"	0.164301999776786	0.0387253836184436	-0.262696297684892	-0.86368897625748	-0.307392967980032	-0.531809775276292	-0.441310985690492
"97"	0.654136356227614	0.0927261690436205	-0.0999737283907352	-0.950499597192118	-0.202003136398391	-0.00517504913060603	-0.0521920442590397
"98"	0.388792958085703	-0.71383098551172	-1.65837713926389	-0.795631869252973	-0.225016834315198	0.0242174890890232	0.352859679664701
"99"	0.648607454596081	-0.837758501552297	-1.65837713926389	-0.953675595518995	-0.226952565915678	0.17560011074651	-0.291408187030624
"100"	0.202960431025839	-0.881432379105288	-1.65837713926389	-0.730700347903488	0.0122178273879631	0.230407249682361	0.248735579996769
"101"	0.659445857000753	-0.642612524867107	-1.65837713926389	-0.633353478551116	0.315482444796357	0.541791357588054	0.54337985341055
"102"	0.81465002422879	0.252054944561013	-0.339366180214854	-0.747689418318687	-0.27878715655073	0.10996414194027	-0.703192072570828
"103"	1.24327154118764	-0.627684839735239	-1.65837713926389	-0.542661081883628	0.025122704724491	-0.139982931190559	0.108257807599948
"104"	0.713988910397544	0.464624256523957	-1.65837713926389	-0.70196512494603	-0.394070727423708	-0.167607497186451	-0.0122478853347054
"105"	0.218494011800147	-2.35296475818043	-0.270214280865833	-1.03171441155083	-1.40774884220793	-0.32429403551515	-0.517833222730932
"106"	0.630660464379437	-0.871357347034862	-0.324939780056831	-0.799211168954692	-0.491717632603432	-0.260426038932648	-0.582461974248959
"107"	0.44421361491607	-2.35296475818043	-1.65837713926389	-0.91798342384552	0.620897875094173	0.465105562383458	0.723352973957275
"108"	1.43239508112342	-0.304211608233764	-1.65837713926389	-0.838180164298754	0.92652838668093	-0.684076383045647	-0.791383389746468
"109"	0.67761224807579	0.121657224438512	0.0878200731029275	-0.803899547437224	0.0726556695807002	-0.309266271613385	0.293167846665412
"110"	0.74198445992864	-0.834338536537566	-1.65837713926389	-0.749302623818053	-0.334063047808854	-0.222635632650267	-0.103580877931361
"111"	0.635969965152576	-0.482059032148493	-0.239760804851503	0.00199742483984815	-0.0101506266620172	-0.317885136204104	0.117234023088562
"112"	0.700693218378857	0.455057597631397	-0.290736343062457	-0.554659297785164	-0.396006459024187	-0.215342747227353	0.00166524867264701
"113"	0.407924712937674	-0.820982186682735	-0.279606115710493	-0.426711936616691	-0.37707930559728	0.175158117690576	-0.143076226081266
"114"	0.561549193985273	-0.680047277055386	-1.65837713926389	-0.670860506411377	0.232030904686813	-0.151253754116884	0.0223105442964607
"115"	0.354478663832854	-2.35296475818043	-0.0202061207188601	-0.827442265193598	-0.485695356513051	0.0825605724723465	-0.0744081775933633
"116"	0.757518040702947	-0.893494688143733	-0.344852276049595	-0.887231694013854	0.12836172341671	0.188417909368605	-0.163497116317865
"117"	0.634521919487175	-0.497471982586507	-1.65837713926389	-0.527587692998926	0.0855605469172281	-0.223077625706202	-0.314521941913807
"118"	0.141221029473719	-2.35296475818043	-1.65837713926389	-0.829257121380385	-0.566350839866349	0.00278082587620997	-0.0975219324765463
"119"	0.261935381762193	-0.339497328351974	-0.348193601907791	-0.807882148513785	0.207081475169527	0.316595895589543	-0.277046242248842
"120"	0.60082194763783	-2.35296475818043	-0.294416316811687	-0.565346784218464	-0.268033092103624	0.166539253099859	0.415468782697788
"121"	-0.772254444450414	0.126833387704052	0.152714039635355	-0.297201782620707	0.649288605234532	0.69803590286082	0.432747997513371
"122"	0.540618352094469	-0.593161679383827	-1.65837713926389	-0.63456338267564	0.0550190038874452	0.0544940134205209	0.227641473598525
"123"	0.481906682388189	-0.860219352865264	-1.65837713926389	-0.633252653207405	-0.578825554624991	-0.35832750082209	-0.315195158075454
"124"	0.556371333727171	-0.487859107950504	-0.147093195949123	-0.650342548966315	-0.174042568835915	0.306209058775089	0.15224126349416
"125"	0.847911194361346	-0.87230476977543	-1.65837713926389	-0.770173469966102	0.530563733738479	0.463779583215656	0.480995155764677
"126"	-0.0760297005081892	-2.35296475818043	-1.65837713926389	-0.9007927027429	0.195682166855595	-0.156557670788094	-0.190425762783708
"127"	0.761511136325721	-2.35296475818043	-0.330922559465088	-0.819376237696768	-0.214908013734919	-0.0166668685848978	0.0234325712325389
"128"	0.630265542834328	-0.642797387840877	-1.65837713926389	-0.701813886930464	-0.908115007995383	-0.552362452377234	-0.15160363079545
"129"	0.498361746767752	-0.901952169193677	-0.352483141860881	-0.467193312116409	-0.118551596288847	0.898479753727012	0.531037557113703
"130"	0.772261778387036	-0.341546996573641	-0.350022300519371	-0.755755445815518	0.436788291759714	0.278805489307163	-0.13028511900999
"131"	0.962131281241352	-0.357519157507306	-0.364448700677394	-0.471276738536679	0.824149693144479	1.71196797317404	1.09923199754302
"132"	0.765723632806889	-0.126782436797187	-1.65837713926389	-0.831071977567172	0.0550190038874452	0.207865603829711	0.205874151038634
"133"	0.851070566722222	-2.35296475818043	-0.130273684027797	-1.00963366127826	-0.646576160641761	0.0494110932772768	-0.287144484673532
"134"	0.358603399970665	-0.913875831001795	-1.65837713926389	-0.847456095920109	-0.055747859917748	-0.129154101320169	-0.167536413287742
"135"	0.663965514683672	-0.659689242069044	-1.65837713926389	-0.410378230935609	-0.0899457848595462	0.760798916803485	0.373056164514085
"136"	0.131347990845982	-0.751219521956556	-1.65837713926389	0.279267120043395	-0.388048451333328	-0.0202028130323716	0.904672526827293
"137"	0.279180289231974	-0.869809119629545	-1.65837713926389	-0.515539064425536	0.823719530566594	1.22091368803106	0.667476032540649
"138"	0.638778296140022	-0.259969277036432	-0.128650431803444	-0.841356162625631	-0.182215657815716	0.177810076026182	-0.29454986245164
"139"	0.337891958938255	-0.703016501546218	-0.340788501357194	-0.824770393585273	0.107929000967208	-0.00318608037890252	-0.107395769514021
"140"	0.763617384566305	-0.507084857222509	-0.385602905603948	-0.541652828446524	0.227084035041144	0.523890638822716	0.530139935564842
"141"	0.760677413063823	-0.344872219314315	-1.65837713926389	-0.0144875188567992	0.312256225462225	-0.257774080597042	-0.0744081775933633
"142"	0.804118783025869	-2.35296475818043	-0.329816309687712	-0.89408781738616	0.74026799045705	0.368530079661821	0.555273338932964
"143"	0.945544576346752	-0.485016839728802	-1.65837713926389	-0.629017988771569	0.199983792634437	0.209412579525483	0.1338400217425
"144"	1.11452711748194	0.247340938729897	-0.0852402874781753	-0.807478847138943	-0.0181086343528763	-0.0319156290146299	-0.13611965907759
"145"	0.890211679859742	-0.464358402410085	-0.179824643443804	-0.833844674519208	-0.0114411143956707	0.0129466661626981	-0.412587096126924
"146"	0.579934985918705	-0.907798460739131	-0.357743472434933	-0.872612019175849	-1.13932739360816	-0.608495570480888	-0.596823919030743
"147"	1.30360677724604	-0.309854550508071	-1.65837713926389	-0.84241482873459	-0.545057792261079	-0.408272716142662	-0.408772204544264
"148"	0.678270450650972	-0.738325329536149	-0.205211947008275	-0.722583907734803	-0.756267618002242	-0.256448101429241	-0.149808387697727
"149"	0.576292931669362	-0.399441458383833	-0.202597585289497	-0.457917380495053	0.0507173781086032	0.100240294709717	-0.154745306216466
"150"	0.431488365129208	-0.722288466561664	-0.0234600754211697	-0.676103424284317	-0.889833098435301	-0.214237764587518	-0.39239061127754
"151"	0.612932875021188	0.0322898413441007	-0.348193601907791	-0.656845783635634	-0.297714309977636	0.137146714880229	-0.278168269184918
"152"	0.836414589381491	-2.35296475818043	-0.317805597819061	-0.766291694233253	-0.13403744909268	0.276374527499524	-0.342348209928514
"153"	0.727460123102946	-0.289443367416771	-0.164282962897978	-0.735287901042311	-0.280077644284383	-0.0783248998877282	0.137430507937946
"154"	1.04502092554267	-0.806285580268078	-1.65837713926389	-0.650645024997446	-0.247170207076237	-0.034125594294302	-0.247873541910844
"155"	0.516528137842789	-0.518523253724483	-0.342052786817052	-0.364805175578517	-0.14909313931863	-0.151032757588915	0.185004450027605
"156"	0.0294582322077285	-2.35296475818043	-0.24172947792471	-0.65311524591835	-0.794337006144999	-0.490704421074404	-0.593233432835296
"157"	0.560671590551697	0.132032658841312	-0.258429334257871	-0.777785783416236	-0.815199891172384	-0.431035358523277	-0.463527119024814
"158"	0.935320496345584	-2.35296475818043	-0.0908144317645851	-0.952213628035194	-0.374713411418917	-0.00605903524247448	-0.149583982310512
"159"	0.655803802751409	-0.104564218137293	-0.0866468050522674	-0.611978505684515	-0.0692979811211008	0.495161090186989	0.313364331514796
"160"	0.327009676361904	-2.35296475818043	0.00789465551383087	-0.763922298656059	-0.982533133969358	0.652731614627556	0.0638255409313049
"161"	0.143327277714304	-0.797966746448461	-0.258880864779249	-0.513673795566894	0.147503958132559	0.0757096801053655	0.191287800869635
"162"	1.04677613240982	0.489881160315184	0.155879268590214	-0.284649027328764	0.942014239484761	0.881021028017607	0.822764560493683
"163"	1.05287547627318	-0.529961650226456	-1.65837713926389	-0.534897530417929	-0.188237933906095	-0.414460618925741	-0.282656376929225
"164"	0.225163797895329	-0.503341382003681	-0.258926017831386	-0.32714690970269	0.276982894075717	-0.207607868748502	0.156953776625683
"165"	0.260706736955185	-0.696985347026995	-1.65837713926389	-0.790489776723744	-0.252762320588732	0.0792456245528393	-0.427846662457569
"166"	0.789331165170102	-2.35296475818043	-0.289020527081221	-0.730145808513081	0.179766151473876	-0.429930375883442	0.228314689760172
"167"	1.03554280846004	-0.13322953300739	-0.358285309060587	-0.928318021575834	-0.486340600379878	-0.0100369727458835	-0.125348200491251
"168"	0.769409567227911	-0.400996618150667	-0.334128426166871	-0.895499372198105	0.380436994056878	0.225987319123017	0.136981697163516
"169"	0.843654817708499	-0.47082860649201	-1.65837713926389	-0.744715070679231	-0.0110109518177856	-0.166060521490681	0.338048924108487
"170"	0.816054189722512	-0.803813037993914	-1.65837713926389	-0.77627340326058	-0.101345093173477	0.0911794370630643	-0.122655335844667
"171"	0.549657667460309	-0.758244314959788	-0.390434282182691	-0.641671569407222	0.452059063274604	0.315932906005642	0.307529791447196
"172"	0.899645916770691	-0.535854157515352	0.0748927542758791	-0.524411694672049	0.443025649139037	0.315490912949708	0.560434662838916
"173"	0.48752334436308	-0.363404732434685	-0.132958032977389	-0.639402999173739	0.170087493471482	0.374054992860998	0.0640499463185198
"174"	0.480151475521036	-0.836464460735912	-1.65837713926389	-0.72439876392159	-0.118551596288847	0.631736944470678	0.16974488369696
"175"	0.20480339823635	-0.242072230388395	0.00466124545024395	-0.669650602286853	0.776186565710385	1.01516592049366	0.177150261475065
"176"	-0.505054915046488	-0.788099685223526	-1.65837713926389	-0.370703458185574	-0.0845687526359922	-0.774242966456238	-0.375560207236389
"177"	-0.140621313219433	-0.610446367431254	-0.257413390584771	-0.844481748280653	-0.406330360893409	-0.363410420965334	0.274093388752106
"178"	0.931239640379452	-0.811022693970916	-1.65837713926389	-0.587427534491037	-0.838858832956018	-0.452472021736088	0.17355977527962
"179"	0.621357867983524	-0.596558536526837	-0.244951148194741	-0.284094487938357	0.37462979925544	-0.114568330474338	0.476731453407585
"180"	0.20142462501708	-0.801571574436962	-0.262131884533169	-0.869234370161551	-0.315996219537716	-0.712142942097474	-0.189303735847632
"181"	0.0637286462888981	0.402625836696087	1.05130267257685	-0.131293679545275	-0.200712648664739	-0.153463719396554	-0.0201020738872429
"182"	0.372601174736213	-0.792952338284969	-1.65837713926389	-0.374736471933989	0.336560411112685	-0.349266643175437	-0.299935591744808
"183"	0.633512675538561	-0.748585224580344	-1.65837713926389	-0.606836413155286	0.138685625285931	0.133610770432756	0.0779630803258722
"184"	-0.632408337309969	-0.758475393677	-0.223347670399417	-0.62397672158605	-0.604850390586989	-0.929824522145102	-0.658984211289399
"185"	0.893897614280764	-0.666367416996459	-0.14044666667444	-0.589998580755652	0.695100919779206	0.237700135105275	-0.13948573988582
"186"	0.715173675032872	-0.731624046737013	-1.65837713926389	-0.432005267161485	-0.0798369642792651	0.0403502356306238	0.162115100531637
"187"	0.684457554857688	-0.302180426309474	-0.24517691345543	-0.710736929848833	0.327096834399231	-0.108380427691259	-0.213539517666891
"188"	0.73746480224572	-0.828284274146622	-0.286175884796541	-0.555768376565978	0.270315374118511	0.08454954122405	0.274991010300968
"189"	1.15138646169216	-0.552746011743519	-0.303356621134969	-0.620447834556187	0.0455554271739928	0.196373784375421	0.0938958628181641
"190"	0.766732876755502	0.465063306086659	-1.65837713926389	-0.518614237408703	-0.0888703784148342	-0.187276188175525	-0.27906589073378
"191"	0.777790680018569	-0.550643195416894	-0.134159104164254	-0.823913378163735	0.554437756811057	0.27902648583513	-0.448491958081383
"192"	0.544874728747316	0.609395072857019	-1.65837713926389	-0.523605091922366	0.412269024820312	0.555493142322016	0.524754206271674
"193"	0.520038551577096	-0.614420921367293	-1.65837713926389	-0.772492452871441	0.27827338180937	-0.777336917847778	-0.213539517666891
"194"	0.341490133015919	-0.336056566252693	-0.373547040683158	-0.111279848818765	0.406246748729933	0.266650680268971	0.298777981345797
"195"	0.820617727577111	-0.494976332440621	-1.65837713926389	-0.765485091483569	0.193961516544058	-0.189044160399264	-0.295447484000501
"196"	0.946729340982081	-0.474826268299771	-1.65837713926389	-0.673381140004137	0.0137233964105582	0.504442944361609	0.24963320154563
"197"	0.874458698227041	-0.844875726042414	-0.301121545054148	-0.579109443634931	-0.0658566804980272	-0.00163910468313225	-0.178981088035725
"198"	0.706792562242215	-0.504358128359412	-0.329274473062058	-0.641016204673105	-0.267818010814682	-0.00848999705011319	-0.329557102857238
"199"	0.147452013852114	-0.501053702703286	-1.65837713926389	-0.723793811859327	-0.21404768857915	-0.791922688693609	-0.553289273910961
"200"	0.871694247411274	-0.147496333008034	-1.65837713926389	-0.496382249120564	-0.0417675761365101	-0.498881292609187	-0.368379234845496
"201"	0.398271075168331	-0.588516997167874	-0.0703804180196296	-0.621758564024422	-0.701421889322003	-0.235453431272362	-0.455897335859491
"202"	0.950941837463249	-0.804506274145549	-1.65837713926389	-0.620699897915463	0.136319731107567	0.0876434926155905	-0.0658807728791792
"203"	0.926983263726605	0.0299490139387473	-1.65837713926389	-0.467394962803829	-0.412997880850615	-0.265287962547925	-0.26111345975655
"204"	0.303577664685406	0.296167871676706	-1.65837713926389	-0.576336746682895	-0.309758862158396	-0.630595223277601	-0.158560197799126
"205"	1.10004666082793	0.633473475190467	1.40708614689654	-0.241596605564432	1.610056722939	1.13229408031624	1.0857676743101
"206"	0.839442321227331	-2.35296475818043	-0.11614077870867	-0.44496132382827	0.325376184087694	-0.0814188512792687	0.321442925454549
"207"	0.844400780627039	-2.35296475818043	-1.65837713926389	-0.473091594723466	0.348604963293443	0.305325072663218	0.51375834229812
"208"	0.255090074980294	-0.173160166420271	-1.65837713926389	-0.648326042092107	0.340862036891527	-0.471919716197196	-0.374438180300312
"209"	0.932775446388211	-0.215653000649593	6.19154009881189e-06	-0.659668893259525	0.00296933196345232	0.225987319123017	-0.00820858836482815
"210"	0.0138368910900635	-2.35296475818043	-0.0544278446993495	-0.502482182415042	0.140621356886411	-0.109485410331094	-0.152950063118743
"211"	0.952302122785293	0.268091807535498	-0.238875805029602	-0.86086586663359	0.629286045362915	-0.224624601401973	0.0736993779687821
